training:  19%|█▉        | 7748/40000 [03:30<14:33, 36.91it/s]
itr: 0 lr: 2.494e-07 train loss: 5.876573 train token_acc: 0.0036 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.33s)
itr: 250 lr: 6.259e-05 train loss: 5.304652 train token_acc: 0.0145 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=6.79s)
itr: 500 lr: 1.000e-04 train loss: 3.546811 train token_acc: 0.1116 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=6.78s)
itr: 750 lr: 9.998e-05 train loss: 1.898772 train token_acc: 0.4223 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=6.78s)
itr: 1000 lr: 9.994e-05 train loss: 0.661129 train token_acc: 0.8117 train exact_match_acc: 0.0024 (K~32.00, min=32, max=32, dt=6.78s)
itr: 1250 lr: 9.989e-05 train loss: 0.192631 train token_acc: 0.9680 train exact_match_acc: 0.3457 (K~32.00, min=32, max=32, dt=6.78s)
itr: 1500 lr: 9.981e-05 train loss: 0.097954 train token_acc: 0.9865 train exact_match_acc: 0.6377 (K~32.00, min=32, max=32, dt=6.78s)
itr: 1750 lr: 9.972e-05 train loss: 0.059239 train token_acc: 0.9920 train exact_match_acc: 0.7705 (K~32.00, min=32, max=32, dt=6.78s)
itr: 2000 lr: 9.960e-05 train loss: 0.042467 train token_acc: 0.9940 train exact_match_acc: 0.8262 (K~32.00, min=32, max=32, dt=6.78s)
itr: 2250 lr: 9.947e-05 train loss: 0.032041 train token_acc: 0.9955 train exact_match_acc: 0.8633 (K~32.00, min=32, max=32, dt=6.78s)
itr: 2500 lr: 9.931e-05 train loss: 0.023425 train token_acc: 0.9968 train exact_match_acc: 0.9016 (K~32.00, min=32, max=32, dt=6.78s)
itr: 2750 lr: 9.914e-05 train loss: 0.025988 train token_acc: 0.9963 train exact_match_acc: 0.8884 (K~32.00, min=32, max=32, dt=6.78s)
itr: 3000 lr: 9.895e-05 train loss: 0.014948 train token_acc: 0.9980 train exact_match_acc: 0.9373 (K~32.00, min=32, max=32, dt=6.78s)
itr: 3250 lr: 9.874e-05 train loss: 0.018061 train token_acc: 0.9972 train exact_match_acc: 0.9141 (K~32.00, min=32, max=32, dt=6.78s)
itr: 3500 lr: 9.851e-05 train loss: 0.011061 train token_acc: 0.9983 train exact_match_acc: 0.9475 (K~32.00, min=32, max=32, dt=6.78s)
itr: 3750 lr: 9.826e-05 train loss: 0.010034 train token_acc: 0.9985 train exact_match_acc: 0.9529 (K~32.00, min=32, max=32, dt=6.78s)
itr: 4000 lr: 9.799e-05 train loss: 0.007844 train token_acc: 0.9988 train exact_match_acc: 0.9639 (K~32.00, min=32, max=32, dt=6.78s)
itr: 4250 lr: 9.771e-05 train loss: 0.006666 train token_acc: 0.9989 train exact_match_acc: 0.9668 (K~32.00, min=32, max=32, dt=6.78s)
itr: 4500 lr: 9.740e-05 train loss: 0.006158 train token_acc: 0.9990 train exact_match_acc: 0.9680 (K~32.00, min=32, max=32, dt=6.78s)
itr: 4750 lr: 9.708e-05 train loss: 0.005081 train token_acc: 0.9992 train exact_match_acc: 0.9756 (K~32.00, min=32, max=32, dt=6.78s)
itr: 5000 lr: 9.674e-05 train loss: 0.004594 train token_acc: 0.9993 train exact_match_acc: 0.9790 (K~32.00, min=32, max=32, dt=6.78s)
itr: 5250 lr: 9.638e-05 train loss: 0.003789 train token_acc: 0.9995 train exact_match_acc: 0.9829 (K~32.00, min=32, max=32, dt=6.78s)
itr: 5500 lr: 9.600e-05 train loss: 0.004097 train token_acc: 0.9994 train exact_match_acc: 0.9795 (K~32.00, min=32, max=32, dt=6.78s)
itr: 5750 lr: 9.561e-05 train loss: 0.003705 train token_acc: 0.9995 train exact_match_acc: 0.9836 (K~32.00, min=32, max=32, dt=6.78s)
itr: 6000 lr: 9.519e-05 train loss: 0.013010 train token_acc: 0.9983 train exact_match_acc: 0.9468 (K~32.00, min=32, max=32, dt=6.78s)
itr: 6250 lr: 9.476e-05 train loss: 0.002545 train token_acc: 0.9996 train exact_match_acc: 0.9885 (K~32.00, min=32, max=32, dt=6.78s)
itr: 6500 lr: 9.432e-05 train loss: 0.002469 train token_acc: 0.9996 train exact_match_acc: 0.9878 (K~32.00, min=32, max=32, dt=6.78s)
itr: 6750 lr: 9.385e-05 train loss: 0.002308 train token_acc: 0.9997 train exact_match_acc: 0.9893 (K~32.00, min=32, max=32, dt=6.78s)
itr: 7000 lr: 9.337e-05 train loss: 0.001853 train token_acc: 0.9997 train exact_match_acc: 0.9907 (K~32.00, min=32, max=32, dt=6.78s)
itr: 7250 lr: 9.287e-05 train loss: 0.001624 train token_acc: 0.9998 train exact_match_acc: 0.9927 (K~32.00, min=32, max=32, dt=6.78s)
itr: 7500 lr: 9.235e-05 train loss: 0.002119 train token_acc: 0.9996 train exact_match_acc: 0.9875 (K~32.00, min=32, max=32, dt=6.78s)
itr: 7750 lr: 9.182e-05 train loss: 0.001602 train token_acc: 0.9997 train exact_match_acc: 0.9917 (K~32.00, min=32, max=32, dt=6.78s)
itr: 8000 lr: 9.127e-05 train loss: 0.001803 train token_acc: 0.9997 train exact_match_acc: 0.9912 (K~32.00, min=32, max=32, dt=6.78s)
itr: 8250 lr: 9.071e-05 train loss: 0.001585 train token_acc: 0.9997 train exact_match_acc: 0.9912 (K~32.00, min=32, max=32, dt=6.78s)
itr: 8500 lr: 9.013e-05 train loss: 0.001432 train token_acc: 0.9998 train exact_match_acc: 0.9937 (K~32.00, min=32, max=32, dt=6.78s)
itr: 8750 lr: 8.953e-05 train loss: 0.001136 train token_acc: 0.9998 train exact_match_acc: 0.9941 (K~32.00, min=32, max=32, dt=6.78s)
itr: 9000 lr: 8.892e-05 train loss: 0.000998 train token_acc: 0.9998 train exact_match_acc: 0.9937 (K~32.00, min=32, max=32, dt=6.78s)
itr: 9250 lr: 8.829e-05 train loss: 0.001260 train token_acc: 0.9998 train exact_match_acc: 0.9929 (K~32.00, min=32, max=32, dt=6.78s)
itr: 9500 lr: 8.765e-05 train loss: 0.000853 train token_acc: 0.9999 train exact_match_acc: 0.9963 (K~32.00, min=32, max=32, dt=6.78s)
itr: 9750 lr: 8.700e-05 train loss: 0.001213 train token_acc: 0.9998 train exact_match_acc: 0.9939 (K~32.00, min=32, max=32, dt=6.78s)
itr: 10000 lr: 8.632e-05 train loss: 0.000989 train token_acc: 0.9999 train exact_match_acc: 0.9958 (K~32.00, min=32, max=32, dt=6.78s)
itr: 10250 lr: 8.564e-05 train loss: 0.001039 train token_acc: 0.9998 train exact_match_acc: 0.9949 (K~32.00, min=32, max=32, dt=6.78s)
itr: 10500 lr: 8.494e-05 train loss: 0.000597 train token_acc: 0.9999 train exact_match_acc: 0.9968 (K~32.00, min=32, max=32, dt=6.78s)
