training:  19%|█▉        | 7750/40000 [01:24<05:50, 91.94it/s]
itr: 0 lr: 2.494e-07 train loss: 4.222672 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.54s)
itr: 250 lr: 6.259e-05 train loss: 3.851363 train token_acc: 0.0016 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.77s)
itr: 500 lr: 1.000e-04 train loss: 2.924738 train token_acc: 0.1551 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.73s)
itr: 750 lr: 9.998e-05 train loss: 2.258947 train token_acc: 0.3809 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.72s)
itr: 1000 lr: 9.994e-05 train loss: 1.767564 train token_acc: 0.5611 train exact_match_acc: 0.0002 (K~16.00, min=16, max=16, dt=2.72s)
itr: 1250 lr: 9.989e-05 train loss: 1.331198 train token_acc: 0.6939 train exact_match_acc: 0.0007 (K~16.00, min=16, max=16, dt=2.72s)
itr: 1500 lr: 9.981e-05 train loss: 0.963584 train token_acc: 0.7905 train exact_match_acc: 0.0159 (K~16.00, min=16, max=16, dt=2.72s)
itr: 1750 lr: 9.972e-05 train loss: 0.678729 train token_acc: 0.8585 train exact_match_acc: 0.0759 (K~16.00, min=16, max=16, dt=2.72s)
itr: 2000 lr: 9.960e-05 train loss: 0.469358 train token_acc: 0.9045 train exact_match_acc: 0.1902 (K~16.00, min=16, max=16, dt=2.72s)
itr: 2250 lr: 9.947e-05 train loss: 0.331473 train token_acc: 0.9314 train exact_match_acc: 0.3008 (K~16.00, min=16, max=16, dt=2.72s)
itr: 2500 lr: 9.931e-05 train loss: 0.238996 train token_acc: 0.9489 train exact_match_acc: 0.4116 (K~16.00, min=16, max=16, dt=2.72s)
itr: 2750 lr: 9.914e-05 train loss: 0.180156 train token_acc: 0.9607 train exact_match_acc: 0.5139 (K~16.00, min=16, max=16, dt=2.72s)
itr: 3000 lr: 9.895e-05 train loss: 0.139324 train token_acc: 0.9736 train exact_match_acc: 0.6497 (K~16.00, min=16, max=16, dt=2.72s)
itr: 3250 lr: 9.874e-05 train loss: 0.107697 train token_acc: 0.9814 train exact_match_acc: 0.7407 (K~16.00, min=16, max=16, dt=2.72s)
itr: 3500 lr: 9.851e-05 train loss: 0.086167 train token_acc: 0.9865 train exact_match_acc: 0.8103 (K~16.00, min=16, max=16, dt=2.72s)
itr: 3750 lr: 9.826e-05 train loss: 0.069827 train token_acc: 0.9898 train exact_match_acc: 0.8513 (K~16.00, min=16, max=16, dt=2.72s)
itr: 4000 lr: 9.799e-05 train loss: 0.055279 train token_acc: 0.9924 train exact_match_acc: 0.8867 (K~16.00, min=16, max=16, dt=2.72s)
itr: 4250 lr: 9.771e-05 train loss: 0.048958 train token_acc: 0.9927 train exact_match_acc: 0.8887 (K~16.00, min=16, max=16, dt=2.72s)
itr: 4500 lr: 9.740e-05 train loss: 0.039545 train token_acc: 0.9942 train exact_match_acc: 0.9099 (K~16.00, min=16, max=16, dt=2.72s)
itr: 4750 lr: 9.708e-05 train loss: 0.034043 train token_acc: 0.9955 train exact_match_acc: 0.9292 (K~16.00, min=16, max=16, dt=2.72s)
itr: 5000 lr: 9.674e-05 train loss: 0.028879 train token_acc: 0.9963 train exact_match_acc: 0.9426 (K~16.00, min=16, max=16, dt=2.72s)
itr: 5250 lr: 9.638e-05 train loss: 0.025321 train token_acc: 0.9964 train exact_match_acc: 0.9431 (K~16.00, min=16, max=16, dt=2.72s)
itr: 5500 lr: 9.600e-05 train loss: 0.022138 train token_acc: 0.9972 train exact_match_acc: 0.9553 (K~16.00, min=16, max=16, dt=2.72s)
itr: 5750 lr: 9.561e-05 train loss: 0.019701 train token_acc: 0.9972 train exact_match_acc: 0.9561 (K~16.00, min=16, max=16, dt=2.72s)
itr: 6000 lr: 9.519e-05 train loss: 0.018087 train token_acc: 0.9972 train exact_match_acc: 0.9551 (K~16.00, min=16, max=16, dt=2.72s)
itr: 6250 lr: 9.476e-05 train loss: 0.015685 train token_acc: 0.9978 train exact_match_acc: 0.9653 (K~16.00, min=16, max=16, dt=2.72s)
itr: 6500 lr: 9.432e-05 train loss: 0.014654 train token_acc: 0.9976 train exact_match_acc: 0.9617 (K~16.00, min=16, max=16, dt=2.72s)
itr: 6750 lr: 9.385e-05 train loss: 0.012697 train token_acc: 0.9981 train exact_match_acc: 0.9697 (K~16.00, min=16, max=16, dt=2.72s)
itr: 7000 lr: 9.337e-05 train loss: 0.011421 train token_acc: 0.9984 train exact_match_acc: 0.9744 (K~16.00, min=16, max=16, dt=2.72s)
itr: 7250 lr: 9.287e-05 train loss: 0.010611 train token_acc: 0.9984 train exact_match_acc: 0.9744 (K~16.00, min=16, max=16, dt=2.72s)
itr: 7500 lr: 9.235e-05 train loss: 0.012034 train token_acc: 0.9982 train exact_match_acc: 0.9719 (K~16.00, min=16, max=16, dt=2.72s)
itr: 7750 lr: 9.182e-05 train loss: 0.009642 train token_acc: 0.9986 train exact_match_acc: 0.9778 (K~16.00, min=16, max=16, dt=2.72s)
itr: 8000 lr: 9.127e-05 train loss: 0.008683 train token_acc: 0.9987 train exact_match_acc: 0.9785 (K~16.00, min=16, max=16, dt=2.72s)
itr: 8250 lr: 9.071e-05 train loss: 0.008607 train token_acc: 0.9986 train exact_match_acc: 0.9771 (K~16.00, min=16, max=16, dt=2.72s)
itr: 8500 lr: 9.013e-05 train loss: 0.006717 train token_acc: 0.9991 train exact_match_acc: 0.9856 (K~16.00, min=16, max=16, dt=2.72s)
itr: 8750 lr: 8.953e-05 train loss: 0.008008 train token_acc: 0.9985 train exact_match_acc: 0.9766 (K~16.00, min=16, max=16, dt=2.72s)
itr: 9000 lr: 8.892e-05 train loss: 0.006177 train token_acc: 0.9990 train exact_match_acc: 0.9841 (K~16.00, min=16, max=16, dt=2.72s)
itr: 9250 lr: 8.829e-05 train loss: 0.005826 train token_acc: 0.9990 train exact_match_acc: 0.9846 (K~16.00, min=16, max=16, dt=2.72s)
itr: 9500 lr: 8.765e-05 train loss: 0.005088 train token_acc: 0.9992 train exact_match_acc: 0.9878 (K~16.00, min=16, max=16, dt=2.72s)
itr: 9750 lr: 8.700e-05 train loss: 0.005684 train token_acc: 0.9990 train exact_match_acc: 0.9836 (K~16.00, min=16, max=16, dt=2.72s)
itr: 10000 lr: 8.632e-05 train loss: 0.004537 train token_acc: 0.9991 train exact_match_acc: 0.9863 (K~16.00, min=16, max=16, dt=2.72s)
itr: 10250 lr: 8.564e-05 train loss: 0.004003 train token_acc: 0.9993 train exact_match_acc: 0.9883 (K~16.00, min=16, max=16, dt=2.72s)
itr: 10500 lr: 8.494e-05 train loss: 0.004353 train token_acc: 0.9992 train exact_match_acc: 0.9871 (K~16.00, min=16, max=16, dt=2.72s)
itr: 10750 lr: 8.423e-05 train loss: 0.004385 train token_acc: 0.9991 train exact_match_acc: 0.9866 (K~16.00, min=16, max=16, dt=2.72s)
itr: 11000 lr: 8.351e-05 train loss: 0.004127 train token_acc: 0.9992 train exact_match_acc: 0.9873 (K~16.00, min=16, max=16, dt=2.72s)
itr: 11250 lr: 8.277e-05 train loss: 0.003404 train token_acc: 0.9993 train exact_match_acc: 0.9893 (K~16.00, min=16, max=16, dt=2.72s)
itr: 11500 lr: 8.202e-05 train loss: 0.003027 train token_acc: 0.9995 train exact_match_acc: 0.9912 (K~16.00, min=16, max=16, dt=2.72s)
itr: 11750 lr: 8.125e-05 train loss: 0.003172 train token_acc: 0.9994 train exact_match_acc: 0.9902 (K~16.00, min=16, max=16, dt=2.72s)
itr: 12000 lr: 8.048e-05 train loss: 0.003287 train token_acc: 0.9993 train exact_match_acc: 0.9880 (K~16.00, min=16, max=16, dt=2.72s)
itr: 12250 lr: 7.969e-05 train loss: 0.003060 train token_acc: 0.9994 train exact_match_acc: 0.9900 (K~16.00, min=16, max=16, dt=2.72s)
itr: 12500 lr: 7.889e-05 train loss: 0.003327 train token_acc: 0.9993 train exact_match_acc: 0.9880 (K~16.00, min=16, max=16, dt=2.72s)
itr: 12750 lr: 7.808e-05 train loss: 0.002793 train token_acc: 0.9993 train exact_match_acc: 0.9893 (K~16.00, min=16, max=16, dt=2.72s)
itr: 13000 lr: 7.726e-05 train loss: 0.002433 train token_acc: 0.9995 train exact_match_acc: 0.9924 (K~16.00, min=16, max=16, dt=2.72s)
itr: 13250 lr: 7.643e-05 train loss: 0.002560 train token_acc: 0.9995 train exact_match_acc: 0.9915 (K~16.00, min=16, max=16, dt=2.72s)
itr: 13500 lr: 7.559e-05 train loss: 0.002392 train token_acc: 0.9994 train exact_match_acc: 0.9905 (K~16.00, min=16, max=16, dt=2.72s)
itr: 13750 lr: 7.474e-05 train loss: 0.002177 train token_acc: 0.9994 train exact_match_acc: 0.9900 (K~16.00, min=16, max=16, dt=2.72s)
itr: 14000 lr: 7.388e-05 train loss: 0.002308 train token_acc: 0.9994 train exact_match_acc: 0.9902 (K~16.00, min=16, max=16, dt=2.72s)
itr: 14250 lr: 7.301e-05 train loss: 0.001900 train token_acc: 0.9995 train exact_match_acc: 0.9922 (K~16.00, min=16, max=16, dt=2.72s)
itr: 14500 lr: 7.213e-05 train loss: 0.002067 train token_acc: 0.9995 train exact_match_acc: 0.9915 (K~16.00, min=16, max=16, dt=2.72s)
itr: 14750 lr: 7.124e-05 train loss: 0.001803 train token_acc: 0.9996 train exact_match_acc: 0.9932 (K~16.00, min=16, max=16, dt=2.72s)
itr: 15000 lr: 7.035e-05 train loss: 0.001728 train token_acc: 0.9996 train exact_match_acc: 0.9934 (K~16.00, min=16, max=16, dt=2.72s)
itr: 15250 lr: 6.944e-05 train loss: 0.002094 train token_acc: 0.9994 train exact_match_acc: 0.9905 (K~16.00, min=16, max=16, dt=2.72s)
itr: 15500 lr: 6.853e-05 train loss: 0.001859 train token_acc: 0.9995 train exact_match_acc: 0.9919 (K~16.00, min=16, max=16, dt=2.72s)
itr: 15750 lr: 6.761e-05 train loss: 0.001594 train token_acc: 0.9996 train exact_match_acc: 0.9934 (K~16.00, min=16, max=16, dt=2.72s)
itr: 16000 lr: 6.669e-05 train loss: 0.001536 train token_acc: 0.9995 train exact_match_acc: 0.9922 (K~16.00, min=16, max=16, dt=2.72s)
itr: 16250 lr: 6.576e-05 train loss: 0.001932 train token_acc: 0.9995 train exact_match_acc: 0.9915 (K~16.00, min=16, max=16, dt=2.72s)
itr: 16500 lr: 6.482e-05 train loss: 0.001778 train token_acc: 0.9994 train exact_match_acc: 0.9902 (K~16.00, min=16, max=16, dt=2.72s)
itr: 16750 lr: 6.388e-05 train loss: 0.001384 train token_acc: 0.9996 train exact_match_acc: 0.9932 (K~16.00, min=16, max=16, dt=2.72s)
itr: 17000 lr: 6.293e-05 train loss: 0.001436 train token_acc: 0.9996 train exact_match_acc: 0.9944 (K~16.00, min=16, max=16, dt=2.72s)
itr: 17250 lr: 6.198e-05 train loss: 0.001460 train token_acc: 0.9995 train exact_match_acc: 0.9919 (K~16.00, min=16, max=16, dt=2.72s)
itr: 17500 lr: 6.102e-05 train loss: 0.001481 train token_acc: 0.9995 train exact_match_acc: 0.9922 (K~16.00, min=16, max=16, dt=2.72s)
itr: 17750 lr: 6.006e-05 train loss: 0.001300 train token_acc: 0.9996 train exact_match_acc: 0.9937 (K~16.00, min=16, max=16, dt=2.72s)
itr: 18000 lr: 5.910e-05 train loss: 0.001555 train token_acc: 0.9996 train exact_match_acc: 0.9929 (K~16.00, min=16, max=16, dt=2.72s)
itr: 18250 lr: 5.813e-05 train loss: 0.001845 train token_acc: 0.9995 train exact_match_acc: 0.9919 (K~16.00, min=16, max=16, dt=2.72s)
itr: 18500 lr: 5.716e-05 train loss: 0.001239 train token_acc: 0.9996 train exact_match_acc: 0.9939 (K~16.00, min=16, max=16, dt=2.72s)
itr: 18750 lr: 5.618e-05 train loss: 0.001486 train token_acc: 0.9995 train exact_match_acc: 0.9927 (K~16.00, min=16, max=16, dt=2.72s)
itr: 19000 lr: 5.521e-05 train loss: 0.001432 train token_acc: 0.9996 train exact_match_acc: 0.9932 (K~16.00, min=16, max=16, dt=2.72s)
itr: 19250 lr: 5.423e-05 train loss: 0.000926 train token_acc: 0.9997 train exact_match_acc: 0.9949 (K~16.00, min=16, max=16, dt=2.72s)
itr: 19500 lr: 5.325e-05 train loss: 0.001330 train token_acc: 0.9996 train exact_match_acc: 0.9937 (K~16.00, min=16, max=16, dt=2.72s)
itr: 19750 lr: 5.227e-05 train loss: 0.001133 train token_acc: 0.9996 train exact_match_acc: 0.9944 (K~16.00, min=16, max=16, dt=2.72s)
itr: 20000 lr: 5.129e-05 train loss: 0.001176 train token_acc: 0.9996 train exact_match_acc: 0.9939 (K~16.00, min=16, max=16, dt=2.72s)
saved checkpoint: ./grid_outputs/len_gen_v64_e64_k16/task_0000/saved_models/Checkpoint_N64_d64_H1_L2_npos1_mlp0_ln1_normlayernorm_qkn0_qkrms0_gate0_gateelem0_lenmix_trainK16to16_testK16to16_nodup1_iters20001.pt
itr: 20250 lr: 5.030e-05 train loss: 0.001340 train token_acc: 0.9996 train exact_match_acc: 0.9937 (K~16.00, min=16, max=16, dt=2.73s)
