training:  19%|█▉        | 7743/40000 [01:25<05:53, 91.28it/s]
itr: 0 lr: 2.494e-07 train loss: 4.862394 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.30s)
itr: 250 lr: 6.259e-05 train loss: 4.847393 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.78s)
itr: 500 lr: 1.000e-04 train loss: 4.801575 train token_acc: 0.0186 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 750 lr: 9.998e-05 train loss: 4.663486 train token_acc: 0.0292 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 1000 lr: 9.994e-05 train loss: 4.316496 train token_acc: 0.0518 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 1250 lr: 9.989e-05 train loss: 3.753457 train token_acc: 0.0584 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 1500 lr: 9.981e-05 train loss: 3.302917 train token_acc: 0.0783 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 1750 lr: 9.972e-05 train loss: 2.953039 train token_acc: 0.1004 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 2000 lr: 9.960e-05 train loss: 2.803153 train token_acc: 0.1186 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 2250 lr: 9.947e-05 train loss: 2.721672 train token_acc: 0.1355 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 2500 lr: 9.931e-05 train loss: 2.668394 train token_acc: 0.1468 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 2750 lr: 9.914e-05 train loss: 2.628867 train token_acc: 0.1552 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 3000 lr: 9.895e-05 train loss: 2.598424 train token_acc: 0.1633 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 3250 lr: 9.874e-05 train loss: 2.579447 train token_acc: 0.1709 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
itr: 3500 lr: 9.851e-05 train loss: 2.566727 train token_acc: 0.1713 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.74s)
