training:  19%|█▉        | 7749/40000 [02:19<09:37, 55.82it/s]
itr: 0 lr: 2.494e-07 train loss: 4.554016 train token_acc: 0.0044 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.31s)
itr: 250 lr: 6.259e-05 train loss: 4.253546 train token_acc: 0.0135 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.51s)
itr: 500 lr: 1.000e-04 train loss: 3.642654 train token_acc: 0.0853 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.48s)
itr: 750 lr: 9.998e-05 train loss: 2.924622 train token_acc: 0.2252 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.48s)
itr: 1000 lr: 9.994e-05 train loss: 2.366991 train token_acc: 0.3574 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.48s)
itr: 1250 lr: 9.989e-05 train loss: 1.936359 train token_acc: 0.4619 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.48s)
itr: 1500 lr: 9.981e-05 train loss: 1.564950 train token_acc: 0.5785 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.48s)
itr: 1750 lr: 9.972e-05 train loss: 1.211883 train token_acc: 0.6901 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.48s)
itr: 2000 lr: 9.960e-05 train loss: 0.918625 train token_acc: 0.7751 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.48s)
itr: 2250 lr: 9.947e-05 train loss: 0.681713 train token_acc: 0.8505 train exact_match_acc: 0.0022 (K~32.00, min=32, max=32, dt=4.48s)
itr: 2500 lr: 9.931e-05 train loss: 0.499096 train token_acc: 0.8930 train exact_match_acc: 0.0149 (K~32.00, min=32, max=32, dt=4.48s)
itr: 2750 lr: 9.914e-05 train loss: 0.378018 train token_acc: 0.9190 train exact_match_acc: 0.0405 (K~32.00, min=32, max=32, dt=4.48s)
itr: 3000 lr: 9.895e-05 train loss: 0.286115 train token_acc: 0.9414 train exact_match_acc: 0.1057 (K~32.00, min=32, max=32, dt=4.48s)
itr: 3250 lr: 9.874e-05 train loss: 0.229595 train token_acc: 0.9535 train exact_match_acc: 0.1670 (K~32.00, min=32, max=32, dt=4.48s)
itr: 3500 lr: 9.851e-05 train loss: 0.180835 train token_acc: 0.9646 train exact_match_acc: 0.2664 (K~32.00, min=32, max=32, dt=4.48s)
itr: 3750 lr: 9.826e-05 train loss: 0.144070 train token_acc: 0.9733 train exact_match_acc: 0.3804 (K~32.00, min=32, max=32, dt=4.48s)
itr: 4000 lr: 9.799e-05 train loss: 0.115554 train token_acc: 0.9782 train exact_match_acc: 0.4592 (K~32.00, min=32, max=32, dt=4.48s)
itr: 4250 lr: 9.771e-05 train loss: 0.093450 train token_acc: 0.9828 train exact_match_acc: 0.5420 (K~32.00, min=32, max=32, dt=4.48s)
itr: 4500 lr: 9.740e-05 train loss: 0.076567 train token_acc: 0.9857 train exact_match_acc: 0.6062 (K~32.00, min=32, max=32, dt=4.48s)
itr: 4750 lr: 9.708e-05 train loss: 0.064488 train token_acc: 0.9885 train exact_match_acc: 0.6763 (K~32.00, min=32, max=32, dt=4.48s)
itr: 5000 lr: 9.674e-05 train loss: 0.056002 train token_acc: 0.9899 train exact_match_acc: 0.7100 (K~32.00, min=32, max=32, dt=4.48s)
itr: 5250 lr: 9.638e-05 train loss: 0.047807 train token_acc: 0.9913 train exact_match_acc: 0.7446 (K~32.00, min=32, max=32, dt=4.48s)
itr: 5500 lr: 9.600e-05 train loss: 0.043026 train token_acc: 0.9918 train exact_match_acc: 0.7583 (K~32.00, min=32, max=32, dt=4.48s)
itr: 5750 lr: 9.561e-05 train loss: 0.036809 train token_acc: 0.9932 train exact_match_acc: 0.7986 (K~32.00, min=32, max=32, dt=4.48s)
itr: 6000 lr: 9.519e-05 train loss: 0.032634 train token_acc: 0.9941 train exact_match_acc: 0.8206 (K~32.00, min=32, max=32, dt=4.48s)
itr: 6250 lr: 9.476e-05 train loss: 0.028740 train token_acc: 0.9949 train exact_match_acc: 0.8438 (K~32.00, min=32, max=32, dt=4.48s)
itr: 6500 lr: 9.432e-05 train loss: 0.026663 train token_acc: 0.9952 train exact_match_acc: 0.8530 (K~32.00, min=32, max=32, dt=4.48s)
itr: 6750 lr: 9.385e-05 train loss: 0.024428 train token_acc: 0.9957 train exact_match_acc: 0.8684 (K~32.00, min=32, max=32, dt=4.48s)
itr: 7000 lr: 9.337e-05 train loss: 0.022259 train token_acc: 0.9958 train exact_match_acc: 0.8706 (K~32.00, min=32, max=32, dt=4.48s)
itr: 7250 lr: 9.287e-05 train loss: 0.020386 train token_acc: 0.9963 train exact_match_acc: 0.8838 (K~32.00, min=32, max=32, dt=4.48s)
itr: 7500 lr: 9.235e-05 train loss: 0.019191 train token_acc: 0.9963 train exact_match_acc: 0.8850 (K~32.00, min=32, max=32, dt=4.48s)
itr: 7750 lr: 9.182e-05 train loss: 0.017077 train token_acc: 0.9964 train exact_match_acc: 0.8879 (K~32.00, min=32, max=32, dt=4.48s)
itr: 8000 lr: 9.127e-05 train loss: 0.016567 train token_acc: 0.9967 train exact_match_acc: 0.8972 (K~32.00, min=32, max=32, dt=4.48s)
itr: 8250 lr: 9.071e-05 train loss: 0.014853 train token_acc: 0.9971 train exact_match_acc: 0.9089 (K~32.00, min=32, max=32, dt=4.48s)
itr: 8500 lr: 9.013e-05 train loss: 0.014572 train token_acc: 0.9972 train exact_match_acc: 0.9124 (K~32.00, min=32, max=32, dt=4.48s)
itr: 8750 lr: 8.953e-05 train loss: 0.013661 train token_acc: 0.9973 train exact_match_acc: 0.9167 (K~32.00, min=32, max=32, dt=4.48s)
itr: 9000 lr: 8.892e-05 train loss: 0.011520 train token_acc: 0.9977 train exact_match_acc: 0.9292 (K~32.00, min=32, max=32, dt=4.48s)
itr: 9250 lr: 8.829e-05 train loss: 0.011606 train token_acc: 0.9978 train exact_match_acc: 0.9316 (K~32.00, min=32, max=32, dt=4.48s)
itr: 9500 lr: 8.765e-05 train loss: 0.009847 train token_acc: 0.9982 train exact_match_acc: 0.9412 (K~32.00, min=32, max=32, dt=4.48s)
itr: 9750 lr: 8.700e-05 train loss: 0.008710 train token_acc: 0.9984 train exact_match_acc: 0.9502 (K~32.00, min=32, max=32, dt=4.48s)
