training:  19%|█▉        | 7748/40000 [03:30<14:34, 36.90it/s]
itr: 0 lr: 2.494e-07 train loss: 5.608543 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.31s)
itr: 250 lr: 6.259e-05 train loss: 4.924881 train token_acc: 0.0003 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=6.80s)
itr: 500 lr: 1.000e-04 train loss: 3.218001 train token_acc: 0.2346 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=6.78s)
itr: 750 lr: 9.998e-05 train loss: 2.092140 train token_acc: 0.5382 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=6.78s)
itr: 1000 lr: 9.994e-05 train loss: 1.327139 train token_acc: 0.6790 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=6.78s)
itr: 1250 lr: 9.989e-05 train loss: 0.877747 train token_acc: 0.7792 train exact_match_acc: 0.0002 (K~32.00, min=32, max=32, dt=6.78s)
itr: 1500 lr: 9.981e-05 train loss: 0.597320 train token_acc: 0.8518 train exact_match_acc: 0.0061 (K~32.00, min=32, max=32, dt=6.78s)
itr: 1750 lr: 9.972e-05 train loss: 0.416079 train token_acc: 0.9058 train exact_match_acc: 0.0342 (K~32.00, min=32, max=32, dt=6.78s)
itr: 2000 lr: 9.960e-05 train loss: 0.309057 train token_acc: 0.9338 train exact_match_acc: 0.0916 (K~32.00, min=32, max=32, dt=6.78s)
itr: 2250 lr: 9.947e-05 train loss: 0.242401 train token_acc: 0.9504 train exact_match_acc: 0.1560 (K~32.00, min=32, max=32, dt=6.78s)
itr: 2500 lr: 9.931e-05 train loss: 0.194239 train token_acc: 0.9607 train exact_match_acc: 0.2253 (K~32.00, min=32, max=32, dt=6.78s)
itr: 2750 lr: 9.914e-05 train loss: 0.160717 train token_acc: 0.9688 train exact_match_acc: 0.3113 (K~32.00, min=32, max=32, dt=6.78s)
itr: 3000 lr: 9.895e-05 train loss: 0.139453 train token_acc: 0.9730 train exact_match_acc: 0.3574 (K~32.00, min=32, max=32, dt=6.78s)
itr: 3250 lr: 9.874e-05 train loss: 0.120428 train token_acc: 0.9765 train exact_match_acc: 0.4226 (K~32.00, min=32, max=32, dt=6.78s)
itr: 3500 lr: 9.851e-05 train loss: 0.108876 train token_acc: 0.9795 train exact_match_acc: 0.4695 (K~32.00, min=32, max=32, dt=6.78s)
itr: 3750 lr: 9.826e-05 train loss: 0.098585 train token_acc: 0.9812 train exact_match_acc: 0.5083 (K~32.00, min=32, max=32, dt=6.78s)
itr: 4000 lr: 9.799e-05 train loss: 0.086625 train token_acc: 0.9836 train exact_match_acc: 0.5515 (K~32.00, min=32, max=32, dt=6.78s)
itr: 4250 lr: 9.771e-05 train loss: 0.079047 train token_acc: 0.9850 train exact_match_acc: 0.5798 (K~32.00, min=32, max=32, dt=6.78s)
itr: 4500 lr: 9.740e-05 train loss: 0.074028 train token_acc: 0.9857 train exact_match_acc: 0.6011 (K~32.00, min=32, max=32, dt=6.78s)
itr: 4750 lr: 9.708e-05 train loss: 0.067402 train token_acc: 0.9869 train exact_match_acc: 0.6248 (K~32.00, min=32, max=32, dt=6.78s)
itr: 5000 lr: 9.674e-05 train loss: 0.062206 train token_acc: 0.9877 train exact_match_acc: 0.6455 (K~32.00, min=32, max=32, dt=6.78s)
itr: 5250 lr: 9.638e-05 train loss: 0.059391 train token_acc: 0.9886 train exact_match_acc: 0.6677 (K~32.00, min=32, max=32, dt=6.78s)
itr: 5500 lr: 9.600e-05 train loss: 0.052084 train token_acc: 0.9897 train exact_match_acc: 0.6968 (K~32.00, min=32, max=32, dt=6.78s)
itr: 5750 lr: 9.561e-05 train loss: 0.051511 train token_acc: 0.9899 train exact_match_acc: 0.6975 (K~32.00, min=32, max=32, dt=6.78s)
itr: 6000 lr: 9.519e-05 train loss: 0.050774 train token_acc: 0.9899 train exact_match_acc: 0.7017 (K~32.00, min=32, max=32, dt=6.78s)
itr: 6250 lr: 9.476e-05 train loss: 0.043996 train token_acc: 0.9913 train exact_match_acc: 0.7378 (K~32.00, min=32, max=32, dt=6.78s)
itr: 6500 lr: 9.432e-05 train loss: 0.043381 train token_acc: 0.9914 train exact_match_acc: 0.7393 (K~32.00, min=32, max=32, dt=6.78s)
itr: 6750 lr: 9.385e-05 train loss: 0.039461 train token_acc: 0.9921 train exact_match_acc: 0.7571 (K~32.00, min=32, max=32, dt=6.78s)
itr: 7000 lr: 9.337e-05 train loss: 0.039051 train token_acc: 0.9922 train exact_match_acc: 0.7598 (K~32.00, min=32, max=32, dt=6.78s)
itr: 7250 lr: 9.287e-05 train loss: 0.036842 train token_acc: 0.9925 train exact_match_acc: 0.7666 (K~32.00, min=32, max=32, dt=6.78s)
itr: 7500 lr: 9.235e-05 train loss: 0.035143 train token_acc: 0.9926 train exact_match_acc: 0.7715 (K~32.00, min=32, max=32, dt=6.78s)
itr: 7750 lr: 9.182e-05 train loss: 0.034169 train token_acc: 0.9930 train exact_match_acc: 0.7837 (K~32.00, min=32, max=32, dt=6.78s)
itr: 8000 lr: 9.127e-05 train loss: 0.032236 train token_acc: 0.9933 train exact_match_acc: 0.7935 (K~32.00, min=32, max=32, dt=6.78s)
itr: 8250 lr: 9.071e-05 train loss: 0.031085 train token_acc: 0.9937 train exact_match_acc: 0.8030 (K~32.00, min=32, max=32, dt=6.78s)
itr: 8500 lr: 9.013e-05 train loss: 0.027200 train token_acc: 0.9942 train exact_match_acc: 0.8171 (K~32.00, min=32, max=32, dt=6.78s)
itr: 8750 lr: 8.953e-05 train loss: 0.028452 train token_acc: 0.9940 train exact_match_acc: 0.8123 (K~32.00, min=32, max=32, dt=6.78s)
itr: 9000 lr: 8.892e-05 train loss: 0.026374 train token_acc: 0.9946 train exact_match_acc: 0.8318 (K~32.00, min=32, max=32, dt=6.78s)
itr: 9250 lr: 8.829e-05 train loss: 0.025490 train token_acc: 0.9946 train exact_match_acc: 0.8303 (K~32.00, min=32, max=32, dt=6.78s)
itr: 9500 lr: 8.765e-05 train loss: 0.025515 train token_acc: 0.9946 train exact_match_acc: 0.8320 (K~32.00, min=32, max=32, dt=6.78s)
itr: 9750 lr: 8.700e-05 train loss: 0.024045 train token_acc: 0.9947 train exact_match_acc: 0.8345 (K~32.00, min=32, max=32, dt=6.78s)
itr: 10000 lr: 8.632e-05 train loss: 0.022435 train token_acc: 0.9951 train exact_match_acc: 0.8459 (K~32.00, min=32, max=32, dt=6.78s)
itr: 10250 lr: 8.564e-05 train loss: 0.022112 train token_acc: 0.9952 train exact_match_acc: 0.8501 (K~32.00, min=32, max=32, dt=6.78s)
itr: 10500 lr: 8.494e-05 train loss: 0.020454 train token_acc: 0.9954 train exact_match_acc: 0.8560 (K~32.00, min=32, max=32, dt=6.78s)
itr: 10750 lr: 8.423e-05 train loss: 0.020448 train token_acc: 0.9957 train exact_match_acc: 0.8633 (K~32.00, min=32, max=32, dt=6.78s)
itr: 11000 lr: 8.351e-05 train loss: 0.020042 train token_acc: 0.9956 train exact_match_acc: 0.8606 (K~32.00, min=32, max=32, dt=6.78s)
itr: 11250 lr: 8.277e-05 train loss: 0.019508 train token_acc: 0.9955 train exact_match_acc: 0.8594 (K~32.00, min=32, max=32, dt=6.78s)
