training:  19%|█▉        | 7740/40000 [01:16<05:19, 100.96it/s]
itr: 0 lr: 2.494e-07 train loss: 4.874543 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.29s)
itr: 250 lr: 6.259e-05 train loss: 4.826138 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.51s)
itr: 500 lr: 1.000e-04 train loss: 4.536948 train token_acc: 0.0126 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.48s)
itr: 750 lr: 9.998e-05 train loss: 3.679744 train token_acc: 0.0640 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.48s)
itr: 1000 lr: 9.994e-05 train loss: 2.931867 train token_acc: 0.1523 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.48s)
itr: 1250 lr: 9.989e-05 train loss: 2.577854 train token_acc: 0.2289 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.48s)
itr: 1500 lr: 9.981e-05 train loss: 2.227071 train token_acc: 0.3272 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.48s)
itr: 1750 lr: 9.972e-05 train loss: 1.862858 train token_acc: 0.4256 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.48s)
itr: 2000 lr: 9.960e-05 train loss: 1.590729 train token_acc: 0.4999 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.48s)
itr: 2250 lr: 9.947e-05 train loss: 1.377064 train token_acc: 0.5607 train exact_match_acc: 0.0002 (K~16.00, min=16, max=16, dt=2.48s)
itr: 2500 lr: 9.931e-05 train loss: 1.239169 train token_acc: 0.6046 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.48s)
itr: 2750 lr: 9.914e-05 train loss: 1.117253 train token_acc: 0.6374 train exact_match_acc: 0.0005 (K~16.00, min=16, max=16, dt=2.48s)
