training:  19%|█▉        | 7748/40000 [03:48<15:51, 33.90it/s]
itr: 0 lr: 2.494e-07 train loss: 5.551777 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.32s)
itr: 250 lr: 6.259e-05 train loss: 5.525952 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.40s)
itr: 500 lr: 1.000e-04 train loss: 4.839652 train token_acc: 0.0084 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 750 lr: 9.998e-05 train loss: 3.525821 train token_acc: 0.0487 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 1000 lr: 9.994e-05 train loss: 3.462894 train token_acc: 0.0545 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 1250 lr: 9.989e-05 train loss: 3.437151 train token_acc: 0.0568 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 1500 lr: 9.981e-05 train loss: 3.426993 train token_acc: 0.0578 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 1750 lr: 9.972e-05 train loss: 3.399333 train token_acc: 0.0606 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 2000 lr: 9.960e-05 train loss: 3.390357 train token_acc: 0.0640 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 2250 lr: 9.947e-05 train loss: 3.374554 train token_acc: 0.0640 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 2500 lr: 9.931e-05 train loss: 3.354847 train token_acc: 0.0659 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 2750 lr: 9.914e-05 train loss: 3.347603 train token_acc: 0.0663 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 3000 lr: 9.895e-05 train loss: 3.334816 train token_acc: 0.0673 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 3250 lr: 9.874e-05 train loss: 3.291984 train token_acc: 0.0721 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 3500 lr: 9.851e-05 train loss: 3.274582 train token_acc: 0.0729 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
itr: 3750 lr: 9.826e-05 train loss: 3.273398 train token_acc: 0.0763 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=7.38s)
