training:  19%|█▉        | 7746/40000 [02:39<11:02, 48.68it/s]
itr: 0 lr: 2.494e-07 train loss: 5.552118 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.71s)
itr: 250 lr: 6.259e-05 train loss: 5.527012 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.19s)
itr: 500 lr: 1.000e-04 train loss: 4.982419 train token_acc: 0.0109 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 750 lr: 9.998e-05 train loss: 3.856071 train token_acc: 0.0241 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 1000 lr: 9.994e-05 train loss: 3.518780 train token_acc: 0.0497 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 1250 lr: 9.989e-05 train loss: 3.424578 train token_acc: 0.0598 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 1500 lr: 9.981e-05 train loss: 3.391964 train token_acc: 0.0639 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 1750 lr: 9.972e-05 train loss: 3.368341 train token_acc: 0.0660 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 2000 lr: 9.960e-05 train loss: 3.352381 train token_acc: 0.0676 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 2250 lr: 9.947e-05 train loss: 3.336565 train token_acc: 0.0701 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 2500 lr: 9.931e-05 train loss: 3.319108 train token_acc: 0.0705 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 2750 lr: 9.914e-05 train loss: 3.308652 train token_acc: 0.0722 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 3000 lr: 9.895e-05 train loss: 3.293500 train token_acc: 0.0733 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 3250 lr: 9.874e-05 train loss: 3.285194 train token_acc: 0.0755 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 3500 lr: 9.851e-05 train loss: 3.277583 train token_acc: 0.0774 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 3750 lr: 9.826e-05 train loss: 3.270154 train token_acc: 0.0791 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
itr: 4000 lr: 9.799e-05 train loss: 3.252232 train token_acc: 0.0796 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.14s)
