training:  19%|█▉        | 7733/40000 [00:39<02:43, 197.38it/s]
itr: 0 lr: 2.494e-07 train loss: 4.184740 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.31s)
itr: 250 lr: 6.259e-05 train loss: 4.171421 train token_acc: 0.0038 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.30s)
itr: 500 lr: 1.000e-04 train loss: 4.147187 train token_acc: 0.0668 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.27s)
itr: 750 lr: 9.998e-05 train loss: 4.085528 train token_acc: 0.0630 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.27s)
itr: 1000 lr: 9.994e-05 train loss: 3.960859 train token_acc: 0.0616 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.27s)
itr: 1250 lr: 9.989e-05 train loss: 3.664603 train token_acc: 0.0536 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.27s)
itr: 1500 lr: 9.981e-05 train loss: 3.358883 train token_acc: 0.0715 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.27s)
itr: 1750 lr: 9.972e-05 train loss: 3.096421 train token_acc: 0.1103 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.27s)
itr: 2000 lr: 9.960e-05 train loss: 2.692033 train token_acc: 0.1292 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.27s)
itr: 2250 lr: 9.947e-05 train loss: 2.522543 train token_acc: 0.1471 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.27s)
itr: 2500 lr: 9.931e-05 train loss: 2.457462 train token_acc: 0.1572 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.27s)
itr: 2750 lr: 9.914e-05 train loss: 2.416715 train token_acc: 0.1662 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.27s)
itr: 3000 lr: 9.895e-05 train loss: 2.391972 train token_acc: 0.1695 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.27s)
