training:  19%|█▉        | 7745/40000 [01:53<07:50, 68.52it/s]
itr: 0 lr: 2.494e-07 train loss: 5.553463 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.27s)
itr: 250 lr: 6.259e-05 train loss: 5.535214 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.67s)
itr: 500 lr: 1.000e-04 train loss: 5.410624 train token_acc: 0.0012 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 750 lr: 9.998e-05 train loss: 4.701331 train token_acc: 0.0153 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 1000 lr: 9.994e-05 train loss: 3.953460 train token_acc: 0.0270 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 1250 lr: 9.989e-05 train loss: 3.609576 train token_acc: 0.0470 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 1500 lr: 9.981e-05 train loss: 3.482029 train token_acc: 0.0581 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 1750 lr: 9.972e-05 train loss: 3.419021 train token_acc: 0.0662 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 2000 lr: 9.960e-05 train loss: 3.391469 train token_acc: 0.0684 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 2250 lr: 9.947e-05 train loss: 3.372409 train token_acc: 0.0715 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 2500 lr: 9.931e-05 train loss: 3.357685 train token_acc: 0.0733 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 2750 lr: 9.914e-05 train loss: 3.340766 train token_acc: 0.0763 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 3000 lr: 9.895e-05 train loss: 3.322465 train token_acc: 0.0770 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 3250 lr: 9.874e-05 train loss: 3.311186 train token_acc: 0.0776 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 3500 lr: 9.851e-05 train loss: 3.298849 train token_acc: 0.0790 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 3750 lr: 9.826e-05 train loss: 3.292922 train token_acc: 0.0811 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 4000 lr: 9.799e-05 train loss: 3.282461 train token_acc: 0.0814 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 4250 lr: 9.771e-05 train loss: 3.269488 train token_acc: 0.0823 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 4500 lr: 9.740e-05 train loss: 3.259563 train token_acc: 0.0847 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 4750 lr: 9.708e-05 train loss: 3.253614 train token_acc: 0.0860 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 5000 lr: 9.674e-05 train loss: 3.245722 train token_acc: 0.0857 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 5250 lr: 9.638e-05 train loss: 3.236381 train token_acc: 0.0858 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 5500 lr: 9.600e-05 train loss: 3.233409 train token_acc: 0.0874 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 5750 lr: 9.561e-05 train loss: 3.229026 train token_acc: 0.0867 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
