training:  19%|█▉        | 7745/40000 [01:00<04:12, 127.72it/s]
itr: 0 lr: 2.494e-07 train loss: 4.861717 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.30s)
itr: 3000 lr: 9.895e-05 train loss: 3.073468 train token_acc: 0.0853 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 3250 lr: 9.874e-05 train loss: 3.046320 train token_acc: 0.0896 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 3500 lr: 9.851e-05 train loss: 3.011589 train token_acc: 0.0976 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 3750 lr: 9.826e-05 train loss: 2.973709 train token_acc: 0.1004 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 4000 lr: 9.799e-05 train loss: 2.934838 train token_acc: 0.1016 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 4250 lr: 9.771e-05 train loss: 2.894893 train token_acc: 0.1091 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 4500 lr: 9.740e-05 train loss: 2.862684 train token_acc: 0.1145 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 4750 lr: 9.708e-05 train loss: 2.820237 train token_acc: 0.1172 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 5000 lr: 9.674e-05 train loss: 2.780500 train token_acc: 0.1246 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 5250 lr: 9.638e-05 train loss: 2.729115 train token_acc: 0.1347 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 5500 lr: 9.600e-05 train loss: 2.698255 train token_acc: 0.1363 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 5750 lr: 9.561e-05 train loss: 2.665509 train token_acc: 0.1430 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 6000 lr: 9.519e-05 train loss: 2.632029 train token_acc: 0.1510 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 6250 lr: 9.476e-05 train loss: 2.592509 train token_acc: 0.1543 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 6500 lr: 9.432e-05 train loss: 2.561958 train token_acc: 0.1615 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 6750 lr: 9.385e-05 train loss: 2.530624 train token_acc: 0.1657 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 7000 lr: 9.337e-05 train loss: 2.505628 train token_acc: 0.1689 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 7250 lr: 9.287e-05 train loss: 2.477996 train token_acc: 0.1774 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 7500 lr: 9.235e-05 train loss: 2.462714 train token_acc: 0.1868 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 7750 lr: 9.182e-05 train loss: 2.438403 train token_acc: 0.1944 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 8000 lr: 9.127e-05 train loss: 2.403375 train token_acc: 0.2001 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 8250 lr: 9.071e-05 train loss: 2.379808 train token_acc: 0.2067 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 8500 lr: 9.013e-05 train loss: 2.365019 train token_acc: 0.2109 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 8750 lr: 8.953e-05 train loss: 2.343739 train token_acc: 0.2242 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 9000 lr: 8.892e-05 train loss: 2.310228 train token_acc: 0.2301 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 9250 lr: 8.829e-05 train loss: 2.286137 train token_acc: 0.2325 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 9500 lr: 8.765e-05 train loss: 2.279904 train token_acc: 0.2329 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 9750 lr: 8.700e-05 train loss: 2.263737 train token_acc: 0.2451 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 10000 lr: 8.632e-05 train loss: 2.227126 train token_acc: 0.2491 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 10250 lr: 8.564e-05 train loss: 2.220562 train token_acc: 0.2539 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 10500 lr: 8.494e-05 train loss: 2.195862 train token_acc: 0.2582 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 10750 lr: 8.423e-05 train loss: 2.191463 train token_acc: 0.2615 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 11000 lr: 8.351e-05 train loss: 2.169981 train token_acc: 0.2654 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 11250 lr: 8.277e-05 train loss: 2.153448 train token_acc: 0.2726 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 11500 lr: 8.202e-05 train loss: 2.156448 train token_acc: 0.2798 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 11750 lr: 8.125e-05 train loss: 2.138778 train token_acc: 0.2770 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 12000 lr: 8.048e-05 train loss: 2.130518 train token_acc: 0.2807 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 12250 lr: 7.969e-05 train loss: 2.107784 train token_acc: 0.2840 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 12500 lr: 7.889e-05 train loss: 2.086052 train token_acc: 0.2963 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 12750 lr: 7.808e-05 train loss: 2.074314 train token_acc: 0.2956 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 13000 lr: 7.726e-05 train loss: 2.061579 train token_acc: 0.3047 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 13250 lr: 7.643e-05 train loss: 2.065937 train token_acc: 0.3108 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 13500 lr: 7.559e-05 train loss: 2.049170 train token_acc: 0.3105 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 13750 lr: 7.474e-05 train loss: 2.024723 train token_acc: 0.3194 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 14000 lr: 7.388e-05 train loss: 2.027115 train token_acc: 0.3211 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 14250 lr: 7.301e-05 train loss: 2.022108 train token_acc: 0.3260 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 14500 lr: 7.213e-05 train loss: 2.008361 train token_acc: 0.3240 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 14750 lr: 7.124e-05 train loss: 1.981998 train token_acc: 0.3335 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 15000 lr: 7.035e-05 train loss: 1.982300 train token_acc: 0.3294 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 15250 lr: 6.944e-05 train loss: 1.973894 train token_acc: 0.3444 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 15500 lr: 6.853e-05 train loss: 1.962827 train token_acc: 0.3479 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 15750 lr: 6.761e-05 train loss: 1.964746 train token_acc: 0.3465 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 16000 lr: 6.669e-05 train loss: 1.953693 train token_acc: 0.3436 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 16250 lr: 6.576e-05 train loss: 1.952175 train token_acc: 0.3557 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 16500 lr: 6.482e-05 train loss: 1.922424 train token_acc: 0.3588 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 16750 lr: 6.388e-05 train loss: 1.940474 train token_acc: 0.3620 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 17000 lr: 6.293e-05 train loss: 1.911715 train token_acc: 0.3591 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 17250 lr: 6.198e-05 train loss: 1.904598 train token_acc: 0.3600 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 17500 lr: 6.102e-05 train loss: 1.894660 train token_acc: 0.3731 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 17750 lr: 6.006e-05 train loss: 1.886350 train token_acc: 0.3716 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 18000 lr: 5.910e-05 train loss: 1.888686 train token_acc: 0.3752 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 18250 lr: 5.813e-05 train loss: 1.870466 train token_acc: 0.3778 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 18500 lr: 5.716e-05 train loss: 1.880390 train token_acc: 0.3796 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 18750 lr: 5.618e-05 train loss: 1.862024 train token_acc: 0.3796 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 19000 lr: 5.521e-05 train loss: 1.846170 train token_acc: 0.3819 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 19250 lr: 5.423e-05 train loss: 1.852746 train token_acc: 0.3854 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 19500 lr: 5.325e-05 train loss: 1.872236 train token_acc: 0.3772 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 19750 lr: 5.227e-05 train loss: 1.836201 train token_acc: 0.3942 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 20000 lr: 5.129e-05 train loss: 1.825327 train token_acc: 0.3934 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
saved checkpoint: ./grid_outputs/len_gen_v128_e64_k16/task_0002/saved_models/Checkpoint_N128_d64_H1_L2_npos1_mlp0_ln0_normnone_qkn0_qkrms0_gate0_gateelem0_lenmix_trainK16to16_testK16to16_nodup1_iters20001.pt
itr: 20250 lr: 5.030e-05 train loss: 1.824853 train token_acc: 0.3952 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.98s)
itr: 20500 lr: 4.932e-05 train loss: 1.813699 train token_acc: 0.3940 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 20750 lr: 4.834e-05 train loss: 1.808970 train token_acc: 0.4014 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 21000 lr: 4.736e-05 train loss: 1.797567 train token_acc: 0.3996 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 21250 lr: 4.638e-05 train loss: 1.797711 train token_acc: 0.4048 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 21500 lr: 4.540e-05 train loss: 1.784954 train token_acc: 0.4077 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 21750 lr: 4.443e-05 train loss: 1.787306 train token_acc: 0.4030 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 22000 lr: 4.346e-05 train loss: 1.787087 train token_acc: 0.4003 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 22250 lr: 4.249e-05 train loss: 1.797260 train token_acc: 0.4022 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 22500 lr: 4.152e-05 train loss: 1.785210 train token_acc: 0.4054 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 22750 lr: 4.055e-05 train loss: 1.794535 train token_acc: 0.4067 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 23000 lr: 3.959e-05 train loss: 1.768663 train token_acc: 0.4107 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 23250 lr: 3.864e-05 train loss: 1.757641 train token_acc: 0.4118 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 23500 lr: 3.769e-05 train loss: 1.757179 train token_acc: 0.4193 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 23750 lr: 3.674e-05 train loss: 1.756713 train token_acc: 0.4200 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 24000 lr: 3.580e-05 train loss: 1.746971 train token_acc: 0.4205 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 24250 lr: 3.487e-05 train loss: 1.749120 train token_acc: 0.4180 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 24500 lr: 3.394e-05 train loss: 1.732573 train token_acc: 0.4201 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 24750 lr: 3.302e-05 train loss: 1.733116 train token_acc: 0.4243 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 25000 lr: 3.210e-05 train loss: 1.734413 train token_acc: 0.4214 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 25250 lr: 3.119e-05 train loss: 1.719356 train token_acc: 0.4256 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 25500 lr: 3.029e-05 train loss: 1.736063 train token_acc: 0.4241 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 25750 lr: 2.940e-05 train loss: 1.711700 train token_acc: 0.4297 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 26000 lr: 2.852e-05 train loss: 1.730619 train token_acc: 0.4252 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 26250 lr: 2.764e-05 train loss: 1.703277 train token_acc: 0.4374 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 26500 lr: 2.678e-05 train loss: 1.719797 train token_acc: 0.4251 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 26750 lr: 2.592e-05 train loss: 1.710873 train token_acc: 0.4356 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 27000 lr: 2.507e-05 train loss: 1.698697 train token_acc: 0.4358 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 27250 lr: 2.424e-05 train loss: 1.704134 train token_acc: 0.4326 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 27500 lr: 2.341e-05 train loss: 1.712532 train token_acc: 0.4341 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 27750 lr: 2.259e-05 train loss: 1.697302 train token_acc: 0.4386 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 28000 lr: 2.179e-05 train loss: 1.699134 train token_acc: 0.4369 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 28250 lr: 2.099e-05 train loss: 1.682698 train token_acc: 0.4399 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 28500 lr: 2.021e-05 train loss: 1.690292 train token_acc: 0.4398 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 28750 lr: 1.944e-05 train loss: 1.689376 train token_acc: 0.4429 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 29000 lr: 1.868e-05 train loss: 1.694746 train token_acc: 0.4386 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 29250 lr: 1.794e-05 train loss: 1.692397 train token_acc: 0.4427 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 29500 lr: 1.720e-05 train loss: 1.672428 train token_acc: 0.4486 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 29750 lr: 1.648e-05 train loss: 1.681714 train token_acc: 0.4440 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 30000 lr: 1.578e-05 train loss: 1.672455 train token_acc: 0.4450 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 30250 lr: 1.508e-05 train loss: 1.663198 train token_acc: 0.4476 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 30500 lr: 1.441e-05 train loss: 1.668671 train token_acc: 0.4495 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 30750 lr: 1.374e-05 train loss: 1.678728 train token_acc: 0.4468 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 31000 lr: 1.309e-05 train loss: 1.683539 train token_acc: 0.4437 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 31250 lr: 1.245e-05 train loss: 1.676767 train token_acc: 0.4449 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 31500 lr: 1.183e-05 train loss: 1.655877 train token_acc: 0.4524 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 31750 lr: 1.123e-05 train loss: 1.661243 train token_acc: 0.4486 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 32000 lr: 1.064e-05 train loss: 1.656027 train token_acc: 0.4522 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 32250 lr: 1.006e-05 train loss: 1.667173 train token_acc: 0.4496 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 32500 lr: 9.507e-06 train loss: 1.648813 train token_acc: 0.4539 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 32750 lr: 8.964e-06 train loss: 1.657539 train token_acc: 0.4553 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 33000 lr: 8.439e-06 train loss: 1.661880 train token_acc: 0.4534 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 33250 lr: 7.929e-06 train loss: 1.649968 train token_acc: 0.4541 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 33500 lr: 7.437e-06 train loss: 1.646544 train token_acc: 0.4509 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 33750 lr: 6.961e-06 train loss: 1.661274 train token_acc: 0.4539 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 34000 lr: 6.503e-06 train loss: 1.653291 train token_acc: 0.4583 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 34250 lr: 6.061e-06 train loss: 1.639845 train token_acc: 0.4558 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 34500 lr: 5.638e-06 train loss: 1.649295 train token_acc: 0.4547 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 34750 lr: 5.232e-06 train loss: 1.651310 train token_acc: 0.4498 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 35000 lr: 4.843e-06 train loss: 1.656904 train token_acc: 0.4555 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 35250 lr: 4.473e-06 train loss: 1.647874 train token_acc: 0.4556 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 35500 lr: 4.121e-06 train loss: 1.646147 train token_acc: 0.4560 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 35750 lr: 3.787e-06 train loss: 1.648201 train token_acc: 0.4568 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 36000 lr: 3.471e-06 train loss: 1.643469 train token_acc: 0.4578 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 36250 lr: 3.174e-06 train loss: 1.632604 train token_acc: 0.4560 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 36500 lr: 2.896e-06 train loss: 1.628945 train token_acc: 0.4580 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 36750 lr: 2.636e-06 train loss: 1.655511 train token_acc: 0.4548 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 37000 lr: 2.395e-06 train loss: 1.637871 train token_acc: 0.4561 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 37250 lr: 2.173e-06 train loss: 1.637126 train token_acc: 0.4572 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 37500 lr: 1.970e-06 train loss: 1.640586 train token_acc: 0.4572 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 37750 lr: 1.786e-06 train loss: 1.640627 train token_acc: 0.4540 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 38000 lr: 1.622e-06 train loss: 1.642087 train token_acc: 0.4581 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 38250 lr: 1.476e-06 train loss: 1.631347 train token_acc: 0.4552 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 38500 lr: 1.350e-06 train loss: 1.644912 train token_acc: 0.4568 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 38750 lr: 1.243e-06 train loss: 1.641249 train token_acc: 0.4561 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 39000 lr: 1.156e-06 train loss: 1.638673 train token_acc: 0.4587 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 39250 lr: 1.088e-06 train loss: 1.641431 train token_acc: 0.4554 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 39500 lr: 1.039e-06 train loss: 1.648322 train token_acc: 0.4551 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 39750 lr: 1.010e-06 train loss: 1.647673 train token_acc: 0.4567 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
saved final model: ./grid_outputs/len_gen_v128_e64_k16/task_0002/saved_models/Final_N128_d64_H1_L2_npos1_mlp0_ln0_normnone_qkn0_qkrms0_gate0_gateelem0_lenmix_trainK16to16_testK16to16_nodup1_iters40000.pt
