[GPU 5] Starting: V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 0/60000 | loss 5.5641 | lr 9.90e-05 | 10s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 500/60000 | loss 0.0110 | lr 1.00e-02 | 73s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 1000/60000 | loss 0.1804 | lr 9.99e-03 | 135s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 1500/60000 | loss 0.0026 | lr 9.99e-03 | 199s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 2000/60000 | loss 0.0103 | lr 9.98e-03 | 266s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 2500/60000 | loss 0.0019 | lr 9.96e-03 | 329s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 3000/60000 | loss 0.0014 | lr 9.94e-03 | 393s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 3500/60000 | loss 0.0270 | lr 9.92e-03 | 459s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 4000/60000 | loss 0.0043 | lr 9.90e-03 | 525s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 4500/60000 | loss 0.0016 | lr 9.87e-03 | 590s
[GPU 5] Saved V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2_itr5000.pt
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 5000/60000 | loss 0.0011 | lr 9.84e-03 | 656s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 5500/60000 | loss 0.0013 | lr 9.80e-03 | 720s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 6000/60000 | loss 0.0482 | lr 9.76e-03 | 780s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 6500/60000 | loss 0.0541 | lr 9.72e-03 | 841s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 7000/60000 | loss 0.0006 | lr 9.68e-03 | 903s
[GPU 5] V256_B32_LR1e-02_MI60000_LN1_E64_H1_L2 | itr 7500/60000 | loss 0.0395 | lr 9.63e-03 | 968s
