[GPU 6] Starting: V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 0/60000 | loss 5.5491 | lr 9.90e-06 | 10s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 500/60000 | loss 1.1862 | lr 1.00e-03 | 70s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 1000/60000 | loss 0.4023 | lr 9.99e-04 | 134s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 1500/60000 | loss 0.2271 | lr 9.99e-04 | 199s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 2000/60000 | loss 0.1392 | lr 9.98e-04 | 258s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 2500/60000 | loss 0.0526 | lr 9.96e-04 | 318s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 3000/60000 | loss 0.0136 | lr 9.94e-04 | 377s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 3500/60000 | loss 0.0046 | lr 9.92e-04 | 440s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 4000/60000 | loss 0.0030 | lr 9.90e-04 | 502s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 4500/60000 | loss 0.0037 | lr 9.87e-04 | 566s
[GPU 6] Saved V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2_itr5000.pt
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 5000/60000 | loss 0.0042 | lr 9.84e-04 | 628s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 5500/60000 | loss 0.0050 | lr 9.80e-04 | 687s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 6000/60000 | loss 0.0035 | lr 9.76e-04 | 746s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 6500/60000 | loss 0.0019 | lr 9.72e-04 | 805s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 7000/60000 | loss 0.0014 | lr 9.68e-04 | 864s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 7500/60000 | loss 0.0019 | lr 9.63e-04 | 927s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 8000/60000 | loss 0.0014 | lr 9.58e-04 | 990s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 8500/60000 | loss 0.0011 | lr 9.52e-04 | 1054s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 9000/60000 | loss 0.0009 | lr 9.47e-04 | 1117s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 9500/60000 | loss 0.0007 | lr 9.41e-04 | 1181s
[GPU 6] Saved V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2_itr10000.pt
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 10000/60000 | loss 0.0008 | lr 9.34e-04 | 1243s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 10500/60000 | loss 0.0009 | lr 9.28e-04 | 1302s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 11000/60000 | loss 0.0012 | lr 9.21e-04 | 1360s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 11500/60000 | loss 0.0009 | lr 9.13e-04 | 1419s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 12000/60000 | loss 0.0012 | lr 9.06e-04 | 1477s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 12500/60000 | loss 0.0007 | lr 8.98e-04 | 1536s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 13000/60000 | loss 0.0006 | lr 8.90e-04 | 1594s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 13500/60000 | loss 0.0006 | lr 8.82e-04 | 1653s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 14000/60000 | loss 0.0009 | lr 8.73e-04 | 1712s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 14500/60000 | loss 0.0006 | lr 8.64e-04 | 1773s
[GPU 6] Saved V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2_itr15000.pt
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 15000/60000 | loss 0.0007 | lr 8.55e-04 | 1839s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 15500/60000 | loss 0.0007 | lr 8.46e-04 | 1905s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 16000/60000 | loss 0.0007 | lr 8.36e-04 | 1970s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 16500/60000 | loss 0.0007 | lr 8.26e-04 | 2036s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 17000/60000 | loss 0.0006 | lr 8.16e-04 | 2102s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 17500/60000 | loss 0.0005 | lr 8.06e-04 | 2168s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 18000/60000 | loss 0.0006 | lr 7.96e-04 | 2234s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 18500/60000 | loss 0.0004 | lr 7.85e-04 | 2300s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 19000/60000 | loss 0.0005 | lr 7.74e-04 | 2366s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 19500/60000 | loss 0.0003 | lr 7.63e-04 | 2429s
[GPU 6] Saved V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2_itr20000.pt
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 20000/60000 | loss 0.0002 | lr 7.52e-04 | 2492s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 20500/60000 | loss 0.0004 | lr 7.40e-04 | 2556s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 21000/60000 | loss 0.0003 | lr 7.29e-04 | 2619s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 21500/60000 | loss 0.0006 | lr 7.17e-04 | 2682s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 22000/60000 | loss 0.0008 | lr 7.05e-04 | 2743s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 22500/60000 | loss 0.0002 | lr 6.93e-04 | 2801s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 23000/60000 | loss 0.0004 | lr 6.81e-04 | 2863s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 23500/60000 | loss 0.0003 | lr 6.69e-04 | 2922s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 24000/60000 | loss 0.0003 | lr 6.56e-04 | 2980s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 24500/60000 | loss 0.0002 | lr 6.44e-04 | 3039s
[GPU 6] Saved V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2_itr25000.pt
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 25000/60000 | loss 0.0002 | lr 6.31e-04 | 3098s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 25500/60000 | loss 0.0003 | lr 6.19e-04 | 3157s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 26000/60000 | loss 0.0002 | lr 6.06e-04 | 3217s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 26500/60000 | loss 0.0005 | lr 5.93e-04 | 3277s
[GPU 6] V256_B32_LR1e-03_MI60000_LN0_E64_H1_L2 | itr 27000/60000 | loss 0.0001 | lr 5.80e-04 | 3336s
