[GPU 4] Starting: V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 0/60000 | loss 5.5494 | lr 9.90e-05 | 10s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 500/60000 | loss 0.0609 | lr 1.00e-02 | 78s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 1000/60000 | loss 0.0171 | lr 9.99e-03 | 147s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 1500/60000 | loss 0.0542 | lr 9.99e-03 | 214s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 2000/60000 | loss 0.0032 | lr 9.98e-03 | 278s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 2500/60000 | loss 0.0081 | lr 9.96e-03 | 343s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 3000/60000 | loss 0.0212 | lr 9.94e-03 | 408s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 3500/60000 | loss 0.0025 | lr 9.92e-03 | 473s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 4000/60000 | loss 0.0032 | lr 9.90e-03 | 542s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 4500/60000 | loss 0.0096 | lr 9.87e-03 | 610s
[GPU 4] Saved V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2_itr5000.pt
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 5000/60000 | loss 0.0021 | lr 9.84e-03 | 680s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 5500/60000 | loss 0.0038 | lr 9.80e-03 | 749s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 6000/60000 | loss 0.0029 | lr 9.76e-03 | 819s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 6500/60000 | loss 0.0205 | lr 9.72e-03 | 887s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 7000/60000 | loss 0.0021 | lr 9.68e-03 | 951s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 7500/60000 | loss 0.0017 | lr 9.63e-03 | 1020s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 8000/60000 | loss 0.0021 | lr 9.58e-03 | 1089s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 8500/60000 | loss 0.0024 | lr 9.52e-03 | 1157s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 9000/60000 | loss 0.0018 | lr 9.47e-03 | 1224s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 9500/60000 | loss 0.0026 | lr 9.40e-03 | 1292s
[GPU 4] Saved V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2_itr10000.pt
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 10000/60000 | loss 0.0025 | lr 9.34e-03 | 1360s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 10500/60000 | loss 0.0017 | lr 9.27e-03 | 1428s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 11000/60000 | loss 0.0015 | lr 9.21e-03 | 1496s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 11500/60000 | loss 0.0033 | lr 9.13e-03 | 1564s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 12000/60000 | loss 0.0093 | lr 9.06e-03 | 1633s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 12500/60000 | loss 0.0043 | lr 8.98e-03 | 1702s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 13000/60000 | loss 0.0049 | lr 8.90e-03 | 1771s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 13500/60000 | loss 0.0140 | lr 8.82e-03 | 1838s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 14000/60000 | loss 0.0134 | lr 8.73e-03 | 1905s
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 14500/60000 | loss 0.0015 | lr 8.64e-03 | 1974s
[GPU 4] Saved V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2_itr15000.pt
[GPU 4] V256_B32_LR1e-02_MI60000_LN0_E64_H1_L2 | itr 15000/60000 | loss 0.0017 | lr 8.55e-03 | 2041s
