training:  19%|█▉        | 7750/40000 [01:12<05:00, 107.33it/s]
itr: 0 lr: 2.494e-07 train loss: 4.877172 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.61s)
itr: 250 lr: 6.259e-05 train loss: 4.774109 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.37s)
itr: 500 lr: 1.000e-04 train loss: 3.815474 train token_acc: 0.0182 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.33s)
itr: 750 lr: 9.998e-05 train loss: 3.038621 train token_acc: 0.0950 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.33s)
itr: 1000 lr: 9.994e-05 train loss: 2.685162 train token_acc: 0.2011 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.33s)
itr: 1250 lr: 9.989e-05 train loss: 2.264504 train token_acc: 0.3294 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.33s)
itr: 1500 lr: 9.981e-05 train loss: 1.680275 train token_acc: 0.5008 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.33s)
itr: 1750 lr: 9.972e-05 train loss: 1.165727 train token_acc: 0.6594 train exact_match_acc: 0.0002 (K~16.00, min=16, max=16, dt=2.33s)
itr: 2000 lr: 9.960e-05 train loss: 0.805238 train token_acc: 0.7723 train exact_match_acc: 0.0164 (K~16.00, min=16, max=16, dt=2.33s)
itr: 2250 lr: 9.947e-05 train loss: 0.526318 train token_acc: 0.8654 train exact_match_acc: 0.1206 (K~16.00, min=16, max=16, dt=2.33s)
itr: 2500 lr: 9.931e-05 train loss: 0.318642 train token_acc: 0.9242 train exact_match_acc: 0.3247 (K~16.00, min=16, max=16, dt=2.33s)
itr: 2750 lr: 9.914e-05 train loss: 0.205602 train token_acc: 0.9538 train exact_match_acc: 0.5029 (K~16.00, min=16, max=16, dt=2.33s)
itr: 3000 lr: 9.895e-05 train loss: 0.129290 train token_acc: 0.9726 train exact_match_acc: 0.6592 (K~16.00, min=16, max=16, dt=2.33s)
itr: 3250 lr: 9.874e-05 train loss: 0.085034 train token_acc: 0.9843 train exact_match_acc: 0.7837 (K~16.00, min=16, max=16, dt=2.33s)
itr: 3500 lr: 9.851e-05 train loss: 0.060665 train token_acc: 0.9892 train exact_match_acc: 0.8481 (K~16.00, min=16, max=16, dt=2.33s)
itr: 3750 lr: 9.826e-05 train loss: 0.043354 train token_acc: 0.9926 train exact_match_acc: 0.8896 (K~16.00, min=16, max=16, dt=2.33s)
itr: 4000 lr: 9.799e-05 train loss: 0.031287 train token_acc: 0.9947 train exact_match_acc: 0.9182 (K~16.00, min=16, max=16, dt=2.33s)
itr: 4250 lr: 9.771e-05 train loss: 0.019542 train token_acc: 0.9968 train exact_match_acc: 0.9500 (K~16.00, min=16, max=16, dt=2.33s)
itr: 4500 lr: 9.740e-05 train loss: 0.018391 train token_acc: 0.9968 train exact_match_acc: 0.9512 (K~16.00, min=16, max=16, dt=2.33s)
itr: 4750 lr: 9.708e-05 train loss: 0.013637 train token_acc: 0.9978 train exact_match_acc: 0.9644 (K~16.00, min=16, max=16, dt=2.33s)
itr: 5000 lr: 9.674e-05 train loss: 0.012735 train token_acc: 0.9980 train exact_match_acc: 0.9683 (K~16.00, min=16, max=16, dt=2.33s)
itr: 5250 lr: 9.638e-05 train loss: 0.010122 train token_acc: 0.9983 train exact_match_acc: 0.9731 (K~16.00, min=16, max=16, dt=2.33s)
itr: 5500 lr: 9.600e-05 train loss: 0.007826 train token_acc: 0.9988 train exact_match_acc: 0.9817 (K~16.00, min=16, max=16, dt=2.33s)
itr: 5750 lr: 9.561e-05 train loss: 0.005566 train token_acc: 0.9990 train exact_match_acc: 0.9844 (K~16.00, min=16, max=16, dt=2.33s)
itr: 6000 lr: 9.519e-05 train loss: 0.005143 train token_acc: 0.9992 train exact_match_acc: 0.9875 (K~16.00, min=16, max=16, dt=2.33s)
itr: 6250 lr: 9.476e-05 train loss: 0.006473 train token_acc: 0.9992 train exact_match_acc: 0.9873 (K~16.00, min=16, max=16, dt=2.33s)
