training:  19%|█▉        | 7734/40000 [00:36<02:28, 217.95it/s]
itr: 0 lr: 2.494e-07 train loss: 4.183363 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.33s)
itr: 250 lr: 6.259e-05 train loss: 4.146927 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.19s)
itr: 500 lr: 1.000e-04 train loss: 3.982799 train token_acc: 0.0162 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.16s)
itr: 750 lr: 9.998e-05 train loss: 3.601805 train token_acc: 0.0593 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.15s)
itr: 1000 lr: 9.994e-05 train loss: 3.103053 train token_acc: 0.1005 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.16s)
itr: 1250 lr: 9.989e-05 train loss: 2.680483 train token_acc: 0.1427 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.15s)
itr: 1500 lr: 9.981e-05 train loss: 2.425685 train token_acc: 0.1859 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.16s)
itr: 1750 lr: 9.972e-05 train loss: 2.263844 train token_acc: 0.2222 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.15s)
itr: 2000 lr: 9.960e-05 train loss: 2.120211 train token_acc: 0.2695 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.16s)
itr: 2250 lr: 9.947e-05 train loss: 1.966748 train token_acc: 0.3224 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.15s)
itr: 2500 lr: 9.931e-05 train loss: 1.784485 train token_acc: 0.3799 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.16s)
itr: 2750 lr: 9.914e-05 train loss: 1.579582 train token_acc: 0.4528 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.15s)
itr: 3000 lr: 9.895e-05 train loss: 1.337914 train token_acc: 0.5374 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.16s)
itr: 3250 lr: 9.874e-05 train loss: 1.105699 train token_acc: 0.6254 train exact_match_acc: 0.0005 (K~16.00, min=16, max=16, dt=1.15s)
itr: 3500 lr: 9.851e-05 train loss: 0.878422 train token_acc: 0.7097 train exact_match_acc: 0.0012 (K~16.00, min=16, max=16, dt=1.16s)
itr: 3750 lr: 9.826e-05 train loss: 0.667971 train token_acc: 0.7895 train exact_match_acc: 0.0222 (K~16.00, min=16, max=16, dt=1.15s)
itr: 4000 lr: 9.799e-05 train loss: 0.514135 train token_acc: 0.8469 train exact_match_acc: 0.0786 (K~16.00, min=16, max=16, dt=1.16s)
itr: 4250 lr: 9.771e-05 train loss: 0.375267 train token_acc: 0.8967 train exact_match_acc: 0.1875 (K~16.00, min=16, max=16, dt=1.15s)
itr: 4500 lr: 9.740e-05 train loss: 0.281944 train token_acc: 0.9296 train exact_match_acc: 0.3286 (K~16.00, min=16, max=16, dt=1.16s)
itr: 4750 lr: 9.708e-05 train loss: 0.218720 train token_acc: 0.9505 train exact_match_acc: 0.4604 (K~16.00, min=16, max=16, dt=1.15s)
itr: 5000 lr: 9.674e-05 train loss: 0.162983 train token_acc: 0.9658 train exact_match_acc: 0.5820 (K~16.00, min=16, max=16, dt=1.16s)
itr: 5250 lr: 9.638e-05 train loss: 0.128441 train token_acc: 0.9766 train exact_match_acc: 0.6838 (K~16.00, min=16, max=16, dt=1.15s)
itr: 5500 lr: 9.600e-05 train loss: 0.100617 train token_acc: 0.9814 train exact_match_acc: 0.7375 (K~16.00, min=16, max=16, dt=1.16s)
itr: 5750 lr: 9.561e-05 train loss: 0.081122 train token_acc: 0.9853 train exact_match_acc: 0.7883 (K~16.00, min=16, max=16, dt=1.15s)
itr: 6000 lr: 9.519e-05 train loss: 0.061433 train token_acc: 0.9888 train exact_match_acc: 0.8313 (K~16.00, min=16, max=16, dt=1.16s)
itr: 6250 lr: 9.476e-05 train loss: 0.050192 train token_acc: 0.9919 train exact_match_acc: 0.8782 (K~16.00, min=16, max=16, dt=1.15s)
itr: 6500 lr: 9.432e-05 train loss: 0.040127 train token_acc: 0.9933 train exact_match_acc: 0.8972 (K~16.00, min=16, max=16, dt=1.16s)
itr: 6750 lr: 9.385e-05 train loss: 0.034742 train token_acc: 0.9944 train exact_match_acc: 0.9136 (K~16.00, min=16, max=16, dt=1.15s)
itr: 7000 lr: 9.337e-05 train loss: 0.028215 train token_acc: 0.9957 train exact_match_acc: 0.9329 (K~16.00, min=16, max=16, dt=1.16s)
itr: 7250 lr: 9.287e-05 train loss: 0.023311 train token_acc: 0.9962 train exact_match_acc: 0.9414 (K~16.00, min=16, max=16, dt=1.15s)
itr: 7500 lr: 9.235e-05 train loss: 0.020253 train token_acc: 0.9972 train exact_match_acc: 0.9561 (K~16.00, min=16, max=16, dt=1.16s)
itr: 7750 lr: 9.182e-05 train loss: 0.018673 train token_acc: 0.9971 train exact_match_acc: 0.9536 (K~16.00, min=16, max=16, dt=1.15s)
itr: 8000 lr: 9.127e-05 train loss: 0.017577 train token_acc: 0.9976 train exact_match_acc: 0.9629 (K~16.00, min=16, max=16, dt=1.16s)
itr: 8250 lr: 9.071e-05 train loss: 0.015784 train token_acc: 0.9980 train exact_match_acc: 0.9683 (K~16.00, min=16, max=16, dt=1.15s)
itr: 8500 lr: 9.013e-05 train loss: 0.012062 train token_acc: 0.9983 train exact_match_acc: 0.9724 (K~16.00, min=16, max=16, dt=1.16s)
itr: 8750 lr: 8.953e-05 train loss: 0.011450 train token_acc: 0.9983 train exact_match_acc: 0.9729 (K~16.00, min=16, max=16, dt=1.15s)
itr: 9000 lr: 8.892e-05 train loss: 0.008626 train token_acc: 0.9988 train exact_match_acc: 0.9812 (K~16.00, min=16, max=16, dt=1.16s)
itr: 9250 lr: 8.829e-05 train loss: 0.009481 train token_acc: 0.9986 train exact_match_acc: 0.9780 (K~16.00, min=16, max=16, dt=1.15s)
itr: 9500 lr: 8.765e-05 train loss: 0.008355 train token_acc: 0.9987 train exact_match_acc: 0.9785 (K~16.00, min=16, max=16, dt=1.16s)
itr: 9750 lr: 8.700e-05 train loss: 0.006639 train token_acc: 0.9989 train exact_match_acc: 0.9822 (K~16.00, min=16, max=16, dt=1.15s)
itr: 10000 lr: 8.632e-05 train loss: 0.005288 train token_acc: 0.9991 train exact_match_acc: 0.9861 (K~16.00, min=16, max=16, dt=1.16s)
itr: 10250 lr: 8.564e-05 train loss: 0.005226 train token_acc: 0.9992 train exact_match_acc: 0.9868 (K~16.00, min=16, max=16, dt=1.15s)
itr: 10500 lr: 8.494e-05 train loss: 0.004810 train token_acc: 0.9990 train exact_match_acc: 0.9841 (K~16.00, min=16, max=16, dt=1.16s)
itr: 10750 lr: 8.423e-05 train loss: 0.005276 train token_acc: 0.9991 train exact_match_acc: 0.9856 (K~16.00, min=16, max=16, dt=1.15s)
itr: 11000 lr: 8.351e-05 train loss: 0.003985 train token_acc: 0.9993 train exact_match_acc: 0.9888 (K~16.00, min=16, max=16, dt=1.16s)
itr: 11250 lr: 8.277e-05 train loss: 0.002912 train token_acc: 0.9995 train exact_match_acc: 0.9917 (K~16.00, min=16, max=16, dt=1.15s)
itr: 11500 lr: 8.202e-05 train loss: 0.004832 train token_acc: 0.9991 train exact_match_acc: 0.9856 (K~16.00, min=16, max=16, dt=1.16s)
itr: 11750 lr: 8.125e-05 train loss: 0.004762 train token_acc: 0.9993 train exact_match_acc: 0.9888 (K~16.00, min=16, max=16, dt=1.15s)
itr: 12000 lr: 8.048e-05 train loss: 0.003677 train token_acc: 0.9994 train exact_match_acc: 0.9905 (K~16.00, min=16, max=16, dt=1.16s)
itr: 12250 lr: 7.969e-05 train loss: 0.003585 train token_acc: 0.9993 train exact_match_acc: 0.9885 (K~16.00, min=16, max=16, dt=1.15s)
itr: 12500 lr: 7.889e-05 train loss: 0.004101 train token_acc: 0.9994 train exact_match_acc: 0.9905 (K~16.00, min=16, max=16, dt=1.16s)
