training:  19%|█▉        | 7747/40000 [01:52<07:45, 69.22it/s]
itr: 0 lr: 2.494e-07 train loss: 5.869949 train token_acc: 0.0039 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.40s)
itr: 250 lr: 6.259e-05 train loss: 5.157386 train token_acc: 0.0293 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=3.64s)
itr: 500 lr: 1.000e-04 train loss: 3.025046 train token_acc: 0.2426 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=3.62s)
itr: 750 lr: 9.998e-05 train loss: 1.031152 train token_acc: 0.7254 train exact_match_acc: 0.0071 (K~16.00, min=16, max=16, dt=3.61s)
itr: 1000 lr: 9.994e-05 train loss: 0.359348 train token_acc: 0.9158 train exact_match_acc: 0.2432 (K~16.00, min=16, max=16, dt=3.62s)
itr: 1250 lr: 9.989e-05 train loss: 0.175756 train token_acc: 0.9671 train exact_match_acc: 0.5757 (K~16.00, min=16, max=16, dt=3.62s)
itr: 1500 lr: 9.981e-05 train loss: 0.105438 train token_acc: 0.9827 train exact_match_acc: 0.7439 (K~16.00, min=16, max=16, dt=3.62s)
itr: 1750 lr: 9.972e-05 train loss: 0.069326 train token_acc: 0.9894 train exact_match_acc: 0.8372 (K~16.00, min=16, max=16, dt=3.61s)
itr: 2000 lr: 9.960e-05 train loss: 0.049790 train token_acc: 0.9928 train exact_match_acc: 0.8894 (K~16.00, min=16, max=16, dt=3.62s)
itr: 2250 lr: 9.947e-05 train loss: 0.038650 train token_acc: 0.9945 train exact_match_acc: 0.9128 (K~16.00, min=16, max=16, dt=3.61s)
itr: 2500 lr: 9.931e-05 train loss: 0.028463 train token_acc: 0.9960 train exact_match_acc: 0.9380 (K~16.00, min=16, max=16, dt=3.62s)
itr: 2750 lr: 9.914e-05 train loss: 0.024513 train token_acc: 0.9966 train exact_match_acc: 0.9451 (K~16.00, min=16, max=16, dt=3.61s)
itr: 3000 lr: 9.895e-05 train loss: 0.019536 train token_acc: 0.9973 train exact_match_acc: 0.9565 (K~16.00, min=16, max=16, dt=3.62s)
itr: 3250 lr: 9.874e-05 train loss: 0.017364 train token_acc: 0.9975 train exact_match_acc: 0.9607 (K~16.00, min=16, max=16, dt=3.61s)
itr: 3500 lr: 9.851e-05 train loss: 0.013790 train token_acc: 0.9982 train exact_match_acc: 0.9709 (K~16.00, min=16, max=16, dt=3.62s)
itr: 3750 lr: 9.826e-05 train loss: 0.014058 train token_acc: 0.9978 train exact_match_acc: 0.9641 (K~16.00, min=16, max=16, dt=3.61s)
itr: 4000 lr: 9.799e-05 train loss: 0.011626 train token_acc: 0.9983 train exact_match_acc: 0.9729 (K~16.00, min=16, max=16, dt=3.61s)
itr: 4250 lr: 9.771e-05 train loss: 0.009159 train token_acc: 0.9986 train exact_match_acc: 0.9783 (K~16.00, min=16, max=16, dt=3.61s)
itr: 4500 lr: 9.740e-05 train loss: 0.008978 train token_acc: 0.9986 train exact_match_acc: 0.9783 (K~16.00, min=16, max=16, dt=3.62s)
itr: 4750 lr: 9.708e-05 train loss: 0.007579 train token_acc: 0.9988 train exact_match_acc: 0.9807 (K~16.00, min=16, max=16, dt=3.61s)
itr: 5000 lr: 9.674e-05 train loss: 0.006386 train token_acc: 0.9990 train exact_match_acc: 0.9841 (K~16.00, min=16, max=16, dt=3.61s)
itr: 5250 lr: 9.638e-05 train loss: 0.006907 train token_acc: 0.9989 train exact_match_acc: 0.9832 (K~16.00, min=16, max=16, dt=3.62s)
itr: 5500 lr: 9.600e-05 train loss: 0.006677 train token_acc: 0.9990 train exact_match_acc: 0.9846 (K~16.00, min=16, max=16, dt=3.62s)
itr: 5750 lr: 9.561e-05 train loss: 0.004695 train token_acc: 0.9993 train exact_match_acc: 0.9880 (K~16.00, min=16, max=16, dt=3.61s)
itr: 6000 lr: 9.519e-05 train loss: 0.006095 train token_acc: 0.9991 train exact_match_acc: 0.9858 (K~16.00, min=16, max=16, dt=3.61s)
itr: 6250 lr: 9.476e-05 train loss: 0.004611 train token_acc: 0.9994 train exact_match_acc: 0.9900 (K~16.00, min=16, max=16, dt=3.61s)
itr: 6500 lr: 9.432e-05 train loss: 0.003803 train token_acc: 0.9994 train exact_match_acc: 0.9910 (K~16.00, min=16, max=16, dt=3.62s)
itr: 6750 lr: 9.385e-05 train loss: 0.003428 train token_acc: 0.9994 train exact_match_acc: 0.9902 (K~16.00, min=16, max=16, dt=3.61s)
itr: 7000 lr: 9.337e-05 train loss: 0.003526 train token_acc: 0.9993 train exact_match_acc: 0.9895 (K~16.00, min=16, max=16, dt=3.62s)
itr: 7250 lr: 9.287e-05 train loss: 0.003120 train token_acc: 0.9996 train exact_match_acc: 0.9932 (K~16.00, min=16, max=16, dt=3.61s)
itr: 7500 lr: 9.235e-05 train loss: 0.002301 train token_acc: 0.9996 train exact_match_acc: 0.9941 (K~16.00, min=16, max=16, dt=3.62s)
itr: 7750 lr: 9.182e-05 train loss: 0.002025 train token_acc: 0.9997 train exact_match_acc: 0.9951 (K~16.00, min=16, max=16, dt=3.62s)
itr: 8000 lr: 9.127e-05 train loss: 0.002606 train token_acc: 0.9996 train exact_match_acc: 0.9944 (K~16.00, min=16, max=16, dt=3.62s)
itr: 8250 lr: 9.071e-05 train loss: 0.002294 train token_acc: 0.9996 train exact_match_acc: 0.9929 (K~16.00, min=16, max=16, dt=3.61s)
itr: 8500 lr: 9.013e-05 train loss: 0.002508 train token_acc: 0.9996 train exact_match_acc: 0.9934 (K~16.00, min=16, max=16, dt=3.62s)
itr: 8750 lr: 8.953e-05 train loss: 0.001946 train token_acc: 0.9997 train exact_match_acc: 0.9958 (K~16.00, min=16, max=16, dt=3.62s)
itr: 9000 lr: 8.892e-05 train loss: 0.002130 train token_acc: 0.9996 train exact_match_acc: 0.9939 (K~16.00, min=16, max=16, dt=3.62s)
itr: 9250 lr: 8.829e-05 train loss: 0.001961 train token_acc: 0.9996 train exact_match_acc: 0.9934 (K~16.00, min=16, max=16, dt=3.61s)
itr: 9500 lr: 8.765e-05 train loss: 0.001768 train token_acc: 0.9997 train exact_match_acc: 0.9949 (K~16.00, min=16, max=16, dt=3.61s)
itr: 9750 lr: 8.700e-05 train loss: 0.001466 train token_acc: 0.9997 train exact_match_acc: 0.9951 (K~16.00, min=16, max=16, dt=3.61s)
itr: 10000 lr: 8.632e-05 train loss: 0.001482 train token_acc: 0.9997 train exact_match_acc: 0.9956 (K~16.00, min=16, max=16, dt=3.61s)
itr: 10250 lr: 8.564e-05 train loss: 0.001787 train token_acc: 0.9997 train exact_match_acc: 0.9954 (K~16.00, min=16, max=16, dt=3.61s)
itr: 10500 lr: 8.494e-05 train loss: 0.001775 train token_acc: 0.9997 train exact_match_acc: 0.9956 (K~16.00, min=16, max=16, dt=3.62s)
itr: 10750 lr: 8.423e-05 train loss: 0.001282 train token_acc: 0.9998 train exact_match_acc: 0.9963 (K~16.00, min=16, max=16, dt=3.61s)
itr: 11000 lr: 8.351e-05 train loss: 0.001131 train token_acc: 0.9998 train exact_match_acc: 0.9961 (K~16.00, min=16, max=16, dt=3.62s)
itr: 11250 lr: 8.277e-05 train loss: 0.001156 train token_acc: 0.9998 train exact_match_acc: 0.9971 (K~16.00, min=16, max=16, dt=3.62s)
itr: 11500 lr: 8.202e-05 train loss: 0.001496 train token_acc: 0.9997 train exact_match_acc: 0.9956 (K~16.00, min=16, max=16, dt=3.61s)
itr: 11750 lr: 8.125e-05 train loss: 0.000962 train token_acc: 0.9998 train exact_match_acc: 0.9976 (K~16.00, min=16, max=16, dt=3.61s)
itr: 12000 lr: 8.048e-05 train loss: 0.000992 train token_acc: 0.9998 train exact_match_acc: 0.9968 (K~16.00, min=16, max=16, dt=3.62s)
itr: 12250 lr: 7.969e-05 train loss: 0.000919 train token_acc: 0.9999 train exact_match_acc: 0.9980 (K~16.00, min=16, max=16, dt=3.61s)
itr: 12500 lr: 7.889e-05 train loss: 0.001229 train token_acc: 0.9998 train exact_match_acc: 0.9963 (K~16.00, min=16, max=16, dt=3.62s)
