training:  19%|█▉        | 7743/40000 [01:25<05:53, 91.13it/s]
itr: 0 lr: 2.494e-07 train loss: 4.873413 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.29s)
itr: 250 lr: 6.259e-05 train loss: 4.849046 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.79s)
itr: 500 lr: 1.000e-04 train loss: 4.749868 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 750 lr: 9.998e-05 train loss: 4.529791 train token_acc: 0.0002 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 1000 lr: 9.994e-05 train loss: 3.996601 train token_acc: 0.0114 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 1250 lr: 9.989e-05 train loss: 3.455718 train token_acc: 0.0162 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 1500 lr: 9.981e-05 train loss: 3.067303 train token_acc: 0.0167 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 1750 lr: 9.972e-05 train loss: 2.856701 train token_acc: 0.0350 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 2000 lr: 9.960e-05 train loss: 2.738065 train token_acc: 0.0565 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 2250 lr: 9.947e-05 train loss: 2.670059 train token_acc: 0.0793 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 2500 lr: 9.931e-05 train loss: 2.634833 train token_acc: 0.0977 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 2750 lr: 9.914e-05 train loss: 2.606279 train token_acc: 0.1131 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 3000 lr: 9.895e-05 train loss: 2.580069 train token_acc: 0.1236 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 3250 lr: 9.874e-05 train loss: 2.559089 train token_acc: 0.1326 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 3500 lr: 9.851e-05 train loss: 2.536977 train token_acc: 0.1452 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 3750 lr: 9.826e-05 train loss: 2.522086 train token_acc: 0.1513 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 4000 lr: 9.799e-05 train loss: 2.505271 train token_acc: 0.1589 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 4250 lr: 9.771e-05 train loss: 2.481309 train token_acc: 0.1686 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 4500 lr: 9.740e-05 train loss: 2.457836 train token_acc: 0.1791 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 4750 lr: 9.708e-05 train loss: 2.426751 train token_acc: 0.1876 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 5000 lr: 9.674e-05 train loss: 2.396996 train token_acc: 0.1946 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 5250 lr: 9.638e-05 train loss: 2.371064 train token_acc: 0.2026 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 5500 lr: 9.600e-05 train loss: 2.349232 train token_acc: 0.2153 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 5750 lr: 9.561e-05 train loss: 2.315874 train token_acc: 0.2244 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 6000 lr: 9.519e-05 train loss: 2.287309 train token_acc: 0.2392 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 6250 lr: 9.476e-05 train loss: 2.248866 train token_acc: 0.2526 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 6500 lr: 9.432e-05 train loss: 2.217582 train token_acc: 0.2648 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 6750 lr: 9.385e-05 train loss: 2.185866 train token_acc: 0.2751 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 7000 lr: 9.337e-05 train loss: 2.156693 train token_acc: 0.2877 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 7250 lr: 9.287e-05 train loss: 2.126145 train token_acc: 0.2962 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 7500 lr: 9.235e-05 train loss: 2.096458 train token_acc: 0.3052 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 7750 lr: 9.182e-05 train loss: 2.063068 train token_acc: 0.3153 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 8000 lr: 9.127e-05 train loss: 2.033325 train token_acc: 0.3302 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 8250 lr: 9.071e-05 train loss: 2.002367 train token_acc: 0.3406 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 8500 lr: 9.013e-05 train loss: 1.971828 train token_acc: 0.3538 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 8750 lr: 8.953e-05 train loss: 1.950156 train token_acc: 0.3613 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 9000 lr: 8.892e-05 train loss: 1.923176 train token_acc: 0.3722 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 9250 lr: 8.829e-05 train loss: 1.898310 train token_acc: 0.3801 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 9500 lr: 8.765e-05 train loss: 1.877287 train token_acc: 0.3860 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 9750 lr: 8.700e-05 train loss: 1.861647 train token_acc: 0.3874 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 10000 lr: 8.632e-05 train loss: 1.845984 train token_acc: 0.3930 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 10250 lr: 8.564e-05 train loss: 1.828371 train token_acc: 0.3997 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 10500 lr: 8.494e-05 train loss: 1.813631 train token_acc: 0.4054 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 10750 lr: 8.423e-05 train loss: 1.799644 train token_acc: 0.4108 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 11000 lr: 8.351e-05 train loss: 1.785131 train token_acc: 0.4148 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 11250 lr: 8.277e-05 train loss: 1.775585 train token_acc: 0.4169 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 11500 lr: 8.202e-05 train loss: 1.765029 train token_acc: 0.4189 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 11750 lr: 8.125e-05 train loss: 1.757342 train token_acc: 0.4219 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 12000 lr: 8.048e-05 train loss: 1.750185 train token_acc: 0.4225 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 12250 lr: 7.969e-05 train loss: 1.739573 train token_acc: 0.4265 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 12500 lr: 7.889e-05 train loss: 1.735960 train token_acc: 0.4253 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 12750 lr: 7.808e-05 train loss: 1.722010 train token_acc: 0.4329 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 13000 lr: 7.726e-05 train loss: 1.714487 train token_acc: 0.4342 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 13250 lr: 7.643e-05 train loss: 1.705304 train token_acc: 0.4358 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 13500 lr: 7.559e-05 train loss: 1.704610 train token_acc: 0.4393 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 13750 lr: 7.474e-05 train loss: 1.694389 train token_acc: 0.4391 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 14000 lr: 7.388e-05 train loss: 1.683905 train token_acc: 0.4435 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 14250 lr: 7.301e-05 train loss: 1.674536 train token_acc: 0.4472 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 14500 lr: 7.213e-05 train loss: 1.659933 train token_acc: 0.4496 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 14750 lr: 7.124e-05 train loss: 1.644125 train token_acc: 0.4582 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 15000 lr: 7.035e-05 train loss: 1.628503 train token_acc: 0.4627 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 15250 lr: 6.944e-05 train loss: 1.616432 train token_acc: 0.4689 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 15500 lr: 6.853e-05 train loss: 1.600156 train token_acc: 0.4732 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 15750 lr: 6.761e-05 train loss: 1.582574 train token_acc: 0.4765 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
itr: 16000 lr: 6.669e-05 train loss: 1.569425 train token_acc: 0.4826 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.75s)
