training:  19%|█▉        | 7749/40000 [02:24<09:58, 53.88it/s]
itr: 0 lr: 2.494e-07 train loss: 4.877576 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.31s)
itr: 250 lr: 6.259e-05 train loss: 4.825406 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.67s)
itr: 500 lr: 1.000e-04 train loss: 4.530468 train token_acc: 0.0041 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 750 lr: 9.998e-05 train loss: 3.478993 train token_acc: 0.0100 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 1000 lr: 9.994e-05 train loss: 2.773333 train token_acc: 0.0256 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 1250 lr: 9.989e-05 train loss: 2.660280 train token_acc: 0.0467 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 1500 lr: 9.981e-05 train loss: 2.611374 train token_acc: 0.0741 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 1750 lr: 9.972e-05 train loss: 2.559704 train token_acc: 0.0910 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 2000 lr: 9.960e-05 train loss: 2.530735 train token_acc: 0.1079 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 2250 lr: 9.947e-05 train loss: 2.496790 train token_acc: 0.1223 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 2500 lr: 9.931e-05 train loss: 2.474640 train token_acc: 0.1341 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 2750 lr: 9.914e-05 train loss: 2.446282 train token_acc: 0.1491 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 3000 lr: 9.895e-05 train loss: 2.425226 train token_acc: 0.1605 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 3250 lr: 9.874e-05 train loss: 2.400741 train token_acc: 0.1714 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 3500 lr: 9.851e-05 train loss: 2.367783 train token_acc: 0.1783 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 3750 lr: 9.826e-05 train loss: 2.337695 train token_acc: 0.1916 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 4000 lr: 9.799e-05 train loss: 2.306432 train token_acc: 0.2006 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.65s)
itr: 4250 lr: 9.771e-05 train loss: 2.287468 train token_acc: 0.2058 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 4500 lr: 9.740e-05 train loss: 2.246559 train token_acc: 0.2258 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 4750 lr: 9.708e-05 train loss: 2.216688 train token_acc: 0.2372 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
itr: 5000 lr: 9.674e-05 train loss: 2.175866 train token_acc: 0.2507 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.64s)
