training:  19%|█▉        | 7741/40000 [01:16<05:19, 101.06it/s]
itr: 0 lr: 2.494e-07 train loss: 4.201715 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.29s)
itr: 250 lr: 6.259e-05 train loss: 4.149652 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.50s)
itr: 500 lr: 1.000e-04 train loss: 3.954409 train token_acc: 0.0067 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
itr: 750 lr: 9.998e-05 train loss: 3.534779 train token_acc: 0.0550 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
itr: 1000 lr: 9.994e-05 train loss: 2.906491 train token_acc: 0.1480 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
itr: 1250 lr: 9.989e-05 train loss: 2.242491 train token_acc: 0.3158 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
itr: 1500 lr: 9.981e-05 train loss: 1.772272 train token_acc: 0.4213 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
itr: 1750 lr: 9.972e-05 train loss: 1.545412 train token_acc: 0.4613 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
itr: 2000 lr: 9.960e-05 train loss: 1.446450 train token_acc: 0.4938 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
itr: 2250 lr: 9.947e-05 train loss: 1.391748 train token_acc: 0.5002 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
itr: 2500 lr: 9.931e-05 train loss: 1.347666 train token_acc: 0.5040 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
itr: 2750 lr: 9.914e-05 train loss: 1.288516 train token_acc: 0.5193 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
itr: 3000 lr: 9.895e-05 train loss: 1.197458 train token_acc: 0.5533 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
itr: 3250 lr: 9.874e-05 train loss: 1.082577 train token_acc: 0.6027 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=2.48s)
