training:  19%|█▉        | 7744/40000 [01:48<07:30, 71.57it/s]
itr: 0 lr: 2.494e-07 train loss: 4.711693 train token_acc: 0.0018 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.29s)
itr: 250 lr: 6.259e-05 train loss: 4.367096 train token_acc: 0.0051 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.54s)
itr: 500 lr: 1.000e-04 train loss: 3.650811 train token_acc: 0.0894 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 750 lr: 9.998e-05 train loss: 3.022961 train token_acc: 0.2234 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 1000 lr: 9.994e-05 train loss: 2.501919 train token_acc: 0.3067 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 1250 lr: 9.989e-05 train loss: 2.119428 train token_acc: 0.3830 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 1500 lr: 9.981e-05 train loss: 1.834665 train token_acc: 0.4412 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 1750 lr: 9.972e-05 train loss: 1.610836 train token_acc: 0.4937 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 2000 lr: 9.960e-05 train loss: 1.418711 train token_acc: 0.5466 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 2250 lr: 9.947e-05 train loss: 1.200189 train token_acc: 0.6305 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 2500 lr: 9.931e-05 train loss: 0.985963 train token_acc: 0.6956 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 2750 lr: 9.914e-05 train loss: 0.816139 train token_acc: 0.7424 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 3000 lr: 9.895e-05 train loss: 0.691258 train token_acc: 0.7678 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 3250 lr: 9.874e-05 train loss: 0.586744 train token_acc: 0.7982 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.50s)
itr: 3500 lr: 9.851e-05 train loss: 0.487309 train token_acc: 0.8288 train exact_match_acc: 0.0005 (K~32.00, min=32, max=32, dt=3.50s)
itr: 3750 lr: 9.826e-05 train loss: 0.386013 train token_acc: 0.8677 train exact_match_acc: 0.0024 (K~32.00, min=32, max=32, dt=3.50s)
itr: 4000 lr: 9.799e-05 train loss: 0.318321 train token_acc: 0.8818 train exact_match_acc: 0.0027 (K~32.00, min=32, max=32, dt=3.50s)
itr: 4250 lr: 9.771e-05 train loss: 0.236152 train token_acc: 0.9190 train exact_match_acc: 0.0364 (K~32.00, min=32, max=32, dt=3.50s)
itr: 4500 lr: 9.740e-05 train loss: 0.149321 train token_acc: 0.9552 train exact_match_acc: 0.1514 (K~32.00, min=32, max=32, dt=3.50s)
itr: 4750 lr: 9.708e-05 train loss: 0.105095 train token_acc: 0.9684 train exact_match_acc: 0.2676 (K~32.00, min=32, max=32, dt=3.50s)
itr: 5000 lr: 9.674e-05 train loss: 0.068512 train token_acc: 0.9799 train exact_match_acc: 0.4258 (K~32.00, min=32, max=32, dt=3.50s)
itr: 5250 lr: 9.638e-05 train loss: 0.053912 train token_acc: 0.9802 train exact_match_acc: 0.4214 (K~32.00, min=32, max=32, dt=3.50s)
itr: 5500 lr: 9.600e-05 train loss: 0.048230 train token_acc: 0.9809 train exact_match_acc: 0.4431 (K~32.00, min=32, max=32, dt=3.50s)
itr: 5750 lr: 9.561e-05 train loss: 0.042855 train token_acc: 0.9820 train exact_match_acc: 0.4656 (K~32.00, min=32, max=32, dt=3.50s)
itr: 6000 lr: 9.519e-05 train loss: 0.039567 train token_acc: 0.9813 train exact_match_acc: 0.4348 (K~32.00, min=32, max=32, dt=3.50s)
itr: 6250 lr: 9.476e-05 train loss: 0.036268 train token_acc: 0.9822 train exact_match_acc: 0.4585 (K~32.00, min=32, max=32, dt=3.50s)
itr: 6500 lr: 9.432e-05 train loss: 0.035808 train token_acc: 0.9822 train exact_match_acc: 0.4636 (K~32.00, min=32, max=32, dt=3.50s)
itr: 6750 lr: 9.385e-05 train loss: 0.033908 train token_acc: 0.9828 train exact_match_acc: 0.4746 (K~32.00, min=32, max=32, dt=3.50s)
