training:  19%|█▉        | 7748/40000 [02:17<09:29, 56.61it/s]
itr: 0 lr: 2.494e-07 train loss: 4.871197 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.29s)
itr: 250 lr: 6.259e-05 train loss: 4.784413 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.45s)
itr: 500 lr: 1.000e-04 train loss: 3.892601 train token_acc: 0.0670 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.42s)
itr: 750 lr: 9.998e-05 train loss: 2.497653 train token_acc: 0.1851 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.42s)
itr: 1000 lr: 9.994e-05 train loss: 2.183784 train token_acc: 0.2718 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.42s)
itr: 1250 lr: 9.989e-05 train loss: 1.806255 train token_acc: 0.4075 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.42s)
itr: 1500 lr: 9.981e-05 train loss: 1.276490 train token_acc: 0.5996 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.42s)
itr: 1750 lr: 9.972e-05 train loss: 0.821915 train token_acc: 0.7634 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.42s)
itr: 2000 lr: 9.960e-05 train loss: 0.572419 train token_acc: 0.8502 train exact_match_acc: 0.0017 (K~32.00, min=32, max=32, dt=4.42s)
itr: 2250 lr: 9.947e-05 train loss: 0.407935 train token_acc: 0.9040 train exact_match_acc: 0.0332 (K~32.00, min=32, max=32, dt=4.42s)
itr: 2500 lr: 9.931e-05 train loss: 0.302917 train token_acc: 0.9341 train exact_match_acc: 0.0964 (K~32.00, min=32, max=32, dt=4.42s)
itr: 2750 lr: 9.914e-05 train loss: 0.245437 train token_acc: 0.9485 train exact_match_acc: 0.1565 (K~32.00, min=32, max=32, dt=4.42s)
itr: 3000 lr: 9.895e-05 train loss: 0.194116 train token_acc: 0.9602 train exact_match_acc: 0.2500 (K~32.00, min=32, max=32, dt=4.42s)
itr: 3250 lr: 9.874e-05 train loss: 0.159037 train token_acc: 0.9690 train exact_match_acc: 0.3394 (K~32.00, min=32, max=32, dt=4.42s)
itr: 3500 lr: 9.851e-05 train loss: 0.137731 train token_acc: 0.9737 train exact_match_acc: 0.3855 (K~32.00, min=32, max=32, dt=4.42s)
itr: 3750 lr: 9.826e-05 train loss: 0.117927 train token_acc: 0.9776 train exact_match_acc: 0.4600 (K~32.00, min=32, max=32, dt=4.42s)
itr: 4000 lr: 9.799e-05 train loss: 0.102944 train token_acc: 0.9806 train exact_match_acc: 0.5146 (K~32.00, min=32, max=32, dt=4.42s)
itr: 4250 lr: 9.771e-05 train loss: 0.092579 train token_acc: 0.9829 train exact_match_acc: 0.5479 (K~32.00, min=32, max=32, dt=4.42s)
itr: 4500 lr: 9.740e-05 train loss: 0.077581 train token_acc: 0.9854 train exact_match_acc: 0.6038 (K~32.00, min=32, max=32, dt=4.42s)
itr: 4750 lr: 9.708e-05 train loss: 0.070196 train token_acc: 0.9869 train exact_match_acc: 0.6340 (K~32.00, min=32, max=32, dt=4.42s)
itr: 5000 lr: 9.674e-05 train loss: 0.065515 train token_acc: 0.9886 train exact_match_acc: 0.6746 (K~32.00, min=32, max=32, dt=4.42s)
itr: 5250 lr: 9.638e-05 train loss: 0.053661 train token_acc: 0.9902 train exact_match_acc: 0.7114 (K~32.00, min=32, max=32, dt=4.42s)
itr: 5500 lr: 9.600e-05 train loss: 0.048799 train token_acc: 0.9910 train exact_match_acc: 0.7371 (K~32.00, min=32, max=32, dt=4.42s)
itr: 5750 lr: 9.561e-05 train loss: 0.043089 train token_acc: 0.9921 train exact_match_acc: 0.7642 (K~32.00, min=32, max=32, dt=4.42s)
itr: 6000 lr: 9.519e-05 train loss: 0.039787 train token_acc: 0.9929 train exact_match_acc: 0.7871 (K~32.00, min=32, max=32, dt=4.42s)
itr: 6250 lr: 9.476e-05 train loss: 0.038696 train token_acc: 0.9931 train exact_match_acc: 0.7913 (K~32.00, min=32, max=32, dt=4.42s)
itr: 6500 lr: 9.432e-05 train loss: 0.031548 train token_acc: 0.9941 train exact_match_acc: 0.8220 (K~32.00, min=32, max=32, dt=4.42s)
itr: 6750 lr: 9.385e-05 train loss: 0.032702 train token_acc: 0.9942 train exact_match_acc: 0.8213 (K~32.00, min=32, max=32, dt=4.42s)
itr: 7000 lr: 9.337e-05 train loss: 0.027811 train token_acc: 0.9950 train exact_match_acc: 0.8467 (K~32.00, min=32, max=32, dt=4.42s)
itr: 7250 lr: 9.287e-05 train loss: 0.023844 train token_acc: 0.9955 train exact_match_acc: 0.8623 (K~32.00, min=32, max=32, dt=4.42s)
itr: 7500 lr: 9.235e-05 train loss: 0.022362 train token_acc: 0.9958 train exact_match_acc: 0.8713 (K~32.00, min=32, max=32, dt=4.42s)
itr: 7750 lr: 9.182e-05 train loss: 0.021009 train token_acc: 0.9959 train exact_match_acc: 0.8745 (K~32.00, min=32, max=32, dt=4.42s)
itr: 8000 lr: 9.127e-05 train loss: 0.019942 train token_acc: 0.9961 train exact_match_acc: 0.8787 (K~32.00, min=32, max=32, dt=4.42s)
itr: 8250 lr: 9.071e-05 train loss: 0.018970 train token_acc: 0.9964 train exact_match_acc: 0.8875 (K~32.00, min=32, max=32, dt=4.42s)
itr: 8500 lr: 9.013e-05 train loss: 0.015093 train token_acc: 0.9967 train exact_match_acc: 0.8965 (K~32.00, min=32, max=32, dt=4.42s)
itr: 8750 lr: 8.953e-05 train loss: 0.014145 train token_acc: 0.9970 train exact_match_acc: 0.9072 (K~32.00, min=32, max=32, dt=4.42s)
itr: 9000 lr: 8.892e-05 train loss: 0.014845 train token_acc: 0.9972 train exact_match_acc: 0.9124 (K~32.00, min=32, max=32, dt=4.42s)
itr: 9250 lr: 8.829e-05 train loss: 0.013598 train token_acc: 0.9976 train exact_match_acc: 0.9246 (K~32.00, min=32, max=32, dt=4.42s)
itr: 9500 lr: 8.765e-05 train loss: 0.011175 train token_acc: 0.9978 train exact_match_acc: 0.9331 (K~32.00, min=32, max=32, dt=4.42s)
itr: 9750 lr: 8.700e-05 train loss: 0.010140 train token_acc: 0.9979 train exact_match_acc: 0.9353 (K~32.00, min=32, max=32, dt=4.42s)
itr: 10000 lr: 8.632e-05 train loss: 0.009057 train token_acc: 0.9981 train exact_match_acc: 0.9421 (K~32.00, min=32, max=32, dt=4.42s)
itr: 10250 lr: 8.564e-05 train loss: 0.008439 train token_acc: 0.9983 train exact_match_acc: 0.9470 (K~32.00, min=32, max=32, dt=4.42s)
itr: 10500 lr: 8.494e-05 train loss: 0.008279 train token_acc: 0.9983 train exact_match_acc: 0.9465 (K~32.00, min=32, max=32, dt=4.42s)
itr: 10750 lr: 8.423e-05 train loss: 0.007363 train token_acc: 0.9986 train exact_match_acc: 0.9563 (K~32.00, min=32, max=32, dt=4.42s)
itr: 11000 lr: 8.351e-05 train loss: 0.006365 train token_acc: 0.9988 train exact_match_acc: 0.9609 (K~32.00, min=32, max=32, dt=4.42s)
itr: 11250 lr: 8.277e-05 train loss: 0.005695 train token_acc: 0.9990 train exact_match_acc: 0.9690 (K~32.00, min=32, max=32, dt=4.42s)
itr: 11500 lr: 8.202e-05 train loss: 0.006120 train token_acc: 0.9989 train exact_match_acc: 0.9651 (K~32.00, min=32, max=32, dt=4.42s)
itr: 11750 lr: 8.125e-05 train loss: 0.005986 train token_acc: 0.9988 train exact_match_acc: 0.9617 (K~32.00, min=32, max=32, dt=4.42s)
itr: 12000 lr: 8.048e-05 train loss: 0.005542 train token_acc: 0.9990 train exact_match_acc: 0.9680 (K~32.00, min=32, max=32, dt=4.42s)
itr: 12250 lr: 7.969e-05 train loss: 0.004795 train token_acc: 0.9991 train exact_match_acc: 0.9705 (K~32.00, min=32, max=32, dt=4.42s)
itr: 12500 lr: 7.889e-05 train loss: 0.005104 train token_acc: 0.9991 train exact_match_acc: 0.9714 (K~32.00, min=32, max=32, dt=4.42s)
itr: 12750 lr: 7.808e-05 train loss: 0.004727 train token_acc: 0.9992 train exact_match_acc: 0.9734 (K~32.00, min=32, max=32, dt=4.42s)
itr: 13000 lr: 7.726e-05 train loss: 0.003265 train token_acc: 0.9994 train exact_match_acc: 0.9797 (K~32.00, min=32, max=32, dt=4.42s)
itr: 13250 lr: 7.643e-05 train loss: 0.003409 train token_acc: 0.9994 train exact_match_acc: 0.9800 (K~32.00, min=32, max=32, dt=4.42s)
itr: 13500 lr: 7.559e-05 train loss: 0.003303 train token_acc: 0.9994 train exact_match_acc: 0.9797 (K~32.00, min=32, max=32, dt=4.42s)
itr: 13750 lr: 7.474e-05 train loss: 0.003308 train token_acc: 0.9993 train exact_match_acc: 0.9775 (K~32.00, min=32, max=32, dt=4.42s)
itr: 14000 lr: 7.388e-05 train loss: 0.003704 train token_acc: 0.9994 train exact_match_acc: 0.9792 (K~32.00, min=32, max=32, dt=4.42s)
itr: 14250 lr: 7.301e-05 train loss: 0.003381 train token_acc: 0.9994 train exact_match_acc: 0.9817 (K~32.00, min=32, max=32, dt=4.42s)
itr: 14500 lr: 7.213e-05 train loss: 0.003035 train token_acc: 0.9994 train exact_match_acc: 0.9812 (K~32.00, min=32, max=32, dt=4.42s)
itr: 14750 lr: 7.124e-05 train loss: 0.003209 train token_acc: 0.9994 train exact_match_acc: 0.9819 (K~32.00, min=32, max=32, dt=4.42s)
itr: 15000 lr: 7.035e-05 train loss: 0.002206 train token_acc: 0.9995 train exact_match_acc: 0.9854 (K~32.00, min=32, max=32, dt=4.42s)
itr: 15250 lr: 6.944e-05 train loss: 0.002943 train token_acc: 0.9996 train exact_match_acc: 0.9858 (K~32.00, min=32, max=32, dt=4.42s)
itr: 15500 lr: 6.853e-05 train loss: 0.001931 train token_acc: 0.9996 train exact_match_acc: 0.9868 (K~32.00, min=32, max=32, dt=4.42s)
itr: 15750 lr: 6.761e-05 train loss: 0.002297 train token_acc: 0.9996 train exact_match_acc: 0.9873 (K~32.00, min=32, max=32, dt=4.42s)
itr: 16000 lr: 6.669e-05 train loss: 0.001676 train token_acc: 0.9997 train exact_match_acc: 0.9919 (K~32.00, min=32, max=32, dt=4.42s)
itr: 16250 lr: 6.576e-05 train loss: 0.001682 train token_acc: 0.9996 train exact_match_acc: 0.9888 (K~32.00, min=32, max=32, dt=4.42s)
itr: 16500 lr: 6.482e-05 train loss: 0.001907 train token_acc: 0.9996 train exact_match_acc: 0.9873 (K~32.00, min=32, max=32, dt=4.42s)
itr: 16750 lr: 6.388e-05 train loss: 0.001645 train token_acc: 0.9996 train exact_match_acc: 0.9888 (K~32.00, min=32, max=32, dt=4.42s)
itr: 17000 lr: 6.293e-05 train loss: 0.001545 train token_acc: 0.9997 train exact_match_acc: 0.9907 (K~32.00, min=32, max=32, dt=4.42s)
itr: 17250 lr: 6.198e-05 train loss: 0.001211 train token_acc: 0.9998 train exact_match_acc: 0.9924 (K~32.00, min=32, max=32, dt=4.42s)
itr: 17500 lr: 6.102e-05 train loss: 0.001446 train token_acc: 0.9998 train exact_match_acc: 0.9924 (K~32.00, min=32, max=32, dt=4.42s)
itr: 17750 lr: 6.006e-05 train loss: 0.001361 train token_acc: 0.9997 train exact_match_acc: 0.9900 (K~32.00, min=32, max=32, dt=4.42s)
itr: 18000 lr: 5.910e-05 train loss: 0.001177 train token_acc: 0.9998 train exact_match_acc: 0.9924 (K~32.00, min=32, max=32, dt=4.42s)
itr: 18250 lr: 5.813e-05 train loss: 0.001570 train token_acc: 0.9997 train exact_match_acc: 0.9902 (K~32.00, min=32, max=32, dt=4.42s)
itr: 18500 lr: 5.716e-05 train loss: 0.001687 train token_acc: 0.9997 train exact_match_acc: 0.9915 (K~32.00, min=32, max=32, dt=4.42s)
itr: 18750 lr: 5.618e-05 train loss: 0.001305 train token_acc: 0.9997 train exact_match_acc: 0.9915 (K~32.00, min=32, max=32, dt=4.42s)
itr: 19000 lr: 5.521e-05 train loss: 0.000973 train token_acc: 0.9998 train exact_match_acc: 0.9946 (K~32.00, min=32, max=32, dt=4.42s)
itr: 19250 lr: 5.423e-05 train loss: 0.001213 train token_acc: 0.9997 train exact_match_acc: 0.9917 (K~32.00, min=32, max=32, dt=4.42s)
itr: 19500 lr: 5.325e-05 train loss: 0.000938 train token_acc: 0.9999 train exact_match_acc: 0.9958 (K~32.00, min=32, max=32, dt=4.42s)
itr: 19750 lr: 5.227e-05 train loss: 0.000728 train token_acc: 0.9998 train exact_match_acc: 0.9949 (K~32.00, min=32, max=32, dt=4.42s)
itr: 20000 lr: 5.129e-05 train loss: 0.000746 train token_acc: 0.9998 train exact_match_acc: 0.9946 (K~32.00, min=32, max=32, dt=4.42s)
saved checkpoint: ./grid_outputs/len_gen_v128_e64_k32/task_0003/saved_models/Checkpoint_N128_d64_H1_L2_npos1_mlp1_ln0_normnone_qkn0_qkrms0_gate0_gateelem0_lencurriculum_trainK32to32_testK32to32_nodup1_iters20001.pt
itr: 20250 lr: 5.030e-05 train loss: 0.001058 train token_acc: 0.9998 train exact_match_acc: 0.9944 (K~32.00, min=32, max=32, dt=4.43s)
itr: 20500 lr: 4.932e-05 train loss: 0.000981 train token_acc: 0.9998 train exact_match_acc: 0.9937 (K~32.00, min=32, max=32, dt=4.42s)
itr: 20750 lr: 4.834e-05 train loss: 0.000944 train token_acc: 0.9998 train exact_match_acc: 0.9951 (K~32.00, min=32, max=32, dt=4.42s)
itr: 21000 lr: 4.736e-05 train loss: 0.001446 train token_acc: 0.9998 train exact_match_acc: 0.9932 (K~32.00, min=32, max=32, dt=4.42s)
itr: 21250 lr: 4.638e-05 train loss: 0.000716 train token_acc: 0.9999 train exact_match_acc: 0.9958 (K~32.00, min=32, max=32, dt=4.42s)
itr: 21500 lr: 4.540e-05 train loss: 0.001208 train token_acc: 0.9998 train exact_match_acc: 0.9932 (K~32.00, min=32, max=32, dt=4.42s)
itr: 21750 lr: 4.443e-05 train loss: 0.000848 train token_acc: 0.9998 train exact_match_acc: 0.9932 (K~32.00, min=32, max=32, dt=4.42s)
itr: 22000 lr: 4.346e-05 train loss: 0.000634 train token_acc: 0.9999 train exact_match_acc: 0.9963 (K~32.00, min=32, max=32, dt=4.42s)
itr: 22250 lr: 4.249e-05 train loss: 0.000560 train token_acc: 0.9999 train exact_match_acc: 0.9958 (K~32.00, min=32, max=32, dt=4.42s)
itr: 22500 lr: 4.152e-05 train loss: 0.000908 train token_acc: 0.9998 train exact_match_acc: 0.9944 (K~32.00, min=32, max=32, dt=4.42s)
itr: 22750 lr: 4.055e-05 train loss: 0.000514 train token_acc: 0.9999 train exact_match_acc: 0.9963 (K~32.00, min=32, max=32, dt=4.42s)
itr: 23000 lr: 3.959e-05 train loss: 0.000499 train token_acc: 0.9999 train exact_match_acc: 0.9963 (K~32.00, min=32, max=32, dt=4.42s)
itr: 23250 lr: 3.864e-05 train loss: 0.000641 train token_acc: 0.9998 train exact_match_acc: 0.9949 (K~32.00, min=32, max=32, dt=4.42s)
itr: 23500 lr: 3.769e-05 train loss: 0.000670 train token_acc: 0.9999 train exact_match_acc: 0.9958 (K~32.00, min=32, max=32, dt=4.42s)
itr: 23750 lr: 3.674e-05 train loss: 0.000715 train token_acc: 0.9999 train exact_match_acc: 0.9961 (K~32.00, min=32, max=32, dt=4.42s)
itr: 24000 lr: 3.580e-05 train loss: 0.000769 train token_acc: 0.9999 train exact_match_acc: 0.9954 (K~32.00, min=32, max=32, dt=4.42s)
itr: 24250 lr: 3.487e-05 train loss: 0.000622 train token_acc: 0.9999 train exact_match_acc: 0.9966 (K~32.00, min=32, max=32, dt=4.42s)
itr: 24500 lr: 3.394e-05 train loss: 0.000526 train token_acc: 0.9999 train exact_match_acc: 0.9958 (K~32.00, min=32, max=32, dt=4.42s)
itr: 24750 lr: 3.302e-05 train loss: 0.000526 train token_acc: 0.9999 train exact_match_acc: 0.9966 (K~32.00, min=32, max=32, dt=4.42s)
itr: 25000 lr: 3.210e-05 train loss: 0.000661 train token_acc: 0.9999 train exact_match_acc: 0.9961 (K~32.00, min=32, max=32, dt=4.42s)
itr: 25250 lr: 3.119e-05 train loss: 0.000414 train token_acc: 0.9999 train exact_match_acc: 0.9956 (K~32.00, min=32, max=32, dt=4.42s)
itr: 25500 lr: 3.029e-05 train loss: 0.000900 train token_acc: 0.9999 train exact_match_acc: 0.9966 (K~32.00, min=32, max=32, dt=4.42s)
itr: 25750 lr: 2.940e-05 train loss: 0.000575 train token_acc: 0.9999 train exact_match_acc: 0.9956 (K~32.00, min=32, max=32, dt=4.42s)
itr: 26000 lr: 2.852e-05 train loss: 0.001053 train token_acc: 0.9999 train exact_match_acc: 0.9961 (K~32.00, min=32, max=32, dt=4.42s)
itr: 26250 lr: 2.764e-05 train loss: 0.000321 train token_acc: 0.9999 train exact_match_acc: 0.9971 (K~32.00, min=32, max=32, dt=4.42s)
itr: 26500 lr: 2.678e-05 train loss: 0.000886 train token_acc: 0.9999 train exact_match_acc: 0.9961 (K~32.00, min=32, max=32, dt=4.42s)
itr: 26750 lr: 2.592e-05 train loss: 0.000411 train token_acc: 0.9999 train exact_match_acc: 0.9968 (K~32.00, min=32, max=32, dt=4.42s)
itr: 27000 lr: 2.507e-05 train loss: 0.000330 train token_acc: 0.9999 train exact_match_acc: 0.9971 (K~32.00, min=32, max=32, dt=4.42s)
itr: 27250 lr: 2.424e-05 train loss: 0.000323 train token_acc: 1.0000 train exact_match_acc: 0.9985 (K~32.00, min=32, max=32, dt=4.42s)
itr: 27500 lr: 2.341e-05 train loss: 0.000879 train token_acc: 0.9999 train exact_match_acc: 0.9968 (K~32.00, min=32, max=32, dt=4.42s)
itr: 27750 lr: 2.259e-05 train loss: 0.000680 train token_acc: 0.9999 train exact_match_acc: 0.9973 (K~32.00, min=32, max=32, dt=4.42s)
itr: 28000 lr: 2.179e-05 train loss: 0.000771 train token_acc: 0.9998 train exact_match_acc: 0.9954 (K~32.00, min=32, max=32, dt=4.42s)
itr: 28250 lr: 2.099e-05 train loss: 0.000259 train token_acc: 0.9999 train exact_match_acc: 0.9983 (K~32.00, min=32, max=32, dt=4.42s)
itr: 28500 lr: 2.021e-05 train loss: 0.000399 train token_acc: 0.9999 train exact_match_acc: 0.9966 (K~32.00, min=32, max=32, dt=4.42s)
itr: 28750 lr: 1.944e-05 train loss: 0.000609 train token_acc: 0.9999 train exact_match_acc: 0.9961 (K~32.00, min=32, max=32, dt=4.42s)
itr: 29000 lr: 1.868e-05 train loss: 0.000434 train token_acc: 0.9999 train exact_match_acc: 0.9956 (K~32.00, min=32, max=32, dt=4.42s)
itr: 29250 lr: 1.794e-05 train loss: 0.000396 train token_acc: 0.9999 train exact_match_acc: 0.9978 (K~32.00, min=32, max=32, dt=4.42s)
itr: 29500 lr: 1.720e-05 train loss: 0.000398 train token_acc: 0.9999 train exact_match_acc: 0.9978 (K~32.00, min=32, max=32, dt=4.42s)
itr: 29750 lr: 1.648e-05 train loss: 0.000504 train token_acc: 0.9999 train exact_match_acc: 0.9971 (K~32.00, min=32, max=32, dt=4.42s)
itr: 30000 lr: 1.578e-05 train loss: 0.000299 train token_acc: 0.9999 train exact_match_acc: 0.9978 (K~32.00, min=32, max=32, dt=4.42s)
itr: 30250 lr: 1.508e-05 train loss: 0.000319 train token_acc: 0.9999 train exact_match_acc: 0.9976 (K~32.00, min=32, max=32, dt=4.42s)
itr: 30500 lr: 1.441e-05 train loss: 0.000320 train token_acc: 0.9999 train exact_match_acc: 0.9980 (K~32.00, min=32, max=32, dt=4.42s)
itr: 30750 lr: 1.374e-05 train loss: 0.000286 train token_acc: 1.0000 train exact_match_acc: 0.9985 (K~32.00, min=32, max=32, dt=4.42s)
itr: 31000 lr: 1.309e-05 train loss: 0.000298 train token_acc: 0.9999 train exact_match_acc: 0.9983 (K~32.00, min=32, max=32, dt=4.42s)
itr: 31250 lr: 1.245e-05 train loss: 0.000399 train token_acc: 0.9999 train exact_match_acc: 0.9980 (K~32.00, min=32, max=32, dt=4.42s)
