training:  19%|█▉        | 7744/40000 [00:31<02:09, 249.15it/s]
itr: 0 lr: 2.494e-07 train loss: 4.198553 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.28s)
itr: 7750 lr: 9.182e-05 train loss: 1.000983 train token_acc: 0.6626 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.01s)
itr: 8000 lr: 9.127e-05 train loss: 0.938864 train token_acc: 0.6868 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.01s)
itr: 8250 lr: 9.071e-05 train loss: 0.898022 train token_acc: 0.7023 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.01s)
itr: 8500 lr: 9.013e-05 train loss: 0.844765 train token_acc: 0.7205 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.01s)
itr: 8750 lr: 8.953e-05 train loss: 0.797877 train token_acc: 0.7413 train exact_match_acc: 0.0002 (K~16.00, min=16, max=16, dt=1.01s)
itr: 9000 lr: 8.892e-05 train loss: 0.742373 train token_acc: 0.7593 train exact_match_acc: 0.0005 (K~16.00, min=16, max=16, dt=1.01s)
itr: 9250 lr: 8.829e-05 train loss: 0.702638 train token_acc: 0.7752 train exact_match_acc: 0.0002 (K~16.00, min=16, max=16, dt=1.01s)
itr: 9500 lr: 8.765e-05 train loss: 0.664770 train token_acc: 0.7906 train exact_match_acc: 0.0002 (K~16.00, min=16, max=16, dt=1.01s)
itr: 9750 lr: 8.700e-05 train loss: 0.629250 train token_acc: 0.8040 train exact_match_acc: 0.0010 (K~16.00, min=16, max=16, dt=1.01s)
itr: 10000 lr: 8.632e-05 train loss: 0.593126 train token_acc: 0.8133 train exact_match_acc: 0.0002 (K~16.00, min=16, max=16, dt=1.01s)
itr: 10250 lr: 8.564e-05 train loss: 0.552867 train token_acc: 0.8283 train exact_match_acc: 0.0007 (K~16.00, min=16, max=16, dt=1.01s)
itr: 10500 lr: 8.494e-05 train loss: 0.521361 train token_acc: 0.8371 train exact_match_acc: 0.0015 (K~16.00, min=16, max=16, dt=1.01s)
itr: 10750 lr: 8.423e-05 train loss: 0.512456 train token_acc: 0.8439 train exact_match_acc: 0.0017 (K~16.00, min=16, max=16, dt=1.01s)
itr: 11000 lr: 8.351e-05 train loss: 0.479565 train token_acc: 0.8528 train exact_match_acc: 0.0039 (K~16.00, min=16, max=16, dt=1.01s)
itr: 11250 lr: 8.277e-05 train loss: 0.468652 train token_acc: 0.8589 train exact_match_acc: 0.0029 (K~16.00, min=16, max=16, dt=1.01s)
itr: 11500 lr: 8.202e-05 train loss: 0.450746 train token_acc: 0.8653 train exact_match_acc: 0.0042 (K~16.00, min=16, max=16, dt=1.01s)
itr: 11750 lr: 8.125e-05 train loss: 0.431998 train token_acc: 0.8707 train exact_match_acc: 0.0046 (K~16.00, min=16, max=16, dt=1.01s)
itr: 12000 lr: 8.048e-05 train loss: 0.419444 train token_acc: 0.8728 train exact_match_acc: 0.0029 (K~16.00, min=16, max=16, dt=1.01s)
itr: 12250 lr: 7.969e-05 train loss: 0.406631 train token_acc: 0.8781 train exact_match_acc: 0.0027 (K~16.00, min=16, max=16, dt=1.01s)
itr: 12500 lr: 7.889e-05 train loss: 0.395127 train token_acc: 0.8804 train exact_match_acc: 0.0039 (K~16.00, min=16, max=16, dt=1.01s)
itr: 12750 lr: 7.808e-05 train loss: 0.378174 train token_acc: 0.8848 train exact_match_acc: 0.0039 (K~16.00, min=16, max=16, dt=1.01s)
itr: 13000 lr: 7.726e-05 train loss: 0.366956 train token_acc: 0.8875 train exact_match_acc: 0.0063 (K~16.00, min=16, max=16, dt=1.01s)
itr: 13250 lr: 7.643e-05 train loss: 0.359167 train token_acc: 0.8926 train exact_match_acc: 0.0090 (K~16.00, min=16, max=16, dt=1.01s)
itr: 13500 lr: 7.559e-05 train loss: 0.345299 train token_acc: 0.8968 train exact_match_acc: 0.0093 (K~16.00, min=16, max=16, dt=1.01s)
itr: 13750 lr: 7.474e-05 train loss: 0.338688 train token_acc: 0.9000 train exact_match_acc: 0.0122 (K~16.00, min=16, max=16, dt=1.01s)
itr: 14000 lr: 7.388e-05 train loss: 0.324443 train token_acc: 0.9037 train exact_match_acc: 0.0134 (K~16.00, min=16, max=16, dt=1.01s)
itr: 14250 lr: 7.301e-05 train loss: 0.324896 train token_acc: 0.9045 train exact_match_acc: 0.0146 (K~16.00, min=16, max=16, dt=1.01s)
itr: 14500 lr: 7.213e-05 train loss: 0.314028 train token_acc: 0.9074 train exact_match_acc: 0.0176 (K~16.00, min=16, max=16, dt=1.01s)
itr: 14750 lr: 7.124e-05 train loss: 0.307232 train token_acc: 0.9084 train exact_match_acc: 0.0181 (K~16.00, min=16, max=16, dt=1.01s)
itr: 15000 lr: 7.035e-05 train loss: 0.293990 train token_acc: 0.9122 train exact_match_acc: 0.0251 (K~16.00, min=16, max=16, dt=1.01s)
itr: 15250 lr: 6.944e-05 train loss: 0.297059 train token_acc: 0.9127 train exact_match_acc: 0.0249 (K~16.00, min=16, max=16, dt=1.01s)
itr: 15500 lr: 6.853e-05 train loss: 0.287546 train token_acc: 0.9145 train exact_match_acc: 0.0276 (K~16.00, min=16, max=16, dt=1.01s)
itr: 15750 lr: 6.761e-05 train loss: 0.285425 train token_acc: 0.9157 train exact_match_acc: 0.0288 (K~16.00, min=16, max=16, dt=1.01s)
itr: 16000 lr: 6.669e-05 train loss: 0.279089 train token_acc: 0.9157 train exact_match_acc: 0.0244 (K~16.00, min=16, max=16, dt=1.01s)
itr: 16250 lr: 6.576e-05 train loss: 0.270359 train token_acc: 0.9168 train exact_match_acc: 0.0288 (K~16.00, min=16, max=16, dt=1.01s)
itr: 16500 lr: 6.482e-05 train loss: 0.274518 train token_acc: 0.9171 train exact_match_acc: 0.0291 (K~16.00, min=16, max=16, dt=1.01s)
itr: 16750 lr: 6.388e-05 train loss: 0.270315 train token_acc: 0.9195 train exact_match_acc: 0.0322 (K~16.00, min=16, max=16, dt=1.01s)
itr: 17000 lr: 6.293e-05 train loss: 0.264845 train token_acc: 0.9190 train exact_match_acc: 0.0342 (K~16.00, min=16, max=16, dt=1.01s)
itr: 17250 lr: 6.198e-05 train loss: 0.265692 train token_acc: 0.9200 train exact_match_acc: 0.0317 (K~16.00, min=16, max=16, dt=1.01s)
itr: 17500 lr: 6.102e-05 train loss: 0.254188 train token_acc: 0.9207 train exact_match_acc: 0.0322 (K~16.00, min=16, max=16, dt=1.01s)
itr: 17750 lr: 6.006e-05 train loss: 0.252604 train token_acc: 0.9219 train exact_match_acc: 0.0352 (K~16.00, min=16, max=16, dt=1.01s)
itr: 18000 lr: 5.910e-05 train loss: 0.249932 train token_acc: 0.9219 train exact_match_acc: 0.0288 (K~16.00, min=16, max=16, dt=1.01s)
itr: 18250 lr: 5.813e-05 train loss: 0.245813 train token_acc: 0.9220 train exact_match_acc: 0.0312 (K~16.00, min=16, max=16, dt=1.01s)
itr: 18500 lr: 5.716e-05 train loss: 0.240898 train token_acc: 0.9238 train exact_match_acc: 0.0337 (K~16.00, min=16, max=16, dt=1.01s)
itr: 18750 lr: 5.618e-05 train loss: 0.240647 train token_acc: 0.9243 train exact_match_acc: 0.0374 (K~16.00, min=16, max=16, dt=1.01s)
itr: 19000 lr: 5.521e-05 train loss: 0.238515 train token_acc: 0.9251 train exact_match_acc: 0.0386 (K~16.00, min=16, max=16, dt=1.01s)
itr: 19250 lr: 5.423e-05 train loss: 0.230275 train token_acc: 0.9255 train exact_match_acc: 0.0393 (K~16.00, min=16, max=16, dt=1.01s)
itr: 19500 lr: 5.325e-05 train loss: 0.229550 train token_acc: 0.9272 train exact_match_acc: 0.0461 (K~16.00, min=16, max=16, dt=1.01s)
itr: 19750 lr: 5.227e-05 train loss: 0.231333 train token_acc: 0.9278 train exact_match_acc: 0.0498 (K~16.00, min=16, max=16, dt=1.01s)
itr: 20000 lr: 5.129e-05 train loss: 0.219135 train token_acc: 0.9289 train exact_match_acc: 0.0471 (K~16.00, min=16, max=16, dt=1.01s)
saved checkpoint: ./grid_outputs/len_gen_v64_e32_k16/task_0006/saved_models/Checkpoint_N64_d32_H1_L1_npos1_mlp0_ln0_normnone_qkn0_qkrms0_gate0_gateelem0_lenmix_trainK16to16_testK16to16_nodup1_iters20001.pt
itr: 20250 lr: 5.030e-05 train loss: 0.217977 train token_acc: 0.9296 train exact_match_acc: 0.0554 (K~16.00, min=16, max=16, dt=1.02s)
itr: 20500 lr: 4.932e-05 train loss: 0.217595 train token_acc: 0.9302 train exact_match_acc: 0.0510 (K~16.00, min=16, max=16, dt=1.01s)
itr: 20750 lr: 4.834e-05 train loss: 0.217752 train token_acc: 0.9312 train exact_match_acc: 0.0566 (K~16.00, min=16, max=16, dt=1.01s)
itr: 21000 lr: 4.736e-05 train loss: 0.211623 train token_acc: 0.9320 train exact_match_acc: 0.0669 (K~16.00, min=16, max=16, dt=1.01s)
itr: 21250 lr: 4.638e-05 train loss: 0.210721 train token_acc: 0.9327 train exact_match_acc: 0.0776 (K~16.00, min=16, max=16, dt=1.01s)
itr: 21500 lr: 4.540e-05 train loss: 0.206443 train token_acc: 0.9328 train exact_match_acc: 0.0603 (K~16.00, min=16, max=16, dt=1.01s)
itr: 21750 lr: 4.443e-05 train loss: 0.210322 train token_acc: 0.9322 train exact_match_acc: 0.0732 (K~16.00, min=16, max=16, dt=1.01s)
itr: 22000 lr: 4.346e-05 train loss: 0.210982 train token_acc: 0.9335 train exact_match_acc: 0.0774 (K~16.00, min=16, max=16, dt=1.01s)
itr: 22250 lr: 4.249e-05 train loss: 0.202763 train token_acc: 0.9335 train exact_match_acc: 0.0701 (K~16.00, min=16, max=16, dt=1.01s)
itr: 22500 lr: 4.152e-05 train loss: 0.205507 train token_acc: 0.9333 train exact_match_acc: 0.0759 (K~16.00, min=16, max=16, dt=1.01s)
itr: 22750 lr: 4.055e-05 train loss: 0.198146 train token_acc: 0.9340 train exact_match_acc: 0.0789 (K~16.00, min=16, max=16, dt=1.01s)
itr: 23000 lr: 3.959e-05 train loss: 0.197346 train token_acc: 0.9345 train exact_match_acc: 0.0776 (K~16.00, min=16, max=16, dt=1.01s)
itr: 23250 lr: 3.864e-05 train loss: 0.198297 train token_acc: 0.9349 train exact_match_acc: 0.0742 (K~16.00, min=16, max=16, dt=1.01s)
itr: 23500 lr: 3.769e-05 train loss: 0.204624 train token_acc: 0.9344 train exact_match_acc: 0.0798 (K~16.00, min=16, max=16, dt=1.01s)
itr: 23750 lr: 3.674e-05 train loss: 0.201403 train token_acc: 0.9348 train exact_match_acc: 0.0833 (K~16.00, min=16, max=16, dt=1.01s)
itr: 24000 lr: 3.580e-05 train loss: 0.197870 train token_acc: 0.9353 train exact_match_acc: 0.0806 (K~16.00, min=16, max=16, dt=1.01s)
itr: 24250 lr: 3.487e-05 train loss: 0.194031 train token_acc: 0.9353 train exact_match_acc: 0.0789 (K~16.00, min=16, max=16, dt=1.01s)
itr: 24500 lr: 3.394e-05 train loss: 0.194702 train token_acc: 0.9355 train exact_match_acc: 0.0784 (K~16.00, min=16, max=16, dt=1.01s)
itr: 24750 lr: 3.302e-05 train loss: 0.189739 train token_acc: 0.9355 train exact_match_acc: 0.0811 (K~16.00, min=16, max=16, dt=1.01s)
itr: 25000 lr: 3.210e-05 train loss: 0.190650 train token_acc: 0.9359 train exact_match_acc: 0.0796 (K~16.00, min=16, max=16, dt=1.01s)
itr: 25250 lr: 3.119e-05 train loss: 0.190272 train token_acc: 0.9357 train exact_match_acc: 0.0803 (K~16.00, min=16, max=16, dt=1.01s)
itr: 25500 lr: 3.029e-05 train loss: 0.193352 train token_acc: 0.9362 train exact_match_acc: 0.0779 (K~16.00, min=16, max=16, dt=1.01s)
itr: 25750 lr: 2.940e-05 train loss: 0.189888 train token_acc: 0.9364 train exact_match_acc: 0.0813 (K~16.00, min=16, max=16, dt=1.01s)
itr: 26000 lr: 2.852e-05 train loss: 0.186222 train token_acc: 0.9361 train exact_match_acc: 0.0774 (K~16.00, min=16, max=16, dt=1.01s)
itr: 26250 lr: 2.764e-05 train loss: 0.187305 train token_acc: 0.9370 train exact_match_acc: 0.0911 (K~16.00, min=16, max=16, dt=1.01s)
itr: 26500 lr: 2.678e-05 train loss: 0.182355 train token_acc: 0.9374 train exact_match_acc: 0.0891 (K~16.00, min=16, max=16, dt=1.01s)
itr: 26750 lr: 2.592e-05 train loss: 0.181854 train token_acc: 0.9376 train exact_match_acc: 0.0898 (K~16.00, min=16, max=16, dt=1.01s)
itr: 27000 lr: 2.507e-05 train loss: 0.181272 train token_acc: 0.9377 train exact_match_acc: 0.0945 (K~16.00, min=16, max=16, dt=1.01s)
itr: 27250 lr: 2.424e-05 train loss: 0.180197 train token_acc: 0.9375 train exact_match_acc: 0.0891 (K~16.00, min=16, max=16, dt=1.01s)
itr: 27500 lr: 2.341e-05 train loss: 0.181747 train token_acc: 0.9381 train exact_match_acc: 0.1001 (K~16.00, min=16, max=16, dt=1.01s)
itr: 27750 lr: 2.259e-05 train loss: 0.176410 train token_acc: 0.9385 train exact_match_acc: 0.1047 (K~16.00, min=16, max=16, dt=1.01s)
itr: 28000 lr: 2.179e-05 train loss: 0.175086 train token_acc: 0.9389 train exact_match_acc: 0.1035 (K~16.00, min=16, max=16, dt=1.01s)
itr: 28250 lr: 2.099e-05 train loss: 0.177301 train token_acc: 0.9388 train exact_match_acc: 0.1033 (K~16.00, min=16, max=16, dt=1.01s)
itr: 28500 lr: 2.021e-05 train loss: 0.180268 train token_acc: 0.9380 train exact_match_acc: 0.1042 (K~16.00, min=16, max=16, dt=1.01s)
itr: 28750 lr: 1.944e-05 train loss: 0.171279 train token_acc: 0.9386 train exact_match_acc: 0.1040 (K~16.00, min=16, max=16, dt=1.01s)
itr: 29000 lr: 1.868e-05 train loss: 0.172218 train token_acc: 0.9382 train exact_match_acc: 0.1167 (K~16.00, min=16, max=16, dt=1.01s)
itr: 29250 lr: 1.794e-05 train loss: 0.169163 train token_acc: 0.9392 train exact_match_acc: 0.1189 (K~16.00, min=16, max=16, dt=1.01s)
itr: 29500 lr: 1.720e-05 train loss: 0.171215 train token_acc: 0.9387 train exact_match_acc: 0.1243 (K~16.00, min=16, max=16, dt=1.01s)
itr: 29750 lr: 1.648e-05 train loss: 0.169968 train token_acc: 0.9395 train exact_match_acc: 0.1328 (K~16.00, min=16, max=16, dt=1.01s)
itr: 30000 lr: 1.578e-05 train loss: 0.170705 train token_acc: 0.9401 train exact_match_acc: 0.1353 (K~16.00, min=16, max=16, dt=1.01s)
itr: 30250 lr: 1.508e-05 train loss: 0.168081 train token_acc: 0.9407 train exact_match_acc: 0.1375 (K~16.00, min=16, max=16, dt=1.01s)
itr: 30500 lr: 1.441e-05 train loss: 0.166430 train token_acc: 0.9417 train exact_match_acc: 0.1514 (K~16.00, min=16, max=16, dt=1.01s)
itr: 30750 lr: 1.374e-05 train loss: 0.162528 train token_acc: 0.9426 train exact_match_acc: 0.1611 (K~16.00, min=16, max=16, dt=1.01s)
itr: 31000 lr: 1.309e-05 train loss: 0.159755 train token_acc: 0.9430 train exact_match_acc: 0.1658 (K~16.00, min=16, max=16, dt=1.01s)
itr: 31250 lr: 1.245e-05 train loss: 0.152919 train token_acc: 0.9429 train exact_match_acc: 0.1760 (K~16.00, min=16, max=16, dt=1.01s)
itr: 31500 lr: 1.183e-05 train loss: 0.152150 train token_acc: 0.9449 train exact_match_acc: 0.1958 (K~16.00, min=16, max=16, dt=1.01s)
itr: 31750 lr: 1.123e-05 train loss: 0.147022 train token_acc: 0.9450 train exact_match_acc: 0.2073 (K~16.00, min=16, max=16, dt=1.01s)
itr: 32000 lr: 1.064e-05 train loss: 0.145565 train token_acc: 0.9466 train exact_match_acc: 0.2373 (K~16.00, min=16, max=16, dt=1.01s)
itr: 32250 lr: 1.006e-05 train loss: 0.140105 train token_acc: 0.9491 train exact_match_acc: 0.2664 (K~16.00, min=16, max=16, dt=1.01s)
itr: 32500 lr: 9.507e-06 train loss: 0.135521 train token_acc: 0.9501 train exact_match_acc: 0.2744 (K~16.00, min=16, max=16, dt=1.01s)
itr: 32750 lr: 8.964e-06 train loss: 0.135181 train token_acc: 0.9522 train exact_match_acc: 0.3096 (K~16.00, min=16, max=16, dt=1.01s)
itr: 33000 lr: 8.439e-06 train loss: 0.133050 train token_acc: 0.9527 train exact_match_acc: 0.3167 (K~16.00, min=16, max=16, dt=1.01s)
itr: 33250 lr: 7.929e-06 train loss: 0.132897 train token_acc: 0.9537 train exact_match_acc: 0.3311 (K~16.00, min=16, max=16, dt=1.01s)
itr: 33500 lr: 7.437e-06 train loss: 0.124130 train token_acc: 0.9553 train exact_match_acc: 0.3513 (K~16.00, min=16, max=16, dt=1.01s)
itr: 33750 lr: 6.961e-06 train loss: 0.122231 train token_acc: 0.9550 train exact_match_acc: 0.3550 (K~16.00, min=16, max=16, dt=1.01s)
itr: 34000 lr: 6.503e-06 train loss: 0.123304 train token_acc: 0.9540 train exact_match_acc: 0.3440 (K~16.00, min=16, max=16, dt=1.01s)
itr: 34250 lr: 6.061e-06 train loss: 0.129392 train token_acc: 0.9567 train exact_match_acc: 0.3813 (K~16.00, min=16, max=16, dt=1.01s)
itr: 34500 lr: 5.638e-06 train loss: 0.121029 train token_acc: 0.9569 train exact_match_acc: 0.3870 (K~16.00, min=16, max=16, dt=1.01s)
itr: 34750 lr: 5.232e-06 train loss: 0.120650 train token_acc: 0.9568 train exact_match_acc: 0.3894 (K~16.00, min=16, max=16, dt=1.01s)
itr: 35000 lr: 4.843e-06 train loss: 0.121385 train token_acc: 0.9583 train exact_match_acc: 0.4092 (K~16.00, min=16, max=16, dt=1.01s)
itr: 35250 lr: 4.473e-06 train loss: 0.118235 train token_acc: 0.9593 train exact_match_acc: 0.4202 (K~16.00, min=16, max=16, dt=1.01s)
itr: 35500 lr: 4.121e-06 train loss: 0.112718 train token_acc: 0.9600 train exact_match_acc: 0.4265 (K~16.00, min=16, max=16, dt=1.01s)
itr: 35750 lr: 3.787e-06 train loss: 0.119221 train token_acc: 0.9592 train exact_match_acc: 0.4182 (K~16.00, min=16, max=16, dt=1.01s)
itr: 36000 lr: 3.471e-06 train loss: 0.112156 train token_acc: 0.9587 train exact_match_acc: 0.4143 (K~16.00, min=16, max=16, dt=1.01s)
itr: 36250 lr: 3.174e-06 train loss: 0.117847 train token_acc: 0.9594 train exact_match_acc: 0.4246 (K~16.00, min=16, max=16, dt=1.01s)
itr: 36500 lr: 2.896e-06 train loss: 0.112908 train token_acc: 0.9600 train exact_match_acc: 0.4312 (K~16.00, min=16, max=16, dt=1.01s)
itr: 36750 lr: 2.636e-06 train loss: 0.111228 train token_acc: 0.9615 train exact_match_acc: 0.4524 (K~16.00, min=16, max=16, dt=1.01s)
itr: 37000 lr: 2.395e-06 train loss: 0.113283 train token_acc: 0.9607 train exact_match_acc: 0.4436 (K~16.00, min=16, max=16, dt=1.01s)
itr: 37250 lr: 2.173e-06 train loss: 0.115067 train token_acc: 0.9612 train exact_match_acc: 0.4524 (K~16.00, min=16, max=16, dt=1.01s)
itr: 37500 lr: 1.970e-06 train loss: 0.111686 train token_acc: 0.9614 train exact_match_acc: 0.4460 (K~16.00, min=16, max=16, dt=1.01s)
itr: 37750 lr: 1.786e-06 train loss: 0.111084 train token_acc: 0.9609 train exact_match_acc: 0.4495 (K~16.00, min=16, max=16, dt=1.01s)
itr: 38000 lr: 1.622e-06 train loss: 0.114364 train token_acc: 0.9609 train exact_match_acc: 0.4453 (K~16.00, min=16, max=16, dt=1.01s)
itr: 38250 lr: 1.476e-06 train loss: 0.108677 train token_acc: 0.9612 train exact_match_acc: 0.4470 (K~16.00, min=16, max=16, dt=1.01s)
itr: 38500 lr: 1.350e-06 train loss: 0.114808 train token_acc: 0.9617 train exact_match_acc: 0.4519 (K~16.00, min=16, max=16, dt=1.01s)
itr: 38750 lr: 1.243e-06 train loss: 0.112346 train token_acc: 0.9619 train exact_match_acc: 0.4602 (K~16.00, min=16, max=16, dt=1.01s)
itr: 39000 lr: 1.156e-06 train loss: 0.109011 train token_acc: 0.9611 train exact_match_acc: 0.4480 (K~16.00, min=16, max=16, dt=1.01s)
itr: 39250 lr: 1.088e-06 train loss: 0.106803 train token_acc: 0.9614 train exact_match_acc: 0.4504 (K~16.00, min=16, max=16, dt=1.01s)
itr: 39500 lr: 1.039e-06 train loss: 0.106863 train token_acc: 0.9625 train exact_match_acc: 0.4717 (K~16.00, min=16, max=16, dt=1.01s)
itr: 39750 lr: 1.010e-06 train loss: 0.110289 train token_acc: 0.9623 train exact_match_acc: 0.4622 (K~16.00, min=16, max=16, dt=1.01s)
saved final model: ./grid_outputs/len_gen_v64_e32_k16/task_0006/saved_models/Final_N64_d32_H1_L1_npos1_mlp0_ln0_normnone_qkn0_qkrms0_gate0_gateelem0_lenmix_trainK16to16_testK16to16_nodup1_iters40000.pt
