training:  19%|█▉        | 7744/40000 [01:48<07:30, 71.67it/s]
itr: 0 lr: 2.494e-07 train loss: 4.738264 train token_acc: 0.0028 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.30s)
itr: 250 lr: 6.259e-05 train loss: 4.378968 train token_acc: 0.0080 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.53s)
itr: 500 lr: 1.000e-04 train loss: 3.704725 train token_acc: 0.0556 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 750 lr: 9.998e-05 train loss: 3.039971 train token_acc: 0.2036 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 1000 lr: 9.994e-05 train loss: 2.545770 train token_acc: 0.3031 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 1250 lr: 9.989e-05 train loss: 2.167286 train token_acc: 0.3639 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 1500 lr: 9.981e-05 train loss: 1.889222 train token_acc: 0.3981 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 1750 lr: 9.972e-05 train loss: 1.691224 train token_acc: 0.4474 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 2000 lr: 9.960e-05 train loss: 1.543512 train token_acc: 0.4805 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 2250 lr: 9.947e-05 train loss: 1.424785 train token_acc: 0.5112 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 2500 lr: 9.931e-05 train loss: 1.288273 train token_acc: 0.5669 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 2750 lr: 9.914e-05 train loss: 1.167048 train token_acc: 0.6042 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 3000 lr: 9.895e-05 train loss: 1.033625 train token_acc: 0.6450 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 3250 lr: 9.874e-05 train loss: 0.933632 train token_acc: 0.6738 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 3500 lr: 9.851e-05 train loss: 0.842444 train token_acc: 0.7082 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 3750 lr: 9.826e-05 train loss: 0.748662 train token_acc: 0.7334 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 4000 lr: 9.799e-05 train loss: 0.680656 train token_acc: 0.7507 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 4250 lr: 9.771e-05 train loss: 0.631962 train token_acc: 0.7587 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 4500 lr: 9.740e-05 train loss: 0.594737 train token_acc: 0.7628 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 4750 lr: 9.708e-05 train loss: 0.550579 train token_acc: 0.7797 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 5000 lr: 9.674e-05 train loss: 0.479884 train token_acc: 0.8203 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
