training:  19%|█▉        | 7742/40000 [01:17<05:21, 100.42it/s]
itr: 0 lr: 2.494e-07 train loss: 4.943303 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.34s)
itr: 250 lr: 6.259e-05 train loss: 4.195054 train token_acc: 0.0240 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.53s)
itr: 500 lr: 1.000e-04 train loss: 2.595031 train token_acc: 0.4742 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.49s)
itr: 750 lr: 9.998e-05 train loss: 1.193284 train token_acc: 0.7649 train exact_match_acc: 0.0208 (K~16.00, min=16, max=16, dt=2.49s)
itr: 1000 lr: 9.994e-05 train loss: 0.452205 train token_acc: 0.9109 train exact_match_acc: 0.2424 (K~16.00, min=16, max=16, dt=2.49s)
itr: 1250 lr: 9.989e-05 train loss: 0.191075 train token_acc: 0.9739 train exact_match_acc: 0.6384 (K~16.00, min=16, max=16, dt=2.49s)
itr: 1500 lr: 9.981e-05 train loss: 0.107241 train token_acc: 0.9858 train exact_match_acc: 0.7859 (K~16.00, min=16, max=16, dt=2.49s)
itr: 1750 lr: 9.972e-05 train loss: 0.066779 train token_acc: 0.9914 train exact_match_acc: 0.8660 (K~16.00, min=16, max=16, dt=2.49s)
itr: 2000 lr: 9.960e-05 train loss: 0.043950 train token_acc: 0.9945 train exact_match_acc: 0.9116 (K~16.00, min=16, max=16, dt=2.49s)
itr: 2250 lr: 9.947e-05 train loss: 0.030427 train token_acc: 0.9959 train exact_match_acc: 0.9346 (K~16.00, min=16, max=16, dt=2.49s)
itr: 2500 lr: 9.931e-05 train loss: 0.026023 train token_acc: 0.9965 train exact_match_acc: 0.9441 (K~16.00, min=16, max=16, dt=2.49s)
itr: 2750 lr: 9.914e-05 train loss: 0.020712 train token_acc: 0.9970 train exact_match_acc: 0.9524 (K~16.00, min=16, max=16, dt=2.49s)
itr: 3000 lr: 9.895e-05 train loss: 0.014778 train token_acc: 0.9976 train exact_match_acc: 0.9622 (K~16.00, min=16, max=16, dt=2.49s)
itr: 3250 lr: 9.874e-05 train loss: 0.015091 train token_acc: 0.9975 train exact_match_acc: 0.9607 (K~16.00, min=16, max=16, dt=2.49s)
itr: 3500 lr: 9.851e-05 train loss: 0.012722 train token_acc: 0.9979 train exact_match_acc: 0.9663 (K~16.00, min=16, max=16, dt=2.49s)
itr: 3750 lr: 9.826e-05 train loss: 0.011885 train token_acc: 0.9980 train exact_match_acc: 0.9675 (K~16.00, min=16, max=16, dt=2.49s)
itr: 4000 lr: 9.799e-05 train loss: 0.009306 train token_acc: 0.9984 train exact_match_acc: 0.9736 (K~16.00, min=16, max=16, dt=2.49s)
itr: 4250 lr: 9.771e-05 train loss: 0.008531 train token_acc: 0.9985 train exact_match_acc: 0.9756 (K~16.00, min=16, max=16, dt=2.49s)
itr: 4500 lr: 9.740e-05 train loss: 0.008575 train token_acc: 0.9983 train exact_match_acc: 0.9734 (K~16.00, min=16, max=16, dt=2.49s)
itr: 4750 lr: 9.708e-05 train loss: 0.006738 train token_acc: 0.9989 train exact_match_acc: 0.9822 (K~16.00, min=16, max=16, dt=2.49s)
itr: 5000 lr: 9.674e-05 train loss: 0.007016 train token_acc: 0.9987 train exact_match_acc: 0.9800 (K~16.00, min=16, max=16, dt=2.49s)
itr: 5250 lr: 9.638e-05 train loss: 0.005375 train token_acc: 0.9991 train exact_match_acc: 0.9849 (K~16.00, min=16, max=16, dt=2.49s)
itr: 5500 lr: 9.600e-05 train loss: 0.006278 train token_acc: 0.9988 train exact_match_acc: 0.9802 (K~16.00, min=16, max=16, dt=2.49s)
itr: 5750 lr: 9.561e-05 train loss: 0.005560 train token_acc: 0.9989 train exact_match_acc: 0.9822 (K~16.00, min=16, max=16, dt=2.49s)
itr: 6000 lr: 9.519e-05 train loss: 0.005951 train token_acc: 0.9988 train exact_match_acc: 0.9802 (K~16.00, min=16, max=16, dt=2.49s)
itr: 6250 lr: 9.476e-05 train loss: 0.005406 train token_acc: 0.9989 train exact_match_acc: 0.9817 (K~16.00, min=16, max=16, dt=2.49s)
itr: 6500 lr: 9.432e-05 train loss: 0.005418 train token_acc: 0.9989 train exact_match_acc: 0.9819 (K~16.00, min=16, max=16, dt=2.49s)
itr: 6750 lr: 9.385e-05 train loss: 0.004994 train token_acc: 0.9990 train exact_match_acc: 0.9846 (K~16.00, min=16, max=16, dt=2.49s)
itr: 7000 lr: 9.337e-05 train loss: 0.004272 train token_acc: 0.9991 train exact_match_acc: 0.9851 (K~16.00, min=16, max=16, dt=2.49s)
itr: 7250 lr: 9.287e-05 train loss: 0.004154 train token_acc: 0.9991 train exact_match_acc: 0.9858 (K~16.00, min=16, max=16, dt=2.49s)
itr: 7500 lr: 9.235e-05 train loss: 0.004444 train token_acc: 0.9989 train exact_match_acc: 0.9829 (K~16.00, min=16, max=16, dt=2.49s)
itr: 7750 lr: 9.182e-05 train loss: 0.003526 train token_acc: 0.9992 train exact_match_acc: 0.9873 (K~16.00, min=16, max=16, dt=2.49s)
itr: 8000 lr: 9.127e-05 train loss: 0.003069 train token_acc: 0.9993 train exact_match_acc: 0.9890 (K~16.00, min=16, max=16, dt=2.49s)
itr: 8250 lr: 9.071e-05 train loss: 0.002579 train token_acc: 0.9995 train exact_match_acc: 0.9915 (K~16.00, min=16, max=16, dt=2.49s)
itr: 8500 lr: 9.013e-05 train loss: 0.003053 train token_acc: 0.9993 train exact_match_acc: 0.9883 (K~16.00, min=16, max=16, dt=2.49s)
itr: 8750 lr: 8.953e-05 train loss: 0.002701 train token_acc: 0.9994 train exact_match_acc: 0.9900 (K~16.00, min=16, max=16, dt=2.49s)
itr: 9000 lr: 8.892e-05 train loss: 0.003494 train token_acc: 0.9991 train exact_match_acc: 0.9863 (K~16.00, min=16, max=16, dt=2.49s)
