training:  19%|█▉        | 7744/40000 [00:48<03:19, 161.94it/s]
itr: 0 lr: 2.494e-07 train loss: 4.195971 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.29s)
itr: 250 lr: 6.259e-05 train loss: 4.134426 train token_acc: 0.0034 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.59s)
itr: 500 lr: 1.000e-04 train loss: 3.795563 train token_acc: 0.0375 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.54s)
itr: 750 lr: 9.998e-05 train loss: 3.014108 train token_acc: 0.1225 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.55s)
itr: 1000 lr: 9.994e-05 train loss: 2.403811 train token_acc: 0.1941 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.55s)
itr: 1250 lr: 9.989e-05 train loss: 2.082025 train token_acc: 0.2946 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.55s)
itr: 1500 lr: 9.981e-05 train loss: 1.643771 train token_acc: 0.4517 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.55s)
itr: 1750 lr: 9.972e-05 train loss: 1.151431 train token_acc: 0.6301 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.55s)
itr: 2000 lr: 9.960e-05 train loss: 0.787821 train token_acc: 0.7621 train exact_match_acc: 0.0061 (K~16.00, min=16, max=16, dt=1.55s)
itr: 2250 lr: 9.947e-05 train loss: 0.535714 train token_acc: 0.8535 train exact_match_acc: 0.0774 (K~16.00, min=16, max=16, dt=1.55s)
itr: 2500 lr: 9.931e-05 train loss: 0.368644 train token_acc: 0.9061 train exact_match_acc: 0.1987 (K~16.00, min=16, max=16, dt=1.55s)
itr: 2750 lr: 9.914e-05 train loss: 0.276722 train token_acc: 0.9353 train exact_match_acc: 0.3206 (K~16.00, min=16, max=16, dt=1.55s)
itr: 3000 lr: 9.895e-05 train loss: 0.203155 train token_acc: 0.9553 train exact_match_acc: 0.4568 (K~16.00, min=16, max=16, dt=1.55s)
itr: 3250 lr: 9.874e-05 train loss: 0.159791 train token_acc: 0.9663 train exact_match_acc: 0.5657 (K~16.00, min=16, max=16, dt=1.55s)
itr: 3500 lr: 9.851e-05 train loss: 0.122223 train token_acc: 0.9739 train exact_match_acc: 0.6394 (K~16.00, min=16, max=16, dt=1.55s)
itr: 3750 lr: 9.826e-05 train loss: 0.098142 train token_acc: 0.9799 train exact_match_acc: 0.7151 (K~16.00, min=16, max=16, dt=1.55s)
itr: 4000 lr: 9.799e-05 train loss: 0.081501 train token_acc: 0.9843 train exact_match_acc: 0.7722 (K~16.00, min=16, max=16, dt=1.55s)
itr: 4250 lr: 9.771e-05 train loss: 0.060734 train token_acc: 0.9880 train exact_match_acc: 0.8191 (K~16.00, min=16, max=16, dt=1.55s)
itr: 4500 lr: 9.740e-05 train loss: 0.049801 train token_acc: 0.9898 train exact_match_acc: 0.8445 (K~16.00, min=16, max=16, dt=1.55s)
itr: 4750 lr: 9.708e-05 train loss: 0.042796 train token_acc: 0.9912 train exact_match_acc: 0.8655 (K~16.00, min=16, max=16, dt=1.55s)
itr: 5000 lr: 9.674e-05 train loss: 0.034825 train token_acc: 0.9927 train exact_match_acc: 0.8875 (K~16.00, min=16, max=16, dt=1.55s)
itr: 5250 lr: 9.638e-05 train loss: 0.027468 train token_acc: 0.9942 train exact_match_acc: 0.9084 (K~16.00, min=16, max=16, dt=1.55s)
itr: 5500 lr: 9.600e-05 train loss: 0.024612 train token_acc: 0.9953 train exact_match_acc: 0.9280 (K~16.00, min=16, max=16, dt=1.55s)
itr: 5750 lr: 9.561e-05 train loss: 0.020909 train token_acc: 0.9960 train exact_match_acc: 0.9373 (K~16.00, min=16, max=16, dt=1.55s)
itr: 6000 lr: 9.519e-05 train loss: 0.016484 train token_acc: 0.9964 train exact_match_acc: 0.9434 (K~16.00, min=16, max=16, dt=1.55s)
itr: 6250 lr: 9.476e-05 train loss: 0.013137 train token_acc: 0.9974 train exact_match_acc: 0.9595 (K~16.00, min=16, max=16, dt=1.55s)
itr: 6500 lr: 9.432e-05 train loss: 0.011379 train token_acc: 0.9977 train exact_match_acc: 0.9634 (K~16.00, min=16, max=16, dt=1.55s)
itr: 6750 lr: 9.385e-05 train loss: 0.009763 train token_acc: 0.9982 train exact_match_acc: 0.9719 (K~16.00, min=16, max=16, dt=1.55s)
itr: 7000 lr: 9.337e-05 train loss: 0.007867 train token_acc: 0.9986 train exact_match_acc: 0.9785 (K~16.00, min=16, max=16, dt=1.55s)
itr: 7250 lr: 9.287e-05 train loss: 0.007117 train token_acc: 0.9987 train exact_match_acc: 0.9788 (K~16.00, min=16, max=16, dt=1.55s)
itr: 7500 lr: 9.235e-05 train loss: 0.005519 train token_acc: 0.9988 train exact_match_acc: 0.9810 (K~16.00, min=16, max=16, dt=1.55s)
itr: 7750 lr: 9.182e-05 train loss: 0.006211 train token_acc: 0.9988 train exact_match_acc: 0.9812 (K~16.00, min=16, max=16, dt=1.55s)
itr: 8000 lr: 9.127e-05 train loss: 0.004302 train token_acc: 0.9991 train exact_match_acc: 0.9856 (K~16.00, min=16, max=16, dt=1.55s)
itr: 8250 lr: 9.071e-05 train loss: 0.005212 train token_acc: 0.9993 train exact_match_acc: 0.9888 (K~16.00, min=16, max=16, dt=1.55s)
itr: 8500 lr: 9.013e-05 train loss: 0.003743 train token_acc: 0.9992 train exact_match_acc: 0.9871 (K~16.00, min=16, max=16, dt=1.55s)
itr: 8750 lr: 8.953e-05 train loss: 0.003627 train token_acc: 0.9992 train exact_match_acc: 0.9873 (K~16.00, min=16, max=16, dt=1.55s)
itr: 9000 lr: 8.892e-05 train loss: 0.002113 train token_acc: 0.9995 train exact_match_acc: 0.9927 (K~16.00, min=16, max=16, dt=1.55s)
itr: 9250 lr: 8.829e-05 train loss: 0.003338 train token_acc: 0.9992 train exact_match_acc: 0.9871 (K~16.00, min=16, max=16, dt=1.55s)
itr: 9500 lr: 8.765e-05 train loss: 0.002382 train token_acc: 0.9994 train exact_match_acc: 0.9900 (K~16.00, min=16, max=16, dt=1.55s)
itr: 9750 lr: 8.700e-05 train loss: 0.001681 train token_acc: 0.9996 train exact_match_acc: 0.9937 (K~16.00, min=16, max=16, dt=1.55s)
itr: 10000 lr: 8.632e-05 train loss: 0.002226 train token_acc: 0.9997 train exact_match_acc: 0.9951 (K~16.00, min=16, max=16, dt=1.55s)
itr: 10250 lr: 8.564e-05 train loss: 0.001724 train token_acc: 0.9996 train exact_match_acc: 0.9939 (K~16.00, min=16, max=16, dt=1.55s)
itr: 10500 lr: 8.494e-05 train loss: 0.001436 train token_acc: 0.9996 train exact_match_acc: 0.9944 (K~16.00, min=16, max=16, dt=1.55s)
itr: 10750 lr: 8.423e-05 train loss: 0.001447 train token_acc: 0.9996 train exact_match_acc: 0.9937 (K~16.00, min=16, max=16, dt=1.55s)
itr: 11000 lr: 8.351e-05 train loss: 0.001073 train token_acc: 0.9998 train exact_match_acc: 0.9963 (K~16.00, min=16, max=16, dt=1.55s)
itr: 11250 lr: 8.277e-05 train loss: 0.000790 train token_acc: 0.9998 train exact_match_acc: 0.9963 (K~16.00, min=16, max=16, dt=1.55s)
