training:  19%|█▉        | 7749/40000 [01:45<07:19, 73.37it/s]
itr: 0 lr: 2.494e-07 train loss: 4.862595 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.36s)
itr: 250 lr: 6.259e-05 train loss: 4.848298 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.44s)
itr: 500 lr: 1.000e-04 train loss: 4.799190 train token_acc: 0.0338 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.41s)
itr: 750 lr: 9.998e-05 train loss: 4.630074 train token_acc: 0.0428 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.41s)
itr: 1000 lr: 9.994e-05 train loss: 4.077521 train token_acc: 0.0441 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.41s)
itr: 1250 lr: 9.989e-05 train loss: 3.423386 train token_acc: 0.0650 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.41s)
itr: 1500 lr: 9.981e-05 train loss: 2.916351 train token_acc: 0.1115 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.41s)
itr: 1750 lr: 9.972e-05 train loss: 2.765523 train token_acc: 0.1277 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.41s)
itr: 2000 lr: 9.960e-05 train loss: 2.703590 train token_acc: 0.1396 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.41s)
itr: 2250 lr: 9.947e-05 train loss: 2.667421 train token_acc: 0.1439 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.41s)
itr: 2500 lr: 9.931e-05 train loss: 2.640064 train token_acc: 0.1493 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.41s)
itr: 2750 lr: 9.914e-05 train loss: 2.616591 train token_acc: 0.1545 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.41s)
itr: 3000 lr: 9.895e-05 train loss: 2.594325 train token_acc: 0.1591 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.41s)
