training:  19%|█▉        | 7749/40000 [02:30<10:24, 51.65it/s]
itr: 0 lr: 2.494e-07 train loss: 5.554322 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.28s)
itr: 250 lr: 6.259e-05 train loss: 5.523710 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.86s)
itr: 500 lr: 1.000e-04 train loss: 5.330230 train token_acc: 0.0001 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 750 lr: 9.998e-05 train loss: 4.370535 train token_acc: 0.0085 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 1000 lr: 9.994e-05 train loss: 3.572145 train token_acc: 0.0126 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 1250 lr: 9.989e-05 train loss: 3.430578 train token_acc: 0.0219 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 1500 lr: 9.981e-05 train loss: 3.375187 train token_acc: 0.0344 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 1750 lr: 9.972e-05 train loss: 3.337734 train token_acc: 0.0385 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 2000 lr: 9.960e-05 train loss: 3.317500 train token_acc: 0.0461 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 2250 lr: 9.947e-05 train loss: 3.294124 train token_acc: 0.0459 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 2500 lr: 9.931e-05 train loss: 3.274893 train token_acc: 0.0473 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 2750 lr: 9.914e-05 train loss: 3.258758 train token_acc: 0.0536 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 3000 lr: 9.895e-05 train loss: 3.238126 train token_acc: 0.0596 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 3250 lr: 9.874e-05 train loss: 3.234320 train token_acc: 0.0508 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 3500 lr: 9.851e-05 train loss: 3.227694 train token_acc: 0.0723 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 3750 lr: 9.826e-05 train loss: 3.207265 train token_acc: 0.0762 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 4000 lr: 9.799e-05 train loss: 3.170165 train token_acc: 0.0729 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 4250 lr: 9.771e-05 train loss: 3.149748 train token_acc: 0.0780 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 4500 lr: 9.740e-05 train loss: 3.132997 train token_acc: 0.0884 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 4750 lr: 9.708e-05 train loss: 3.113738 train token_acc: 0.0885 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 5000 lr: 9.674e-05 train loss: 3.095913 train token_acc: 0.0997 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 5250 lr: 9.638e-05 train loss: 3.073436 train token_acc: 0.1074 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 5500 lr: 9.600e-05 train loss: 3.046424 train token_acc: 0.1137 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 5750 lr: 9.561e-05 train loss: 3.028193 train token_acc: 0.1169 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 6000 lr: 9.519e-05 train loss: 3.003543 train token_acc: 0.1252 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 6250 lr: 9.476e-05 train loss: 2.973839 train token_acc: 0.1412 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 6500 lr: 9.432e-05 train loss: 2.949436 train token_acc: 0.1481 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 6750 lr: 9.385e-05 train loss: 2.931325 train token_acc: 0.1484 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 7000 lr: 9.337e-05 train loss: 2.904576 train token_acc: 0.1636 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 7250 lr: 9.287e-05 train loss: 2.872558 train token_acc: 0.1669 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 7500 lr: 9.235e-05 train loss: 2.850913 train token_acc: 0.1746 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
itr: 7750 lr: 9.182e-05 train loss: 2.821560 train token_acc: 0.1871 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=4.84s)
