training:  19%|█▉        | 7745/40000 [01:00<04:12, 127.59it/s]
itr: 0 lr: 2.494e-07 train loss: 4.862051 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.27s)
itr: 250 lr: 6.259e-05 train loss: 4.848919 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.98s)
itr: 500 lr: 1.000e-04 train loss: 4.793449 train token_acc: 0.0142 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 750 lr: 9.998e-05 train loss: 4.522567 train token_acc: 0.0195 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 1000 lr: 9.994e-05 train loss: 4.084093 train token_acc: 0.0315 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 1250 lr: 9.989e-05 train loss: 3.480072 train token_acc: 0.0553 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 1500 lr: 9.981e-05 train loss: 3.283261 train token_acc: 0.0665 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 1750 lr: 9.972e-05 train loss: 3.233542 train token_acc: 0.0734 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 2000 lr: 9.960e-05 train loss: 3.196580 train token_acc: 0.0764 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 2250 lr: 9.947e-05 train loss: 3.155849 train token_acc: 0.0797 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 2500 lr: 9.931e-05 train loss: 3.119133 train token_acc: 0.0814 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 2750 lr: 9.914e-05 train loss: 3.102744 train token_acc: 0.0844 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 3000 lr: 9.895e-05 train loss: 3.070124 train token_acc: 0.0879 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 3250 lr: 9.874e-05 train loss: 3.037238 train token_acc: 0.0909 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 3500 lr: 9.851e-05 train loss: 3.006578 train token_acc: 0.0950 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 3750 lr: 9.826e-05 train loss: 2.973434 train token_acc: 0.0971 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 4000 lr: 9.799e-05 train loss: 2.938773 train token_acc: 0.1049 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
itr: 4250 lr: 9.771e-05 train loss: 2.892139 train token_acc: 0.1078 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.96s)
