training:  19%|█▉        | 7746/40000 [02:39<11:01, 48.76it/s]
itr: 0 lr: 2.494e-07 train loss: 5.551819 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.30s)
itr: 250 lr: 6.259e-05 train loss: 5.526792 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.15s)
itr: 500 lr: 1.000e-04 train loss: 4.963839 train token_acc: 0.0104 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 750 lr: 9.998e-05 train loss: 3.927304 train token_acc: 0.0212 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 1000 lr: 9.994e-05 train loss: 3.548183 train token_acc: 0.0458 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 1250 lr: 9.989e-05 train loss: 3.427434 train token_acc: 0.0598 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 1500 lr: 9.981e-05 train loss: 3.393345 train token_acc: 0.0652 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 1750 lr: 9.972e-05 train loss: 3.366796 train token_acc: 0.0658 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 2000 lr: 9.960e-05 train loss: 3.346545 train token_acc: 0.0697 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 2250 lr: 9.947e-05 train loss: 3.331487 train token_acc: 0.0711 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 2500 lr: 9.931e-05 train loss: 3.316981 train token_acc: 0.0727 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 2750 lr: 9.914e-05 train loss: 3.304328 train token_acc: 0.0751 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 3000 lr: 9.895e-05 train loss: 3.288702 train token_acc: 0.0775 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 3250 lr: 9.874e-05 train loss: 3.275920 train token_acc: 0.0785 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 3500 lr: 9.851e-05 train loss: 3.262557 train token_acc: 0.0784 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 3750 lr: 9.826e-05 train loss: 3.257742 train token_acc: 0.0807 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 4000 lr: 9.799e-05 train loss: 3.244479 train token_acc: 0.0821 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 4250 lr: 9.771e-05 train loss: 3.230308 train token_acc: 0.0827 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 4500 lr: 9.740e-05 train loss: 3.219888 train token_acc: 0.0852 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 4750 lr: 9.708e-05 train loss: 3.208472 train token_acc: 0.0897 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 5000 lr: 9.674e-05 train loss: 3.195713 train token_acc: 0.0894 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 5250 lr: 9.638e-05 train loss: 3.179980 train token_acc: 0.0914 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 5500 lr: 9.600e-05 train loss: 3.171372 train token_acc: 0.0952 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 5750 lr: 9.561e-05 train loss: 3.154862 train token_acc: 0.0965 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
itr: 6000 lr: 9.519e-05 train loss: 3.137557 train token_acc: 0.1000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=5.13s)
