training:  19%|█▉        | 7748/40000 [01:53<07:50, 68.52it/s]
itr: 0 lr: 2.494e-07 train loss: 5.552646 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.28s)
itr: 250 lr: 6.259e-05 train loss: 5.525006 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.68s)
itr: 500 lr: 1.000e-04 train loss: 5.357318 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 750 lr: 9.998e-05 train loss: 4.642925 train token_acc: 0.0051 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 1000 lr: 9.994e-05 train loss: 3.866880 train token_acc: 0.0034 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 1250 lr: 9.989e-05 train loss: 3.553484 train token_acc: 0.0118 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 1500 lr: 9.981e-05 train loss: 3.439376 train token_acc: 0.0186 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 1750 lr: 9.972e-05 train loss: 3.387627 train token_acc: 0.0262 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 2000 lr: 9.960e-05 train loss: 3.357061 train token_acc: 0.0338 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 2250 lr: 9.947e-05 train loss: 3.321759 train token_acc: 0.0430 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 2500 lr: 9.931e-05 train loss: 3.282657 train token_acc: 0.0522 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 2750 lr: 9.914e-05 train loss: 3.220606 train token_acc: 0.0714 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 3000 lr: 9.895e-05 train loss: 3.114845 train token_acc: 0.1020 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 3250 lr: 9.874e-05 train loss: 2.979039 train token_acc: 0.1518 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 3500 lr: 9.851e-05 train loss: 2.822261 train token_acc: 0.2073 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.66s)
itr: 3750 lr: 9.826e-05 train loss: 2.661757 train token_acc: 0.2574 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 4000 lr: 9.799e-05 train loss: 2.492839 train token_acc: 0.3074 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 4250 lr: 9.771e-05 train loss: 2.340748 train token_acc: 0.3509 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 4500 lr: 9.740e-05 train loss: 2.213739 train token_acc: 0.3853 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 4750 lr: 9.708e-05 train loss: 2.110604 train token_acc: 0.4126 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 5000 lr: 9.674e-05 train loss: 2.013502 train token_acc: 0.4379 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 5250 lr: 9.638e-05 train loss: 1.924503 train token_acc: 0.4617 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 5500 lr: 9.600e-05 train loss: 1.830478 train token_acc: 0.4886 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 5750 lr: 9.561e-05 train loss: 1.745256 train token_acc: 0.5163 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 6000 lr: 9.519e-05 train loss: 1.648913 train token_acc: 0.5464 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 6250 lr: 9.476e-05 train loss: 1.558227 train token_acc: 0.5709 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 6500 lr: 9.432e-05 train loss: 1.486086 train token_acc: 0.5874 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 6750 lr: 9.385e-05 train loss: 1.417271 train token_acc: 0.6081 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 7000 lr: 9.337e-05 train loss: 1.341344 train token_acc: 0.6279 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 7250 lr: 9.287e-05 train loss: 1.260011 train token_acc: 0.6547 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 7500 lr: 9.235e-05 train loss: 1.172407 train token_acc: 0.6822 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 7750 lr: 9.182e-05 train loss: 1.084477 train token_acc: 0.7059 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 8000 lr: 9.127e-05 train loss: 0.996645 train token_acc: 0.7302 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 8250 lr: 9.071e-05 train loss: 0.910788 train token_acc: 0.7567 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 8500 lr: 9.013e-05 train loss: 0.831233 train token_acc: 0.7785 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 8750 lr: 8.953e-05 train loss: 0.769283 train token_acc: 0.8015 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 9000 lr: 8.892e-05 train loss: 0.680913 train token_acc: 0.8209 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 9250 lr: 8.829e-05 train loss: 0.603612 train token_acc: 0.8413 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 9500 lr: 8.765e-05 train loss: 0.525575 train token_acc: 0.8651 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 9750 lr: 8.700e-05 train loss: 0.467780 train token_acc: 0.8825 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 10000 lr: 8.632e-05 train loss: 0.418153 train token_acc: 0.8940 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 10250 lr: 8.564e-05 train loss: 0.392298 train token_acc: 0.9038 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.65s)
itr: 10500 lr: 8.494e-05 train loss: 0.356118 train token_acc: 0.9113 train exact_match_acc: 0.0005 (K~32.00, min=32, max=32, dt=3.65s)
itr: 10750 lr: 8.423e-05 train loss: 0.341627 train token_acc: 0.9193 train exact_match_acc: 0.0002 (K~32.00, min=32, max=32, dt=3.65s)
itr: 11000 lr: 8.351e-05 train loss: 0.311753 train token_acc: 0.9269 train exact_match_acc: 0.0017 (K~32.00, min=32, max=32, dt=3.65s)
itr: 11250 lr: 8.277e-05 train loss: 0.289943 train token_acc: 0.9312 train exact_match_acc: 0.0039 (K~32.00, min=32, max=32, dt=3.65s)
itr: 11500 lr: 8.202e-05 train loss: 0.278131 train token_acc: 0.9360 train exact_match_acc: 0.0032 (K~32.00, min=32, max=32, dt=3.65s)
itr: 11750 lr: 8.125e-05 train loss: 0.264739 train token_acc: 0.9395 train exact_match_acc: 0.0049 (K~32.00, min=32, max=32, dt=3.65s)
itr: 12000 lr: 8.048e-05 train loss: 0.250421 train token_acc: 0.9438 train exact_match_acc: 0.0046 (K~32.00, min=32, max=32, dt=3.65s)
itr: 12250 lr: 7.969e-05 train loss: 0.237006 train token_acc: 0.9458 train exact_match_acc: 0.0022 (K~32.00, min=32, max=32, dt=3.65s)
itr: 12500 lr: 7.889e-05 train loss: 0.225678 train token_acc: 0.9477 train exact_match_acc: 0.0042 (K~32.00, min=32, max=32, dt=3.65s)
itr: 12750 lr: 7.808e-05 train loss: 0.220924 train token_acc: 0.9491 train exact_match_acc: 0.0051 (K~32.00, min=32, max=32, dt=3.65s)
itr: 13000 lr: 7.726e-05 train loss: 0.208884 train token_acc: 0.9520 train exact_match_acc: 0.0076 (K~32.00, min=32, max=32, dt=3.65s)
itr: 13250 lr: 7.643e-05 train loss: 0.203973 train token_acc: 0.9534 train exact_match_acc: 0.0054 (K~32.00, min=32, max=32, dt=3.65s)
itr: 13500 lr: 7.559e-05 train loss: 0.196742 train token_acc: 0.9556 train exact_match_acc: 0.0088 (K~32.00, min=32, max=32, dt=3.65s)
itr: 13750 lr: 7.474e-05 train loss: 0.184037 train token_acc: 0.9563 train exact_match_acc: 0.0068 (K~32.00, min=32, max=32, dt=3.65s)
itr: 14000 lr: 7.388e-05 train loss: 0.185681 train token_acc: 0.9575 train exact_match_acc: 0.0066 (K~32.00, min=32, max=32, dt=3.65s)
itr: 14250 lr: 7.301e-05 train loss: 0.174989 train token_acc: 0.9580 train exact_match_acc: 0.0081 (K~32.00, min=32, max=32, dt=3.65s)
