training:  19%|█▉        | 7744/40000 [01:48<07:29, 71.73it/s]
itr: 0 lr: 2.494e-07 train loss: 4.195316 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.32s)
itr: 250 lr: 6.259e-05 train loss: 4.000727 train token_acc: 0.0015 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.52s)
itr: 500 lr: 1.000e-04 train loss: 3.407415 train token_acc: 0.1148 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 750 lr: 9.998e-05 train loss: 2.845828 train token_acc: 0.2044 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 1000 lr: 9.994e-05 train loss: 2.421649 train token_acc: 0.2787 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 1250 lr: 9.989e-05 train loss: 2.118214 train token_acc: 0.3487 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 1500 lr: 9.981e-05 train loss: 1.901255 train token_acc: 0.3708 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 1750 lr: 9.972e-05 train loss: 1.735067 train token_acc: 0.3803 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 2000 lr: 9.960e-05 train loss: 1.596933 train token_acc: 0.4172 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 2250 lr: 9.947e-05 train loss: 1.477468 train token_acc: 0.5066 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 2500 lr: 9.931e-05 train loss: 1.386311 train token_acc: 0.5778 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 2750 lr: 9.914e-05 train loss: 1.325486 train token_acc: 0.6494 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 3000 lr: 9.895e-05 train loss: 1.279008 train token_acc: 0.6967 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 3250 lr: 9.874e-05 train loss: 1.247030 train token_acc: 0.7200 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 3500 lr: 9.851e-05 train loss: 1.218379 train token_acc: 0.7282 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 3750 lr: 9.826e-05 train loss: 1.195939 train token_acc: 0.7412 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 4000 lr: 9.799e-05 train loss: 1.171950 train token_acc: 0.7506 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 4250 lr: 9.771e-05 train loss: 1.155642 train token_acc: 0.7488 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 4500 lr: 9.740e-05 train loss: 1.137280 train token_acc: 0.7555 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 4750 lr: 9.708e-05 train loss: 1.122065 train token_acc: 0.7591 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 5000 lr: 9.674e-05 train loss: 1.109410 train token_acc: 0.7526 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 5250 lr: 9.638e-05 train loss: 1.098005 train token_acc: 0.7561 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 5500 lr: 9.600e-05 train loss: 1.086735 train token_acc: 0.7581 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 5750 lr: 9.561e-05 train loss: 1.073087 train token_acc: 0.7537 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 6000 lr: 9.519e-05 train loss: 1.065927 train token_acc: 0.7497 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 6250 lr: 9.476e-05 train loss: 1.056969 train token_acc: 0.7448 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
itr: 6500 lr: 9.432e-05 train loss: 1.047656 train token_acc: 0.7461 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.49s)
