training:  19%|█▉        | 7743/40000 [01:23<05:45, 93.29it/s]
itr: 0 lr: 2.494e-07 train loss: 5.559275 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.27s)
itr: 250 lr: 6.259e-05 train loss: 5.516584 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.70s)
itr: 500 lr: 1.000e-04 train loss: 4.848310 train token_acc: 0.0003 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 750 lr: 9.998e-05 train loss: 4.196960 train token_acc: 0.0056 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 1000 lr: 9.994e-05 train loss: 3.984939 train token_acc: 0.0124 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 1250 lr: 9.989e-05 train loss: 3.706554 train token_acc: 0.0629 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 1500 lr: 9.981e-05 train loss: 3.342010 train token_acc: 0.1459 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 1750 lr: 9.972e-05 train loss: 2.955994 train token_acc: 0.2394 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 2000 lr: 9.960e-05 train loss: 2.602672 train token_acc: 0.3174 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 2250 lr: 9.947e-05 train loss: 2.304963 train token_acc: 0.3886 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 2500 lr: 9.931e-05 train loss: 2.045959 train token_acc: 0.4541 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 2750 lr: 9.914e-05 train loss: 1.823483 train token_acc: 0.5141 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 3000 lr: 9.895e-05 train loss: 1.637192 train token_acc: 0.5598 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 3250 lr: 9.874e-05 train loss: 1.485107 train token_acc: 0.5995 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 3500 lr: 9.851e-05 train loss: 1.306164 train token_acc: 0.6467 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 3750 lr: 9.826e-05 train loss: 1.182806 train token_acc: 0.6807 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 4000 lr: 9.799e-05 train loss: 1.059445 train token_acc: 0.7137 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 4250 lr: 9.771e-05 train loss: 0.961844 train token_acc: 0.7407 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 4500 lr: 9.740e-05 train loss: 0.864246 train token_acc: 0.7699 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 4750 lr: 9.708e-05 train loss: 0.786595 train token_acc: 0.7883 train exact_match_acc: 0.0002 (K~16.00, min=16, max=16, dt=2.68s)
itr: 5000 lr: 9.674e-05 train loss: 0.710840 train token_acc: 0.8090 train exact_match_acc: 0.0002 (K~16.00, min=16, max=16, dt=2.68s)
itr: 5250 lr: 9.638e-05 train loss: 0.647699 train token_acc: 0.8260 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 5500 lr: 9.600e-05 train loss: 0.611633 train token_acc: 0.8407 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=2.68s)
itr: 5750 lr: 9.561e-05 train loss: 0.552215 train token_acc: 0.8567 train exact_match_acc: 0.0005 (K~16.00, min=16, max=16, dt=2.68s)
itr: 6000 lr: 9.519e-05 train loss: 0.507895 train token_acc: 0.8704 train exact_match_acc: 0.0010 (K~16.00, min=16, max=16, dt=2.68s)
itr: 6250 lr: 9.476e-05 train loss: 0.467567 train token_acc: 0.8826 train exact_match_acc: 0.0071 (K~16.00, min=16, max=16, dt=2.68s)
itr: 6500 lr: 9.432e-05 train loss: 0.423108 train token_acc: 0.8925 train exact_match_acc: 0.0059 (K~16.00, min=16, max=16, dt=2.68s)
itr: 6750 lr: 9.385e-05 train loss: 0.389676 train token_acc: 0.9031 train exact_match_acc: 0.0203 (K~16.00, min=16, max=16, dt=2.68s)
itr: 7000 lr: 9.337e-05 train loss: 0.202802 train token_acc: 0.9484 train exact_match_acc: 0.4509 (K~16.00, min=16, max=16, dt=2.68s)
itr: 7250 lr: 9.287e-05 train loss: 0.115085 train token_acc: 0.9742 train exact_match_acc: 0.6775 (K~16.00, min=16, max=16, dt=2.68s)
itr: 7500 lr: 9.235e-05 train loss: 0.091372 train token_acc: 0.9795 train exact_match_acc: 0.7332 (K~16.00, min=16, max=16, dt=2.68s)
itr: 7750 lr: 9.182e-05 train loss: 0.089015 train token_acc: 0.9840 train exact_match_acc: 0.7805 (K~16.00, min=16, max=16, dt=2.68s)
itr: 8000 lr: 9.127e-05 train loss: 0.071899 train token_acc: 0.9871 train exact_match_acc: 0.8210 (K~16.00, min=16, max=16, dt=2.68s)
itr: 8250 lr: 9.071e-05 train loss: 0.065202 train token_acc: 0.9890 train exact_match_acc: 0.8455 (K~16.00, min=16, max=16, dt=2.68s)
itr: 8500 lr: 9.013e-05 train loss: 0.059305 train token_acc: 0.9912 train exact_match_acc: 0.8708 (K~16.00, min=16, max=16, dt=2.68s)
itr: 8750 lr: 8.953e-05 train loss: 0.054498 train token_acc: 0.9916 train exact_match_acc: 0.8801 (K~16.00, min=16, max=16, dt=2.68s)
itr: 9000 lr: 8.892e-05 train loss: 0.042220 train token_acc: 0.9938 train exact_match_acc: 0.9043 (K~16.00, min=16, max=16, dt=2.68s)
