training:  19%|█▉        | 7749/40000 [05:39<23:33, 22.82it/s]
itr: 0 lr: 2.494e-07 train loss: 5.556224 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.41s)
itr: 250 lr: 6.259e-05 train loss: 5.036216 train token_acc: 0.0041 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=10.97s)
itr: 500 lr: 1.000e-04 train loss: 3.067639 train token_acc: 0.1017 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=10.96s)
itr: 750 lr: 9.998e-05 train loss: 2.823082 train token_acc: 0.1752 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=10.96s)
itr: 1000 lr: 9.994e-05 train loss: 2.465774 train token_acc: 0.2782 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=10.96s)
itr: 1250 lr: 9.989e-05 train loss: 1.936467 train token_acc: 0.4352 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=10.96s)
itr: 1500 lr: 9.981e-05 train loss: 1.472081 train token_acc: 0.5737 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=10.96s)
itr: 1750 lr: 9.972e-05 train loss: 1.122900 train token_acc: 0.6762 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=10.96s)
itr: 2000 lr: 9.960e-05 train loss: 0.895277 train token_acc: 0.7442 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=10.96s)
itr: 2250 lr: 9.947e-05 train loss: 0.731012 train token_acc: 0.7890 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=10.96s)
itr: 2500 lr: 9.931e-05 train loss: 0.595217 train token_acc: 0.8291 train exact_match_acc: 0.0010 (K~32.00, min=32, max=32, dt=10.96s)
itr: 2750 lr: 9.914e-05 train loss: 0.458218 train token_acc: 0.8715 train exact_match_acc: 0.0100 (K~32.00, min=32, max=32, dt=10.96s)
itr: 3000 lr: 9.895e-05 train loss: 0.358002 train token_acc: 0.9018 train exact_match_acc: 0.0369 (K~32.00, min=32, max=32, dt=10.96s)
itr: 3250 lr: 9.874e-05 train loss: 0.273833 train token_acc: 0.9281 train exact_match_acc: 0.0952 (K~32.00, min=32, max=32, dt=10.96s)
itr: 3500 lr: 9.851e-05 train loss: 0.213384 train token_acc: 0.9451 train exact_match_acc: 0.1724 (K~32.00, min=32, max=32, dt=10.96s)
itr: 3750 lr: 9.826e-05 train loss: 0.171964 train token_acc: 0.9578 train exact_match_acc: 0.2493 (K~32.00, min=32, max=32, dt=10.96s)
itr: 4000 lr: 9.799e-05 train loss: 0.142439 train token_acc: 0.9660 train exact_match_acc: 0.3323 (K~32.00, min=32, max=32, dt=10.96s)
itr: 4250 lr: 9.771e-05 train loss: 0.113779 train token_acc: 0.9728 train exact_match_acc: 0.4155 (K~32.00, min=32, max=32, dt=10.96s)
itr: 4500 lr: 9.740e-05 train loss: 0.099177 train token_acc: 0.9771 train exact_match_acc: 0.4717 (K~32.00, min=32, max=32, dt=10.96s)
itr: 4750 lr: 9.708e-05 train loss: 0.088635 train token_acc: 0.9792 train exact_match_acc: 0.5029 (K~32.00, min=32, max=32, dt=10.96s)
itr: 5000 lr: 9.674e-05 train loss: 0.078133 train token_acc: 0.9819 train exact_match_acc: 0.5532 (K~32.00, min=32, max=32, dt=10.96s)
itr: 5250 lr: 9.638e-05 train loss: 0.067906 train token_acc: 0.9848 train exact_match_acc: 0.6069 (K~32.00, min=32, max=32, dt=10.96s)
itr: 5500 lr: 9.600e-05 train loss: 0.060851 train token_acc: 0.9864 train exact_match_acc: 0.6406 (K~32.00, min=32, max=32, dt=10.96s)
itr: 5750 lr: 9.561e-05 train loss: 0.054819 train token_acc: 0.9882 train exact_match_acc: 0.6836 (K~32.00, min=32, max=32, dt=10.96s)
itr: 6000 lr: 9.519e-05 train loss: 0.043918 train token_acc: 0.9906 train exact_match_acc: 0.7400 (K~32.00, min=32, max=32, dt=10.96s)
itr: 6250 lr: 9.476e-05 train loss: 0.045877 train token_acc: 0.9895 train exact_match_acc: 0.7126 (K~32.00, min=32, max=32, dt=10.96s)
itr: 6500 lr: 9.432e-05 train loss: 0.038233 train token_acc: 0.9917 train exact_match_acc: 0.7649 (K~32.00, min=32, max=32, dt=10.96s)
itr: 6750 lr: 9.385e-05 train loss: 0.033418 train token_acc: 0.9930 train exact_match_acc: 0.8003 (K~32.00, min=32, max=32, dt=10.96s)
itr: 7000 lr: 9.337e-05 train loss: 0.026872 train token_acc: 0.9942 train exact_match_acc: 0.8308 (K~32.00, min=32, max=32, dt=10.96s)
itr: 7250 lr: 9.287e-05 train loss: 0.026042 train token_acc: 0.9952 train exact_match_acc: 0.8555 (K~32.00, min=32, max=32, dt=10.96s)
itr: 7500 lr: 9.235e-05 train loss: 0.022784 train token_acc: 0.9956 train exact_match_acc: 0.8689 (K~32.00, min=32, max=32, dt=10.96s)
itr: 7750 lr: 9.182e-05 train loss: 0.021648 train token_acc: 0.9954 train exact_match_acc: 0.8625 (K~32.00, min=32, max=32, dt=10.96s)
itr: 8000 lr: 9.127e-05 train loss: 0.017082 train token_acc: 0.9965 train exact_match_acc: 0.8933 (K~32.00, min=32, max=32, dt=10.96s)
itr: 8250 lr: 9.071e-05 train loss: 0.019472 train token_acc: 0.9959 train exact_match_acc: 0.8767 (K~32.00, min=32, max=32, dt=10.96s)
itr: 8500 lr: 9.013e-05 train loss: 0.013666 train token_acc: 0.9972 train exact_match_acc: 0.9163 (K~32.00, min=32, max=32, dt=10.96s)
