training:  19%|█▉        | 7735/40000 [00:51<03:34, 150.41it/s]
itr: 0 lr: 2.494e-07 train loss: 4.198241 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.30s)
itr: 250 lr: 6.259e-05 train loss: 4.047779 train token_acc: 0.0030 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.70s)
itr: 500 lr: 1.000e-04 train loss: 3.502477 train token_acc: 0.0800 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.67s)
itr: 750 lr: 9.998e-05 train loss: 3.068268 train token_acc: 0.1268 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.67s)
itr: 1000 lr: 9.994e-05 train loss: 2.776090 train token_acc: 0.1819 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.67s)
itr: 1250 lr: 9.989e-05 train loss: 2.541529 train token_acc: 0.2117 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.67s)
itr: 1500 lr: 9.981e-05 train loss: 2.329386 train token_acc: 0.2766 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.67s)
itr: 1750 lr: 9.972e-05 train loss: 2.092106 train token_acc: 0.3679 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.67s)
itr: 2000 lr: 9.960e-05 train loss: 1.864726 train token_acc: 0.4558 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.67s)
itr: 2250 lr: 9.947e-05 train loss: 1.638943 train token_acc: 0.5586 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.67s)
itr: 2500 lr: 9.931e-05 train loss: 1.410618 train token_acc: 0.6550 train exact_match_acc: 0.0012 (K~16.00, min=16, max=16, dt=1.67s)
itr: 2750 lr: 9.914e-05 train loss: 1.194374 train token_acc: 0.7283 train exact_match_acc: 0.0071 (K~16.00, min=16, max=16, dt=1.67s)
itr: 3000 lr: 9.895e-05 train loss: 0.991101 train token_acc: 0.7864 train exact_match_acc: 0.0288 (K~16.00, min=16, max=16, dt=1.67s)
itr: 3250 lr: 9.874e-05 train loss: 0.816640 train token_acc: 0.8305 train exact_match_acc: 0.0740 (K~16.00, min=16, max=16, dt=1.67s)
itr: 3500 lr: 9.851e-05 train loss: 0.680611 train token_acc: 0.8613 train exact_match_acc: 0.1267 (K~16.00, min=16, max=16, dt=1.67s)
itr: 3750 lr: 9.826e-05 train loss: 0.585097 train token_acc: 0.8761 train exact_match_acc: 0.1519 (K~16.00, min=16, max=16, dt=1.67s)
itr: 4000 lr: 9.799e-05 train loss: 0.504525 train token_acc: 0.8975 train exact_match_acc: 0.2087 (K~16.00, min=16, max=16, dt=1.67s)
itr: 4250 lr: 9.771e-05 train loss: 0.444417 train token_acc: 0.9109 train exact_match_acc: 0.2583 (K~16.00, min=16, max=16, dt=1.67s)
itr: 4500 lr: 9.740e-05 train loss: 0.390020 train token_acc: 0.9269 train exact_match_acc: 0.3142 (K~16.00, min=16, max=16, dt=1.67s)
itr: 4750 lr: 9.708e-05 train loss: 0.356430 train token_acc: 0.9393 train exact_match_acc: 0.3840 (K~16.00, min=16, max=16, dt=1.67s)
itr: 5000 lr: 9.674e-05 train loss: 0.324683 train token_acc: 0.9466 train exact_match_acc: 0.4163 (K~16.00, min=16, max=16, dt=1.67s)
itr: 5250 lr: 9.638e-05 train loss: 0.307495 train token_acc: 0.9528 train exact_match_acc: 0.4534 (K~16.00, min=16, max=16, dt=1.67s)
itr: 5500 lr: 9.600e-05 train loss: 0.278069 train token_acc: 0.9600 train exact_match_acc: 0.5063 (K~16.00, min=16, max=16, dt=1.67s)
itr: 5750 lr: 9.561e-05 train loss: 0.258254 train token_acc: 0.9638 train exact_match_acc: 0.5356 (K~16.00, min=16, max=16, dt=1.67s)
itr: 6000 lr: 9.519e-05 train loss: 0.243577 train token_acc: 0.9697 train exact_match_acc: 0.5977 (K~16.00, min=16, max=16, dt=1.67s)
itr: 6250 lr: 9.476e-05 train loss: 0.226521 train token_acc: 0.9707 train exact_match_acc: 0.6001 (K~16.00, min=16, max=16, dt=1.67s)
itr: 6500 lr: 9.432e-05 train loss: 0.211075 train token_acc: 0.9729 train exact_match_acc: 0.6257 (K~16.00, min=16, max=16, dt=1.67s)
itr: 6750 lr: 9.385e-05 train loss: 0.197006 train token_acc: 0.9759 train exact_match_acc: 0.6562 (K~16.00, min=16, max=16, dt=1.67s)
itr: 7000 lr: 9.337e-05 train loss: 0.182605 train token_acc: 0.9778 train exact_match_acc: 0.6794 (K~16.00, min=16, max=16, dt=1.67s)
itr: 7250 lr: 9.287e-05 train loss: 0.174321 train token_acc: 0.9795 train exact_match_acc: 0.7017 (K~16.00, min=16, max=16, dt=1.67s)
itr: 7500 lr: 9.235e-05 train loss: 0.174237 train token_acc: 0.9793 train exact_match_acc: 0.7014 (K~16.00, min=16, max=16, dt=1.67s)
itr: 7750 lr: 9.182e-05 train loss: 0.158873 train token_acc: 0.9812 train exact_match_acc: 0.7200 (K~16.00, min=16, max=16, dt=1.67s)
itr: 8000 lr: 9.127e-05 train loss: 0.152796 train token_acc: 0.9819 train exact_match_acc: 0.7263 (K~16.00, min=16, max=16, dt=1.67s)
itr: 8250 lr: 9.071e-05 train loss: 0.155808 train token_acc: 0.9818 train exact_match_acc: 0.7253 (K~16.00, min=16, max=16, dt=1.67s)
itr: 8500 lr: 9.013e-05 train loss: 0.146715 train token_acc: 0.9829 train exact_match_acc: 0.7422 (K~16.00, min=16, max=16, dt=1.67s)
itr: 8750 lr: 8.953e-05 train loss: 0.143461 train token_acc: 0.9832 train exact_match_acc: 0.7468 (K~16.00, min=16, max=16, dt=1.67s)
itr: 9000 lr: 8.892e-05 train loss: 0.142341 train token_acc: 0.9823 train exact_match_acc: 0.7319 (K~16.00, min=16, max=16, dt=1.67s)
itr: 9250 lr: 8.829e-05 train loss: 0.134616 train token_acc: 0.9838 train exact_match_acc: 0.7556 (K~16.00, min=16, max=16, dt=1.67s)
itr: 9500 lr: 8.765e-05 train loss: 0.133717 train token_acc: 0.9836 train exact_match_acc: 0.7478 (K~16.00, min=16, max=16, dt=1.67s)
itr: 9750 lr: 8.700e-05 train loss: 0.132441 train token_acc: 0.9838 train exact_match_acc: 0.7524 (K~16.00, min=16, max=16, dt=1.67s)
itr: 10000 lr: 8.632e-05 train loss: 0.128556 train token_acc: 0.9839 train exact_match_acc: 0.7573 (K~16.00, min=16, max=16, dt=1.67s)
itr: 10250 lr: 8.564e-05 train loss: 0.123262 train token_acc: 0.9844 train exact_match_acc: 0.7598 (K~16.00, min=16, max=16, dt=1.67s)
itr: 10500 lr: 8.494e-05 train loss: 0.122859 train token_acc: 0.9841 train exact_match_acc: 0.7590 (K~16.00, min=16, max=16, dt=1.67s)
itr: 10750 lr: 8.423e-05 train loss: 0.119887 train token_acc: 0.9848 train exact_match_acc: 0.7722 (K~16.00, min=16, max=16, dt=1.67s)
