training:  19%|█▉        | 7745/40000 [01:40<06:58, 77.04it/s]
itr: 0 lr: 2.494e-07 train loss: 4.867842 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=0.30s)
itr: 250 lr: 6.259e-05 train loss: 4.815364 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.27s)
itr: 500 lr: 1.000e-04 train loss: 4.499971 train token_acc: 0.0075 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.25s)
itr: 750 lr: 9.998e-05 train loss: 3.553421 train token_acc: 0.0656 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.25s)
itr: 1000 lr: 9.994e-05 train loss: 2.636221 train token_acc: 0.1447 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.25s)
itr: 1250 lr: 9.989e-05 train loss: 2.387959 train token_acc: 0.1918 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.25s)
itr: 1500 lr: 9.981e-05 train loss: 2.262378 train token_acc: 0.2299 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.25s)
itr: 1750 lr: 9.972e-05 train loss: 2.143769 train token_acc: 0.2734 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.25s)
itr: 2000 lr: 9.960e-05 train loss: 2.008031 train token_acc: 0.3217 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.25s)
itr: 2250 lr: 9.947e-05 train loss: 1.818988 train token_acc: 0.3867 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.25s)
itr: 2500 lr: 9.931e-05 train loss: 1.565332 train token_acc: 0.4766 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.25s)
itr: 2750 lr: 9.914e-05 train loss: 1.243999 train token_acc: 0.5945 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.25s)
itr: 3000 lr: 9.895e-05 train loss: 0.893698 train token_acc: 0.7230 train exact_match_acc: 0.0000 (K~32.00, min=32, max=32, dt=3.25s)
