training:  19%|█▉        | 7741/40000 [00:56<03:54, 137.82it/s]
itr: 0 lr: 2.494e-07 train loss: 4.880539 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=0.26s)
itr: 250 lr: 6.259e-05 train loss: 4.845915 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.85s)
itr: 500 lr: 1.000e-04 train loss: 4.659873 train token_acc: 0.0000 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 750 lr: 9.998e-05 train loss: 3.940100 train token_acc: 0.0012 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 1000 lr: 9.994e-05 train loss: 3.484954 train token_acc: 0.0119 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 1250 lr: 9.989e-05 train loss: 3.286668 train token_acc: 0.0248 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 1500 lr: 9.981e-05 train loss: 3.043813 train token_acc: 0.0887 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 1750 lr: 9.972e-05 train loss: 2.708495 train token_acc: 0.2040 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 2000 lr: 9.960e-05 train loss: 2.328544 train token_acc: 0.3264 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 2250 lr: 9.947e-05 train loss: 1.937308 train token_acc: 0.4282 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 2500 lr: 9.931e-05 train loss: 1.625697 train token_acc: 0.5141 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 2750 lr: 9.914e-05 train loss: 1.409120 train token_acc: 0.5742 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 3000 lr: 9.895e-05 train loss: 1.242609 train token_acc: 0.6202 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 3250 lr: 9.874e-05 train loss: 1.125821 train token_acc: 0.6573 train exact_match_acc: 0.0000 (K~16.00, min=16, max=16, dt=1.82s)
itr: 3500 lr: 9.851e-05 train loss: 1.000928 train token_acc: 0.6962 train exact_match_acc: 0.0005 (K~16.00, min=16, max=16, dt=1.82s)
